#{"t_start": 1528313453.157425, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,859,21.646407
-21.0,821,36.239784
-21.0,820,50.797174
-20.0,947,69.022988
-20.0,837,85.031894
-20.0,1046,105.717497
-20.0,999,125.615524
-20.0,927,144.138827
-21.0,910,162.144654
-19.0,1058,182.912803
-20.0,836,200.407224
-21.0,817,216.22829
-17.0,1211,240.06156
-21.0,881,257.22382
-21.0,840,273.59586
-21.0,839,290.517701
-20.0,1027,311.70441
-19.0,1031,332.729609
-21.0,898,349.769521
-18.0,1025,370.031712
-21.0,1043,391.313462
-21.0,1018,411.799358
-16.0,1438,440.164101
-20.0,892,457.231213
-20.0,989,476.84623
-16.0,1438,505.0382
-20.0,1441,534.205915
-12.0,1959,571.710523
-19.0,1742,606.502405
-19.0,1925,644.243636
-18.0,1874,679.239444
-19.0,1644,709.904947
-16.0,1982,747.830039
-19.0,1978,786.80503
-18.0,1722,820.013026
-11.0,2884,875.239601
-16.0,1792,910.13342
-10.0,2580,960.100707
-9.0,3180,1022.034757
18.0,2250,1065.815526
-12.0,2081,1106.719964
14.0,2107,1148.586218
3.0,3101,1207.214591
17.0,2236,1251.715961
-5.0,3239,1315.733736
2.0,3208,1380.758529
13.0,2240,1426.005652
12.0,2615,1479.53799
19.0,1686,1514.546167
19.0,2085,1559.242643
4.0,3220,1627.921315
14.0,2471,1679.096086
21.0,1976,1719.927088
18.0,2165,1765.099598
19.0,1685,1799.683187
17.0,1997,1841.003067
16.0,2138,1885.722892
15.0,2454,1935.12553
20.0,2037,1977.376715
9.0,2785,2033.03176
19.0,2048,2074.744647
-2.0,3522,2146.722089
20.0,1566,2178.534138
19.0,2143,2223.216649
15.0,1998,2264.531523
8.0,2930,2323.15243
19.0,2082,2365.663694
20.0,1561,2397.34627
20.0,1566,2428.01806
18.0,2909,2486.725983
18.0,2261,2531.711832
15.0,2405,2581.125597
14.0,3051,2644.478269
16.0,2887,2703.704941
20.0,1564,2735.910169
13.0,2546,2786.942884
18.0,2119,2830.817408
13.0,3336,2900.619221
16.0,2131,2944.011607
