#{"t_start": 1529025008.0072377, "env_id": "CartPole-v0"}
r,l,t
12.0,12,3.890036
15.0,15,3.920675
11.0,11,3.93472
20.0,20,3.958604
27.0,27,3.993568
24.0,24,4.028649
12.0,12,4.044965
23.0,23,4.073542
15.0,15,4.096435
12.0,12,4.11576
15.0,15,4.144816
13.0,13,4.17205
12.0,12,5.836558
16.0,16,5.857849
18.0,18,5.880135
51.0,51,5.955421
17.0,17,5.979349
59.0,59,6.073341
23.0,23,6.11455
27.0,27,7.758345
15.0,15,7.776692
16.0,16,7.804491
82.0,82,7.913212
58.0,58,7.998143
55.0,55,9.779992
69.0,69,9.902954
35.0,35,9.955364
69.0,69,11.777347
54.0,54,11.867491
76.0,76,12.013552
187.0,187,14.437604
186.0,186,16.431474
144.0,144,18.482975
200.0,200,20.576332
200.0,200,22.665618
188.0,188,24.712683
150.0,150,26.821945
200.0,200,28.906917
200.0,200,30.970855
200.0,200,32.906357
200.0,200,34.876551
200.0,200,36.965615
200.0,200,38.802922
200.0,200,40.759763
169.0,169,41.03629
171.0,171,43.127939
174.0,174,44.999562
170.0,170,46.844204
200.0,200,48.810774
192.0,192,50.91766
200.0,200,52.904933
200.0,200,54.937463
200.0,200,56.876467
200.0,200,58.957157
200.0,200,61.003928
200.0,200,63.090122
200.0,200,64.92125
200.0,200,66.979551
200.0,200,69.046801
200.0,200,70.919759
200.0,200,72.992877
200.0,200,75.01739
159.0,159,77.03341
200.0,200,78.910476
200.0,200,81.026278
200.0,200,82.947781
200.0,200,84.954088
200.0,200,86.995254
200.0,200,89.038738
200.0,200,91.042063
200.0,200,93.127008
200.0,200,94.930615
200.0,200,96.90987
200.0,200,98.948368
200.0,200,100.992179
200.0,200,103.073567
200.0,200,105.09957
200.0,200,107.132302
200.0,200,109.123666
200.0,200,111.125862
200.0,200,112.8642
200.0,200,114.811754
200.0,200,116.832961
200.0,200,118.93892
200.0,200,121.024997
200.0,200,123.031695
200.0,200,124.950855
200.0,200,126.946653
200.0,200,128.942478
200.0,200,131.089386
200.0,200,133.073755
200.0,200,134.950056
200.0,200,137.062785
200.0,200,138.843851
200.0,200,140.847409
200.0,200,142.830188
200.0,200,144.741003
200.0,200,146.625466
200.0,200,148.306953
200.0,200,150.159739
200.0,200,152.146232
