#{"t_start": 1528301678.0605056, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1151,54.013871
-20.0,873,87.328978
-21.0,1095,130.103884
-20.0,916,166.290428
-21.0,866,199.706148
-21.0,824,231.599078
-19.0,1119,275.301423
-19.0,934,311.354001
-21.0,819,343.518808
-19.0,1007,382.518931
-21.0,986,421.314054
-20.0,866,455.507679
-20.0,1069,496.69836
-19.0,1051,537.214363
-21.0,902,572.699722
-20.0,898,607.291465
-19.0,1147,652.19148
-20.0,1190,698.891856
-19.0,1063,740.190515
-19.0,1474,797.503277
-15.0,2091,879.502215
-21.0,1553,939.711117
-13.0,1943,1014.407451
-14.0,2063,1094.613999
-10.0,2501,1191.416944
2.0,3089,1310.991731
15.0,1998,1389.222502
17.0,2266,1476.703798
18.0,2109,1558.514603
20.0,1993,1636.006467
20.0,1583,1697.501326
19.0,2081,1778.713251
16.0,2319,1868.799897
19.0,2042,1948.413115
20.0,1561,2009.399574
20.0,2029,2087.726371
21.0,1590,2149.298234
20.0,2005,2226.90027
20.0,2007,2304.827045
21.0,1975,2381.602095
20.0,1564,2442.81713
18.0,1687,2508.525748
19.0,2084,2590.312673
19.0,1739,2657.999633
18.0,2018,2736.514875
15.0,2002,2814.21338
20.0,1562,2874.205872
19.0,1629,2937.900509
20.0,1684,3001.102629
19.0,2098,3079.824078
19.0,2043,3157.913512
20.0,1563,3216.024977
18.0,1731,3280.538929
18.0,2175,3362.611732
20.0,1582,3422.124551
19.0,2081,3500.405879
19.0,1633,3562.10936
18.0,2165,3643.208989
19.0,2047,3719.902487
18.0,2178,3802.925848
20.0,2005,3879.501548
19.0,1679,3943.316269
19.0,2086,4022.229106
19.0,2039,4100.325336
17.0,2055,4175.613256
