#{"t_start": 1528301681.9644902, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,896,40.287332
-21.0,760,69.628968
-21.0,945,106.029825
-19.0,1144,150.322876
-20.0,1027,190.597278
-21.0,851,223.309659
-19.0,1057,265.041533
-21.0,1020,304.595961
-20.0,836,337.419276
-20.0,866,370.881304
-20.0,894,406.108729
-19.0,1098,448.708796
-20.0,1062,490.299097
-21.0,1001,529.087155
-19.0,1114,572.274869
-19.0,1279,621.607481
-19.0,1194,668.402734
-18.0,1217,716.78757
-18.0,1699,782.638453
-13.0,1946,858.522776
-20.0,1876,931.113515
-19.0,1840,1002.186642
-4.0,2850,1113.020537
5.0,2676,1216.816747
4.0,3102,1336.716699
15.0,2318,1427.102292
14.0,2183,1512.101543
17.0,1852,1583.89506
20.0,2021,1662.325398
20.0,2004,1740.093527
15.0,2251,1827.223168
15.0,2249,1916.02154
19.0,2081,1996.758604
19.0,1630,2060.019699
19.0,2039,2138.40984
21.0,1971,2214.808589
20.0,2005,2292.686717
20.0,1590,2354.406106
15.0,2349,2446.00404
20.0,2005,2524.502744
19.0,1632,2588.217396
20.0,2006,2666.022364
19.0,1635,2729.207129
18.0,2075,2810.611958
16.0,1875,2883.110707
16.0,1855,2954.295525
18.0,1942,3027.405664
19.0,1632,3088.995736
18.0,1997,3164.796955
18.0,1704,3228.720242
21.0,1593,3288.09727
20.0,2006,3363.730758
19.0,1635,3425.037345
17.0,1881,3495.817979
20.0,1563,3555.09646
19.0,2037,3631.420452
19.0,2269,3717.179868
20.0,2003,3793.314716
19.0,1634,3855.007411
18.0,2082,3933.995912
19.0,2151,4015.932544
17.0,2234,4101.799115
16.0,2285,4183.309364
