#{"t_start": 1528301682.5644407, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,843,37.779274
-18.0,1118,80.541773
-19.0,937,117.012424
-21.0,961,154.399217
-20.0,944,191.098243
-20.0,1067,232.715773
-18.0,1059,273.911432
-20.0,985,312.401148
-21.0,878,346.510846
-21.0,969,384.471147
-20.0,1074,426.021808
-19.0,962,463.80861
-21.0,924,499.787739
-20.0,1014,539.020644
-17.0,1224,586.686992
-19.0,926,622.909914
-20.0,1123,666.418682
-17.0,1548,727.509484
-14.0,1862,799.618932
-16.0,1811,870.500863
-18.0,1877,943.516057
-15.0,1915,1017.221123
-8.0,2478,1113.40943
-14.0,1784,1182.726792
4.0,2624,1284.024101
15.0,2152,1367.596276
20.0,2102,1449.494751
17.0,2066,1529.687847
19.0,1636,1593.097365
17.0,2258,1681.272129
19.0,2083,1762.040887
17.0,1843,1833.319204
18.0,2123,1916.906798
18.0,2167,2001.212909
20.0,1565,2062.20904
19.0,2069,2141.698975
17.0,1820,2212.106845
20.0,1621,2275.220838
19.0,1630,2338.014922
19.0,1656,2402.22487
19.0,1630,2466.509944
20.0,1563,2526.996816
19.0,2150,2610.624976
20.0,1561,2671.907815
20.0,2002,2749.912945
20.0,1561,2810.524301
20.0,1564,2871.224537
20.0,2004,2948.595666
19.0,1634,3009.814344
19.0,1630,3071.306118
20.0,2000,3147.323766
19.0,1636,3208.509402
17.0,1837,3276.6518
19.0,1630,3337.505098
14.0,2264,3423.706984
20.0,2004,3499.214887
17.0,1912,3571.303333
19.0,1630,3632.016203
17.0,1796,3699.302109
19.0,2229,3784.009112
14.0,2693,3887.020798
20.0,2004,3963.109102
17.0,2088,4042.503703
16.0,2027,4120.116323
17.0,2017,4191.488289
