#{"t_start": 1528301677.5527496, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1094,52.512819
-19.0,1096,94.598521
-21.0,959,131.709834
-21.0,846,164.317846
-21.0,785,195.299027
-21.0,779,225.498857
-21.0,939,262.311844
-21.0,823,294.207896
-20.0,984,333.008261
-20.0,1018,372.523461
-21.0,819,404.527368
-20.0,930,440.821784
-18.0,1096,483.291575
-20.0,969,520.898336
-21.0,886,554.809368
-20.0,925,591.211372
-19.0,1162,636.544964
-17.0,1483,694.316257
-19.0,1505,753.438048
-13.0,1908,827.743421
-18.0,1690,893.721751
-20.0,1725,960.220219
-8.0,2224,1046.530124
-14.0,2299,1135.610178
-7.0,2694,1239.799151
5.0,2864,1351.62226
15.0,2010,1429.404864
15.0,2364,1520.920662
20.0,2058,1601.3165
16.0,1823,1671.923156
20.0,1563,1732.909498
11.0,2346,1823.600066
20.0,1611,1886.420454
20.0,2031,1966.551051
20.0,1564,2026.698253
20.0,2002,2103.943172
20.0,2003,2181.32041
14.0,2388,2274.399883
19.0,1633,2337.333339
18.0,1669,2402.631771
18.0,2121,2485.12915
14.0,2563,2585.520188
18.0,2183,2670.310523
18.0,2129,2753.498331
20.0,2005,2831.321663
17.0,1800,2901.498162
19.0,1636,2963.408827
19.0,1795,3031.106268
19.0,1635,3092.728149
19.0,1650,3155.339787
14.0,2227,3238.431349
19.0,2029,3315.126299
16.0,1853,3384.129249
20.0,1988,3459.423598
19.0,1690,3523.204727
20.0,1561,3582.309561
20.0,1561,3640.549146
20.0,1564,3699.329436
20.0,2007,3775.523354
19.0,1652,3838.319749
17.0,1793,3906.330642
20.0,1562,3966.02172
19.0,1632,4028.108354
18.0,1996,4104.707443
19.0,2100,4179.908585
