#{"t_start": 1528301682.6970077, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,33.887658
-21.0,760,63.277205
-19.0,915,99.274822
-20.0,934,134.763883
-21.0,882,169.765788
-20.0,1021,209.368486
-20.0,865,242.98559
-19.0,1025,282.669541
-20.0,929,319.362622
-20.0,914,354.599417
-21.0,1034,394.673205
-20.0,1138,439.392111
-21.0,824,471.302898
-20.0,916,507.076827
-20.0,942,543.764195
-20.0,979,581.465919
-18.0,1251,630.479222
-18.0,1204,677.864987
-19.0,1232,726.173118
-19.0,1592,788.11418
-19.0,1930,862.865088
-12.0,2079,943.96945
-8.0,2177,1028.653975
-9.0,2315,1117.380013
-7.0,2721,1223.273091
12.0,2480,1318.880485
19.0,1649,1383.164667
13.0,2564,1482.679369
18.0,2152,1566.763769
14.0,2602,1667.792941
16.0,1898,1741.172063
16.0,2302,1830.856868
18.0,1820,1902.265487
19.0,2081,1983.178818
20.0,1562,2043.885958
19.0,1717,2110.68909
17.0,1924,2184.086776
19.0,2154,2268.363995
14.0,2092,2349.591508
20.0,2005,2427.869668
19.0,2132,2510.787739
19.0,1631,2574.085923
17.0,1781,2643.385961
18.0,1730,2710.961642
20.0,1567,2772.063826
18.0,2039,2851.364902
20.0,2005,2928.777215
20.0,2004,3004.487483
19.0,1632,3065.843004
18.0,2246,3150.976907
20.0,1991,3225.464159
19.0,1707,3289.273629
13.0,2489,3382.392078
18.0,2136,3463.533289
15.0,2658,3563.683918
19.0,2081,3642.39679
20.0,1995,3717.365365
19.0,2067,3795.656054
20.0,1566,3855.064857
20.0,2006,3931.464503
11.0,3440,4062.764669
19.0,1846,4133.37947
19.0,1633,4189.384418
