#{"t_start": 1528289406.1901128, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,940,17.69518
-20.0,965,29.884799
-18.0,1112,43.581091
-20.0,834,54.487367
-21.0,782,64.440853
-21.0,881,75.437479
-21.0,818,85.835653
-21.0,994,98.079517
-21.0,839,109.15692
-21.0,827,119.51071
-21.0,841,130.218244
-21.0,758,139.902737
-21.0,818,150.056262
-20.0,1004,162.973347
-19.0,1279,179.568527
-20.0,837,190.241408
-21.0,820,200.496268
-21.0,910,212.409803
-20.0,904,223.686917
-21.0,937,236.146917
-20.0,892,247.08303
-19.0,1231,262.883646
-20.0,924,275.151031
-18.0,1152,290.187307
-18.0,1075,303.475132
-20.0,913,315.686666
-21.0,966,327.448178
-19.0,1213,343.378248
-21.0,777,353.578192
-19.0,1080,367.859005
-18.0,1242,383.539323
-20.0,1273,399.701715
-21.0,1035,412.787119
-19.0,1261,429.675041
-21.0,1198,444.986124
-19.0,1481,463.130522
-16.0,1769,485.485182
-16.0,1753,507.925648
-14.0,2061,533.822323
-16.0,1781,556.40588
-15.0,1919,579.900339
-15.0,1743,601.905447
-16.0,1457,619.908843
-19.0,1363,637.192409
-7.0,2680,671.422418
-16.0,2210,699.396222
-5.0,2683,732.790476
-6.0,2590,765.204768
7.0,2917,802.31133
11.0,2588,834.453026
14.0,1975,858.823741
20.0,2005,884.136331
19.0,1702,906.092309
18.0,1855,929.387788
5.0,3002,967.960998
16.0,1922,992.720533
20.0,1563,1013.154674
20.0,2004,1039.612654
13.0,2131,1067.384341
20.0,1561,1087.896976
10.0,2396,1119.516154
16.0,1842,1144.227763
11.0,2204,1173.663372
16.0,2056,1201.638905
19.0,1632,1224.898695
19.0,1690,1248.446502
13.0,2424,1281.976303
19.0,2082,1313.10543
19.0,2043,1343.004336
16.0,1964,1372.708683
18.0,2211,1406.433079
20.0,2001,1437.861897
17.0,2205,1473.954151
18.0,1756,1501.850041
14.0,2379,1542.538675
14.0,2061,1580.970915
13.0,2457,1623.866596
16.0,1833,1656.612175
10.0,2524,1703.857683
20.0,2003,1741.101727
17.0,1786,1773.993084
14.0,2342,1817.11937
17.0,2140,1857.077104
16.0,2315,1900.994818
19.0,2043,1940.349346
20.0,1561,1972.058604
15.0,2386,2016.982428
19.0,1633,2051.222057
20.0,2004,2092.962485
14.0,2189,2139.747197
19.0,2087,2184.886086
11.0,2684,2244.078106
14.0,2399,2300.206244
20.0,2004,2346.948321
19.0,2076,2398.002296
19.0,1634,2436.485468
20.0,1566,2475.621734
18.0,2013,2526.272664
11.0,2603,2591.243323
20.0,1564,2631.426033
21.0,1970,2680.034768
21.0,1528,2720.528478
14.0,2489,2784.778049
20.0,2004,2842.699208
17.0,2284,2901.278916
15.0,2152,2959.961032
19.0,2039,3013.471795
19.0,1629,3057.399295
17.0,1817,3105.65143
19.0,1691,3154.022466
18.0,1770,3200.717181
18.0,1750,3253.976709
18.0,2205,3319.144183
19.0,1634,3367.224897
19.0,1629,3414.247753
16.0,1967,3473.961844
16.0,2244,3543.25343
20.0,1563,3593.62436
17.0,1810,3648.842262
20.0,1616,3698.376527
20.0,1567,3747.955222
15.0,2391,3826.542105
14.0,2096,3894.888029
20.0,1567,3940.202967
20.0,1607,3992.432705
19.0,1760,4050.14847
17.0,1761,4108.079346
20.0,1564,4158.951242
19.0,1718,4212.385195
18.0,2188,4284.387405
18.0,1814,4344.746875
19.0,1633,4400.817032
20.0,1629,4456.251289
19.0,2082,4521.303148
17.0,1841,4576.632454
17.0,1833,4631.769682
16.0,2134,4751.419567
19.0,2094,4870.674888
19.0,2129,4985.413131
18.0,1702,5087.477072
20.0,2033,5198.605908
19.0,2112,5308.487094
20.0,1993,5416.074463
