#{"t_start": 1528289406.7908201, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,908,16.810102
-20.0,985,29.147391
-19.0,987,41.614584
-21.0,791,51.53886
-21.0,778,61.403164
-21.0,899,72.567074
-21.0,776,82.505625
-19.0,1013,95.131727
-20.0,961,107.860406
-21.0,886,118.824123
-21.0,806,129.21251
-20.0,972,141.559216
-20.0,843,151.981248
-20.0,954,164.383858
-21.0,810,174.617743
-20.0,836,185.399808
-20.0,899,196.946055
-19.0,971,209.435008
-20.0,832,219.887543
-20.0,998,232.847055
-20.0,972,245.386116
-21.0,822,255.699416
-20.0,887,267.082775
-21.0,1040,280.453202
-20.0,1041,293.571909
-20.0,977,306.071356
-21.0,898,318.119482
-21.0,850,328.831962
-20.0,1016,342.177307
-21.0,778,352.400545
-20.0,933,364.569031
-19.0,1065,377.92763
-19.0,1081,391.607883
-20.0,925,403.797247
-19.0,1198,419.289391
-17.0,1348,436.696121
-17.0,1573,456.608905
-15.0,1797,479.161364
-13.0,1958,503.576516
-18.0,1814,526.489809
-18.0,1802,549.331014
-13.0,1851,572.690585
-16.0,1651,593.184201
-19.0,1284,609.082538
-17.0,1206,624.089095
-10.0,2664,658.100124
6.0,2675,691.556189
-7.0,2532,724.01654
2.0,3226,764.07939
19.0,2088,790.086599
9.0,2864,825.559528
16.0,2392,855.798435
-9.0,2886,892.538619
17.0,2161,920.251776
19.0,1702,941.281093
17.0,1900,966.355798
19.0,2081,992.642658
12.0,2577,1026.506317
20.0,2002,1053.015453
12.0,2305,1082.957768
17.0,2126,1110.9325
19.0,2101,1139.654147
20.0,1626,1161.550128
20.0,2001,1188.452413
13.0,2201,1218.848225
1.0,3395,1266.161589
19.0,2084,1295.713263
20.0,1561,1318.702081
20.0,1566,1342.113793
15.0,1928,1370.384906
20.0,1986,1400.949243
20.0,2089,1434.210441
17.0,1832,1463.98423
18.0,1727,1491.489179
20.0,1564,1518.294451
17.0,2206,1556.369834
20.0,2005,1592.58212
15.0,2106,1630.185385
18.0,1730,1660.46852
15.0,2061,1699.862945
18.0,2166,1740.237218
20.0,1599,1769.525416
18.0,2161,1809.016235
17.0,2197,1849.553828
17.0,1818,1883.215805
19.0,2087,1924.258481
14.0,2390,1971.862355
19.0,1636,2003.489996
20.0,1990,2043.172563
19.0,1651,2076.583453
18.0,2133,2121.744958
20.0,2002,2166.421578
20.0,1565,2201.074642
15.0,1971,2243.526201
18.0,2086,2293.77695
20.0,2004,2340.30894
19.0,2080,2388.514068
20.0,1564,2426.716311
18.0,2179,2480.525917
16.0,1858,2526.435002
20.0,1990,2576.443231
20.0,1563,2616.47981
17.0,1894,2664.330725
18.0,1785,2709.942307
19.0,2219,2768.398427
20.0,1991,2822.272171
19.0,1636,2868.271982
20.0,1567,2907.377673
20.0,1562,2949.242457
20.0,2001,3002.091976
17.0,1817,3051.903248
13.0,2191,3110.594516
19.0,1664,3155.211086
20.0,1564,3199.947588
17.0,1852,3258.147368
17.0,1805,3311.691001
18.0,2133,3372.502001
20.0,2003,3431.195855
20.0,2004,3491.723559
19.0,1630,3542.476812
18.0,2126,3610.95524
20.0,2003,3672.771171
13.0,1988,3734.387913
8.0,2852,3826.019893
18.0,1656,3877.017248
18.0,1720,3932.436518
20.0,1563,3984.223237
20.0,1566,4035.564105
17.0,2199,4106.736922
17.0,2180,4177.1431
20.0,1991,4237.867772
20.0,1564,4290.317503
20.0,2002,4357.027076
20.0,2086,4427.929552
20.0,1993,4494.373397
21.0,1556,4539.326016
18.0,1730,4593.741209
18.0,2182,4682.822607
19.0,2085,4795.139424
20.0,2003,4905.845562
20.0,1617,4996.68169
19.0,2212,5121.68908
18.0,2227,5252.153094
19.0,2072,5362.686276
15.0,2005,5467.41029
