#{"t_start": 1528289406.7199342, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,817,15.213686
-19.0,949,27.326227
-18.0,1218,42.640041
-21.0,909,54.364457
-21.0,936,65.827796
-20.0,837,76.958365
-21.0,939,88.419558
-21.0,879,99.72108
-21.0,820,110.627564
-19.0,1022,123.426795
-20.0,839,134.267564
-21.0,848,144.600204
-20.0,927,156.467325
-19.0,1024,169.559119
-20.0,955,181.937249
-19.0,959,194.403986
-20.0,946,205.808067
-20.0,1001,218.564681
-21.0,1028,231.683627
-20.0,1313,248.871648
-20.0,883,259.791787
-19.0,1161,275.275079
-20.0,936,287.494276
-18.0,1093,301.025237
-21.0,818,311.47052
-18.0,1333,328.935773
-19.0,1090,343.70894
-21.0,778,353.220256
-19.0,932,365.347355
-21.0,968,377.779772
-20.0,990,390.631266
-19.0,1071,404.183258
-18.0,1254,420.236668
-21.0,898,432.009076
-20.0,1430,449.984951
-16.0,1900,474.043478
-13.0,2237,502.515504
-16.0,1762,524.998286
-19.0,1677,546.024006
-15.0,1820,568.363916
-10.0,2036,593.838113
-18.0,1283,610.259477
-19.0,1441,628.045213
-14.0,1902,651.943556
2.0,3188,692.029885
6.0,3084,731.322645
13.0,2097,757.342642
20.0,1565,777.056931
4.0,3221,817.03848
13.0,2753,851.984978
18.0,1746,873.553247
13.0,2537,905.998893
20.0,2006,931.298173
15.0,2189,959.422558
18.0,2119,986.903546
17.0,2257,1015.883292
20.0,1991,1042.30197
20.0,2003,1068.7965
20.0,2004,1095.027594
19.0,1686,1116.925931
19.0,2084,1145.413415
17.0,1746,1168.22196
17.0,2159,1197.895734
20.0,2155,1227.89078
18.0,1718,1252.467386
15.0,1976,1279.145887
18.0,1695,1304.419772
19.0,1676,1328.79708
17.0,2154,1361.208693
4.0,3329,1412.130402
19.0,1680,1438.152292
18.0,2171,1473.931226
20.0,1990,1507.020256
20.0,1563,1534.292043
20.0,1565,1560.682401
20.0,1563,1589.014813
12.0,2465,1633.567437
16.0,1867,1667.102632
15.0,1927,1703.132519
20.0,1561,1730.681044
18.0,1887,1766.252841
20.0,1562,1796.239372
17.0,1930,1830.655115
19.0,2087,1870.577506
17.0,2112,1909.27734
20.0,2005,1948.294436
20.0,1565,1980.100583
17.0,1801,2015.625936
20.0,1628,2047.75184
17.0,1815,2085.25934
14.0,2337,2135.399274
15.0,2046,2180.185194
20.0,2003,2225.003093
19.0,2084,2275.083006
15.0,2051,2321.689008
20.0,1565,2359.135849
18.0,1727,2398.258146
10.0,2882,2469.802026
20.0,1567,2507.38088
20.0,1562,2547.114172
19.0,2023,2596.853014
20.0,2001,2648.786735
20.0,2007,2700.049801
15.0,1986,2752.518961
18.0,2177,2811.432795
18.0,1767,2858.889804
17.0,1780,2906.543285
15.0,2510,2970.87864
18.0,1721,3018.616517
16.0,2182,3077.991289
20.0,2006,3132.329422
19.0,2074,3189.062154
10.0,2538,3264.805708
16.0,1974,3324.069177
18.0,1722,3373.037635
19.0,1632,3424.100962
19.0,1726,3473.312014
20.0,1565,3522.616773
18.0,2159,3592.22542
15.0,1846,3647.82493
19.0,1629,3697.455391
15.0,1921,3759.7286
17.0,2239,3831.733479
19.0,1636,3882.593333
19.0,2142,3951.262573
20.0,1991,4015.669519
16.0,1889,4075.583786
19.0,1635,4127.125864
18.0,1781,4184.840146
20.0,1995,4250.783521
17.0,1786,4310.288322
20.0,2007,4376.049199
16.0,2027,4443.211894
19.0,1650,4500.547867
15.0,2299,4569.810981
15.0,2228,4636.473562
19.0,2038,4751.214781
19.0,1670,4848.691987
19.0,1632,4938.07683
20.0,2005,5052.624853
15.0,2006,5165.569254
14.0,2258,5284.93969
20.0,1594,5374.004109
20.0,1567,5456.862613
