#{"t_start": 1528289406.774565, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,15.188849
-21.0,905,26.832205
-21.0,776,36.64298
-20.0,836,47.057846
-20.0,891,58.055929
-20.0,905,69.864753
-21.0,847,80.344372
-21.0,965,92.714958
-21.0,790,102.600455
-21.0,823,113.522182
-19.0,1040,126.490047
-20.0,927,138.59602
-20.0,1003,151.26833
-21.0,836,161.872187
-20.0,835,172.357598
-21.0,820,182.772493
-21.0,816,193.188818
-21.0,874,204.524301
-21.0,787,214.636879
-20.0,903,225.932621
-20.0,900,238.070777
-20.0,918,249.241541
-19.0,960,261.807958
-19.0,1072,275.523628
-20.0,1105,290.153752
-19.0,1037,302.99985
-20.0,836,313.82515
-19.0,931,325.915441
-20.0,1157,341.265094
-20.0,1035,354.642888
-18.0,1252,370.477295
-21.0,928,382.4966
-18.0,1112,396.523816
-20.0,1156,411.463438
-20.0,1422,429.926313
-17.0,1640,450.511513
-19.0,1585,470.356696
-14.0,2038,496.074039
-18.0,1691,518.21136
-18.0,1632,538.406799
-19.0,1614,558.684792
-9.0,2202,586.034956
-16.0,1444,603.967357
-18.0,1396,621.543058
-5.0,2664,655.620833
-12.0,2026,680.861953
7.0,2716,714.869201
5.0,3309,756.701056
13.0,2259,784.852512
20.0,1564,804.712289
18.0,2123,830.607411
14.0,1995,855.85583
9.0,2726,890.481939
17.0,2163,917.988418
18.0,1668,938.927474
18.0,1790,962.14666
10.0,2701,997.290293
20.0,1561,1016.778217
19.0,1634,1039.108646
20.0,2006,1065.667756
15.0,2054,1092.229556
16.0,2341,1123.43054
9.0,2482,1156.751664
18.0,1792,1180.87823
19.0,2088,1208.953863
20.0,1565,1230.967864
19.0,1661,1254.045992
15.0,2078,1283.726906
11.0,2629,1322.032946
19.0,2083,1352.531144
16.0,1877,1381.415641
19.0,2065,1412.846334
13.0,2183,1448.049848
1.0,3722,1509.952092
12.0,2753,1556.597389
17.0,2236,1598.116164
18.0,2126,1634.501326
12.0,2478,1680.727727
20.0,1997,1716.031669
18.0,2122,1755.908759
12.0,2405,1801.214272
18.0,1746,1833.575071
17.0,1829,1867.329649
14.0,2130,1908.138481
20.0,1566,1937.257284
19.0,2045,1979.350588
17.0,1804,2014.874175
17.0,1800,2050.741657
20.0,1563,2081.448754
17.0,1713,2118.010734
19.0,2120,2166.102401
8.0,2866,2229.133435
17.0,1808,2270.995368
17.0,1721,2311.876446
13.0,2526,2369.112643
21.0,1988,2416.712756
19.0,1631,2456.379314
18.0,1732,2501.014498
19.0,1641,2541.638856
19.0,1686,2581.994492
21.0,1572,2622.082362
20.0,1590,2664.134071
19.0,2080,2719.204318
20.0,1561,2758.008008
19.0,1690,2805.650326
20.0,2001,2858.674482
18.0,1688,2901.433202
20.0,2001,2954.754363
20.0,1993,3007.895241
17.0,2202,3068.228479
13.0,2069,3126.219359
20.0,1563,3166.500618
20.0,1566,3211.727546
14.0,2267,3281.373214
19.0,1771,3330.958547
16.0,2016,3390.33653
20.0,2007,3449.901863
17.0,1835,3508.587342
20.0,1991,3573.303774
3.0,3125,3667.005014
20.0,2003,3729.080363
18.0,1730,3786.183335
19.0,1634,3838.17894
19.0,2039,3901.458843
20.0,1566,3951.681708
20.0,1563,4003.560312
17.0,2109,4069.084366
19.0,1633,4125.51543
18.0,1760,4178.617677
20.0,2002,4244.428008
15.0,2486,4329.340862
20.0,1566,4381.409931
19.0,2080,4449.473368
20.0,1561,4500.922885
19.0,1657,4550.903616
14.0,2080,4613.428916
20.0,2001,4706.017351
16.0,1955,4816.046433
20.0,2002,4927.605784
20.0,2003,5042.096099
19.0,2074,5164.926957
19.0,1631,5252.300173
20.0,1620,5340.886151
20.0,2005,5445.524498
