#{"t_start": 1528307581.8056183, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,28.510783
-21.0,839,51.706599
-19.0,1189,84.718748
-21.0,791,106.453023
-20.0,1092,136.921311
-20.0,932,162.820641
-21.0,884,187.050282
-20.0,1022,215.213694
-21.0,911,240.719948
-20.0,1079,270.41876
-21.0,792,292.527779
-21.0,850,316.441902
-21.0,782,337.816841
-20.0,916,363.441428
-20.0,956,389.847728
-21.0,777,411.41824
-21.0,842,434.69822
-20.0,963,461.436334
-21.0,846,484.910768
-21.0,938,510.522687
-20.0,896,534.826428
-21.0,884,558.638963
-21.0,884,583.140233
-21.0,823,605.531894
-21.0,913,630.929764
-20.0,853,654.407912
-21.0,787,676.21944
-20.0,962,702.725373
-21.0,824,725.808652
-21.0,790,747.618752
-20.0,960,774.10871
-20.0,973,801.206918
-20.0,1019,829.338753
-20.0,831,852.406804
-21.0,941,878.606885
-21.0,790,900.740487
-20.0,953,926.919681
-19.0,993,954.610051
-21.0,880,979.210742
-21.0,761,1000.108103
-21.0,847,1023.640892
-19.0,1057,1052.307023
-20.0,996,1079.616037
-19.0,1031,1107.541228
-21.0,792,1129.829278
-20.0,865,1153.723705
-20.0,835,1176.998232
-20.0,838,1200.249065
-21.0,882,1224.823149
-19.0,972,1251.926911
-20.0,872,1275.835382
-21.0,852,1299.506555
-20.0,1002,1326.826098
-21.0,835,1349.910396
-21.0,820,1372.032411
-20.0,988,1399.399377
-21.0,762,1419.928168
-19.0,942,1445.43235
-20.0,872,1469.234016
-21.0,857,1492.435122
-21.0,762,1513.550948
-21.0,998,1540.427974
-20.0,1023,1568.821691
-19.0,1028,1597.229527
-20.0,954,1624.008344
-20.0,992,1651.443458
-21.0,878,1675.918903
-18.0,1345,1712.726915
-19.0,1209,1746.732552
-20.0,1026,1775.131184
-21.0,869,1799.525958
-21.0,1089,1829.537936
-20.0,912,1855.118393
-20.0,1009,1882.911467
-21.0,972,1910.210482
-19.0,1080,1940.039586
-19.0,1015,1968.898636
-20.0,1076,1998.34522
-18.0,1190,2031.508546
-21.0,1016,2059.223259
-20.0,1154,2090.605139
-19.0,1219,2124.098593
-18.0,1326,2160.34673
-15.0,1586,2203.843229
-18.0,1274,2239.417972
-17.0,1721,2287.42589
-18.0,1429,2326.615799
-19.0,1718,2374.018401
-17.0,1620,2419.007527
-18.0,1870,2471.025013
-10.0,2104,2529.206998
-10.0,2206,2590.121238
-20.0,1665,2636.510306
-16.0,1977,2691.310878
-10.0,2094,2749.021317
-19.0,1738,2796.818126
-18.0,1659,2842.720426
-17.0,1903,2895.211461
-2.0,2757,2971.40589
-5.0,2373,3036.91817
3.0,3002,3119.927782
-12.0,2174,3179.847577
-18.0,1888,3232.223999
-16.0,1571,3275.945258
-5.0,3011,3360.20674
-7.0,2879,3440.342959
-2.0,3117,3527.438711
4.0,3058,3610.626652
2.0,3756,3712.806261
6.0,3232,3803.020263
12.0,2531,3873.617
11.0,2645,3947.92607
15.0,2584,4018.225916
18.0,2100,4076.033189
15.0,2284,4139.518907
19.0,1636,4184.927781
18.0,2264,4248.841977
18.0,1809,4299.204599
18.0,2224,4359.118389
17.0,2028,4414.507819
19.0,1650,4460.703929
19.0,1964,4515.623198
17.0,1832,4566.442472
19.0,1709,4614.410531
20.0,1740,4663.017746
20.0,1616,4708.052457
18.0,1878,4760.120597
19.0,1634,4805.728356
19.0,1629,4851.627135
20.0,2126,4908.333461
19.0,2104,4962.132389
20.0,2072,5015.436606
20.0,2080,5069.120487
19.0,1730,5114.028994
20.0,2099,5167.804297
5.0,3226,5251.016912
18.0,1779,5300.724882
20.0,2045,5352.898629
20.0,2797,5426.01192
18.0,2382,5486.940388
