#{"t_start": 1528307583.4153905, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,863,28.231534
-19.0,1135,59.588478
-21.0,823,82.413826
-21.0,989,109.638747
-21.0,881,134.315853
-20.0,867,158.300004
-19.0,913,183.394894
-21.0,879,207.629884
-21.0,901,232.733227
-21.0,1047,261.617661
-21.0,835,285.114125
-19.0,1065,314.800135
-20.0,832,337.551563
-20.0,925,363.497058
-20.0,976,390.425884
-20.0,893,415.18853
-21.0,792,437.00359
-21.0,900,462.043736
-21.0,860,485.918563
-19.0,1092,515.728713
-20.0,865,539.117296
-21.0,909,563.805063
-19.0,988,590.997929
-20.0,1075,620.6885
-21.0,939,646.710319
-20.0,868,670.510387
-21.0,778,692.101631
-21.0,836,715.300945
-20.0,837,738.502979
-20.0,842,761.798829
-21.0,818,784.533362
-21.0,884,808.988678
-19.0,1052,838.116718
-17.0,1170,870.615541
-20.0,900,895.902365
-20.0,1019,923.82367
-20.0,885,948.618555
-21.0,807,971.118682
-20.0,903,996.012348
-21.0,905,1021.1959
-19.0,1035,1049.189657
-20.0,929,1074.697395
-21.0,841,1097.507322
-20.0,835,1120.716892
-21.0,864,1144.540592
-20.0,922,1170.236942
-20.0,984,1197.611517
-21.0,789,1219.596635
-20.0,956,1246.209501
-19.0,1029,1274.517544
-20.0,1018,1302.711296
-21.0,821,1325.103924
-19.0,1034,1353.523994
-21.0,879,1377.42131
-19.0,977,1404.227813
-21.0,842,1427.197482
-21.0,942,1452.706705
-21.0,1051,1481.340032
-21.0,817,1503.701291
-20.0,1012,1531.11111
-20.0,989,1558.404172
-20.0,866,1582.409567
-21.0,885,1606.811778
-20.0,1013,1635.219033
-19.0,1051,1664.301409
-19.0,1099,1694.707675
-21.0,867,1718.614368
-21.0,875,1743.02152
-21.0,883,1767.519955
-19.0,1023,1796.311836
-18.0,1356,1833.888802
-18.0,1089,1864.188444
-19.0,1082,1894.198031
-18.0,1154,1926.234397
-19.0,979,1953.9087
-21.0,986,1981.230492
-19.0,1197,2014.720136
-20.0,1078,2043.928062
-19.0,1173,2075.898118
-18.0,1473,2116.414925
-18.0,1393,2154.427411
-20.0,1322,2190.710527
-20.0,1520,2233.100903
-20.0,1221,2266.717284
-18.0,1637,2312.098139
-12.0,1799,2361.850385
-19.0,1655,2407.810647
-13.0,1794,2457.623014
-19.0,1623,2502.525402
-11.0,2284,2565.812463
-20.0,1441,2605.500749
-14.0,2079,2663.498814
-19.0,1688,2709.833392
-19.0,1612,2754.411765
-18.0,1754,2802.697716
-10.0,2337,2867.297473
-8.0,2192,2927.710664
-14.0,1970,2982.318643
-19.0,1682,3028.802289
-4.0,2698,3102.989862
-20.0,1484,3144.103983
-5.0,2302,3207.899831
-17.0,1737,3255.943879
-14.0,2276,3319.399694
-13.0,2146,3379.507681
5.0,2900,3460.607502
-5.0,2737,3536.688742
4.0,3184,3622.920451
1.0,3902,3730.200174
6.0,3016,3813.828227
2.0,3470,3911.302147
11.0,3198,3999.319305
20.0,2028,4054.719425
7.0,3114,4141.118523
15.0,2230,4203.497592
13.0,2215,4265.619684
20.0,1997,4320.388423
20.0,1714,4366.79579
15.0,2221,4427.715673
19.0,1651,4473.835048
19.0,1654,4520.33091
17.0,2407,4587.095801
17.0,2013,4643.59954
19.0,1847,4695.229885
19.0,1732,4743.407806
19.0,1635,4788.795873
16.0,1839,4840.629992
20.0,1564,4883.919014
20.0,1620,4925.008017
18.0,2165,4980.530694
20.0,1627,5022.313102
17.0,1979,5073.719651
20.0,1619,5115.617814
19.0,2110,5169.827485
20.0,2797,5241.401519
19.0,1633,5286.698309
17.0,1842,5334.539475
19.0,2087,5387.809925
19.0,2083,5442.930697
21.0,1576,5483.317945
