#{"t_start": 1528307582.5047412, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,819,27.835671
-21.0,869,51.835293
-21.0,840,75.145361
-21.0,849,98.599191
-20.0,918,124.222928
-19.0,1048,153.221526
-21.0,874,177.405294
-21.0,885,201.71763
-20.0,883,226.113271
-19.0,961,252.835432
-21.0,972,279.829675
-21.0,849,303.654583
-20.0,959,330.240184
-20.0,929,356.021448
-21.0,973,382.836627
-21.0,881,407.419515
-20.0,1003,435.107268
-21.0,821,458.008089
-21.0,820,480.624309
-21.0,869,504.404811
-20.0,1037,532.5316
-20.0,1108,562.619339
-21.0,1105,593.031802
-21.0,940,618.926032
-20.0,1074,648.729524
-20.0,836,671.720494
-20.0,842,695.030261
-20.0,975,722.206496
-21.0,776,743.625075
-21.0,818,766.210996
-20.0,840,789.532152
-21.0,776,811.050284
-21.0,914,836.240329
-21.0,849,859.912012
-20.0,917,885.333903
-19.0,1067,915.110612
-19.0,966,941.917968
-21.0,847,965.531666
-21.0,760,986.727786
-21.0,818,1009.516337
-21.0,778,1030.521434
-21.0,997,1057.609305
-21.0,923,1083.018376
-21.0,757,1103.500449
-21.0,757,1124.629716
-21.0,763,1145.707669
-21.0,824,1168.508726
-20.0,896,1193.605706
-21.0,997,1221.356318
-19.0,1121,1252.620326
-21.0,837,1275.520029
-20.0,863,1299.510427
-20.0,836,1322.299224
-20.0,1013,1350.163734
-21.0,940,1375.540609
-20.0,957,1402.023278
-20.0,884,1425.941039
-21.0,819,1448.309648
-20.0,895,1472.623876
-21.0,847,1495.524818
-20.0,975,1522.236414
-19.0,1085,1551.8182
-20.0,916,1577.437843
-20.0,1025,1605.61853
-20.0,1199,1639.245714
-18.0,1128,1670.630365
-20.0,930,1696.13039
-20.0,976,1723.209545
-19.0,1108,1754.219865
-20.0,990,1781.802933
-20.0,986,1809.121587
-19.0,1134,1840.619622
-18.0,1119,1871.720941
-19.0,1122,1902.99973
-19.0,1232,1937.146442
-19.0,1050,1966.911782
-19.0,1004,1994.340342
-19.0,1200,2027.739543
-19.0,1121,2058.429207
-18.0,1348,2095.008138
-21.0,1260,2129.812366
-19.0,1299,2165.533586
-20.0,1309,2201.236447
-20.0,1239,2235.810019
-17.0,1574,2279.629446
-20.0,1286,2314.829264
-20.0,1477,2355.727672
-15.0,1741,2404.128391
-17.0,1528,2446.334351
-12.0,2130,2505.49921
-13.0,1985,2560.528222
-8.0,2184,2620.839947
-17.0,1962,2675.430809
-18.0,1653,2720.909809
-10.0,2067,2777.911101
-14.0,2069,2835.026865
-7.0,2459,2902.922064
-12.0,2016,2958.649569
-5.0,2414,3025.421397
-7.0,2646,3098.30811
-15.0,1826,3148.724681
-17.0,1664,3194.819865
-16.0,1921,3248.04744
-2.0,3198,3337.626354
-7.0,2957,3420.10627
1.0,3276,3511.52615
6.0,3200,3598.736296
7.0,2953,3678.621882
5.0,3112,3765.215714
16.0,2435,3833.224494
10.0,2449,3901.909939
19.0,2081,3959.635971
15.0,2321,4022.658412
16.0,2034,4078.912798
15.0,2171,4139.222792
17.0,2128,4198.332966
18.0,1766,4248.409612
20.0,1611,4293.220866
19.0,2262,4354.356957
17.0,1841,4404.31958
16.0,1880,4456.805668
18.0,1861,4509.035989
17.0,2213,4570.441813
17.0,1809,4621.302532
18.0,2196,4682.617302
19.0,2105,4741.129072
19.0,1635,4786.427943
16.0,1906,4840.215603
19.0,1738,4888.029852
19.0,2069,4940.827924
19.0,1749,4985.805849
19.0,2166,5041.610486
15.0,2625,5109.430802
20.0,1661,5152.243871
12.0,2763,5223.034384
20.0,2045,5277.920547
18.0,2239,5336.825336
18.0,2158,5392.024554
19.0,2850,5466.822466
