#{"t_start": 1528307583.5205495, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,925,29.916287
-21.0,1037,58.41869
-17.0,1228,92.50452
-17.0,1212,126.203156
-19.0,1205,159.602562
-21.0,761,180.514708
-21.0,1032,208.99481
-20.0,869,233.208752
-20.0,955,259.605925
-21.0,882,284.311391
-20.0,1008,312.412292
-20.0,867,336.14316
-21.0,780,358.003808
-21.0,944,384.083478
-20.0,1016,412.298546
-21.0,821,434.920741
-21.0,896,459.896615
-19.0,1073,489.526715
-19.0,918,514.599151
-21.0,761,535.133141
-21.0,826,557.43329
-21.0,880,581.829372
-20.0,925,607.005661
-21.0,788,629.020158
-20.0,839,652.083595
-21.0,776,673.606657
-21.0,780,695.115085
-21.0,788,717.101523
-21.0,822,739.818682
-20.0,841,763.103663
-20.0,836,786.298042
-21.0,910,811.483228
-20.0,1050,840.615006
-21.0,899,865.594182
-20.0,961,892.41332
-21.0,865,916.296154
-17.0,1191,949.497689
-20.0,977,976.706573
-21.0,849,1000.004625
-21.0,850,1023.6021
-20.0,836,1046.189847
-21.0,1023,1074.300026
-19.0,1029,1102.208315
-21.0,810,1124.799907
-20.0,976,1151.896154
-20.0,1013,1180.016817
-20.0,862,1204.026088
-21.0,1056,1233.501889
-20.0,877,1257.783832
-21.0,835,1280.908029
-21.0,790,1302.605218
-19.0,1005,1330.090175
-20.0,946,1356.003349
-19.0,1113,1386.428077
-20.0,953,1412.499789
-19.0,970,1438.791458
-21.0,843,1461.708816
-21.0,781,1483.014922
-21.0,905,1507.79444
-18.0,1126,1538.233361
-20.0,974,1565.238764
-21.0,1030,1593.7195
-19.0,973,1621.004813
-21.0,1036,1649.701132
-21.0,1061,1679.094146
-19.0,1229,1712.893587
-19.0,1045,1742.196315
-18.0,1095,1772.60375
-21.0,1082,1802.822634
-20.0,1065,1832.495475
-20.0,1091,1862.7936
-20.0,967,1889.610218
-21.0,810,1912.291785
-21.0,1023,1940.515478
-21.0,790,1963.017781
-18.0,1248,1997.323962
-19.0,1081,2027.396017
-19.0,1115,2057.912842
-19.0,1203,2090.624673
-19.0,1283,2125.828913
-19.0,1340,2162.599643
-18.0,1529,2204.507102
-19.0,1258,2239.60965
-19.0,1493,2281.29496
-17.0,1503,2322.509843
-16.0,1794,2372.083802
-14.0,1732,2420.105427
-20.0,1537,2463.033222
-18.0,1919,2515.928293
-18.0,1917,2569.104083
-9.0,2140,2628.412023
-19.0,1679,2675.09689
-10.0,2060,2731.805917
-9.0,2339,2796.21175
-19.0,1437,2835.917868
-9.0,2198,2896.590516
-15.0,1836,2947.403524
-2.0,2796,3024.716378
-17.0,1765,3073.224986
-20.0,1377,3111.430097
-19.0,1515,3152.983316
-4.0,3017,3236.696709
-18.0,1673,3283.225969
-11.0,2183,3344.433566
-10.0,2447,3412.5969
2.0,3088,3499.105253
4.0,2843,3576.704854
-1.0,3710,3677.222154
5.0,3487,3774.401949
9.0,2902,3855.305081
9.0,2915,3936.724149
6.0,3221,4024.78468
13.0,2349,4089.725737
18.0,2105,4148.293705
19.0,2082,4206.526505
20.0,2007,4262.895411
15.0,2121,4320.993727
17.0,2045,4376.213197
18.0,1888,4428.34588
19.0,1725,4476.592216
16.0,1893,4529.514604
19.0,2084,4587.39789
9.0,2692,4663.023848
17.0,2158,4723.207679
20.0,1564,4766.31812
18.0,1822,4817.585122
20.0,2006,4873.928487
17.0,2269,4932.011726
18.0,1806,4978.316707
15.0,2182,5034.523318
17.0,1972,5085.512995
18.0,2058,5138.609049
1.0,3623,5231.804687
12.0,2901,5310.399652
20.0,2090,5363.908018
19.0,1827,5412.031276
20.0,1717,5456.229534
