#{"t_start": 1528347271.705523, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,899,11.63877
-21.0,847,17.93308
-21.0,898,24.780425
-18.0,1145,33.552096
-21.0,931,40.538783
-20.0,961,47.966292
-21.0,880,55.116697
-19.0,1077,64.241206
-21.0,843,71.457415
-21.0,911,78.930472
-20.0,1026,87.534686
-21.0,789,94.11211
-21.0,786,100.627891
-21.0,937,108.421962
-21.0,884,115.9364
-21.0,847,123.1325
-20.0,1005,131.933794
-20.0,960,139.856971
-20.0,933,147.833204
-20.0,842,155.11854
-20.0,1039,163.952135
-20.0,900,171.674576
-21.0,791,178.208111
-21.0,922,185.908983
-20.0,897,193.413807
-21.0,1075,202.719879
-21.0,818,209.491514
-21.0,906,217.122946
-21.0,925,224.90267
-20.0,883,232.35929
-21.0,792,239.084027
-21.0,787,246.147525
-19.0,1021,254.786042
-21.0,910,262.738794
-18.0,1117,271.990031
-20.0,1035,280.718831
-21.0,778,287.712032
-18.0,1058,296.713411
-20.0,897,304.304478
-19.0,1264,314.893512
-19.0,972,322.806822
-20.0,946,331.048081
-17.0,1242,341.515559
-20.0,1129,351.092229
-18.0,1138,360.702731
-18.0,1136,370.501709
-20.0,1089,379.422569
-18.0,1342,391.027316
-20.0,1208,400.741612
-15.0,1633,414.457637
-17.0,1631,428.194907
-15.0,1517,440.490479
-14.0,1855,456.046303
-18.0,1516,468.86135
-7.0,2131,486.487866
-10.0,2083,504.159257
-13.0,1931,520.22704
-4.0,2494,540.784381
-1.0,2794,564.201324
-1.0,2692,586.632798
4.0,2993,611.568048
-3.0,2681,634.082276
15.0,1965,650.920156
18.0,1800,666.001973
12.0,2173,684.164491
15.0,2048,701.507515
17.0,1864,717.010578
19.0,1807,732.253574
12.0,2241,751.452902
15.0,2085,769.138885
20.0,1664,783.187508
12.0,2252,802.398622
17.0,1996,819.616788
16.0,2052,837.452498
3.0,3176,864.909004
17.0,1986,882.212067
21.0,1669,896.434811
11.0,2422,916.629759
15.0,2198,937.372678
