#{"t_start": 1528347271.1535397, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,894,11.898732
-21.0,877,18.641861
-21.0,839,25.133679
-20.0,838,31.403757
-21.0,788,37.50776
-20.0,840,43.784251
-21.0,791,49.759109
-21.0,928,57.351979
-20.0,924,65.553603
-20.0,917,73.204315
-20.0,864,80.404977
-20.0,838,87.22618
-20.0,1019,95.90573
-20.0,1017,104.448025
-20.0,838,111.358244
-21.0,937,119.415588
-20.0,916,127.384177
-21.0,824,134.06848
-21.0,821,141.309835
-20.0,921,149.123145
-20.0,897,156.75271
-20.0,870,164.253347
-20.0,924,172.082712
-21.0,959,179.984484
-20.0,981,188.32955
-21.0,941,196.135963
-20.0,896,203.684855
-20.0,1033,212.372971
-21.0,865,219.764293
-21.0,882,227.265545
-19.0,992,235.789623
-20.0,841,242.892685
-21.0,803,249.871488
-21.0,879,257.100069
-21.0,878,264.796563
-19.0,1053,273.666604
-21.0,910,281.695444
-20.0,885,288.991381
-21.0,786,296.078995
-20.0,994,304.157673
-18.0,1086,313.460515
-19.0,1080,322.350278
-19.0,1195,332.699689
-19.0,1138,342.221283
-17.0,1334,353.655593
-18.0,1372,365.294379
-18.0,1158,375.068767
-14.0,1471,387.511391
-17.0,1288,398.118768
-18.0,1260,408.529997
-11.0,1964,424.918658
-20.0,1320,436.166293
-16.0,1737,450.289912
-6.0,2216,468.765347
-20.0,1373,480.314159
-3.0,2676,502.778791
-12.0,1879,518.637704
-3.0,2735,541.159365
-6.0,2485,561.826174
6.0,2684,584.109674
-7.0,2387,604.224859
-10.0,2551,625.714049
10.0,2345,645.367113
17.0,1817,660.580409
10.0,2653,682.851976
13.0,2167,701.194302
18.0,1848,716.665696
19.0,1826,732.349276
15.0,2045,749.737905
20.0,1727,764.299995
16.0,1992,781.28996
13.0,2212,799.917877
19.0,1736,814.533112
17.0,1974,832.391335
5.0,2790,856.488552
16.0,2138,874.513201
20.0,1665,888.902839
19.0,1842,904.799203
19.0,1783,919.92611
19.0,1753,936.209506
18.0,1903,952.344503
13.0,2405,973.486073
17.0,1964,990.239955
19.0,1782,1005.473958
16.0,2361,1026.267657
19.0,1969,1043.032698
21.0,1669,1057.358294
16.0,1937,1073.944546
20.0,1731,1089.162838
21.0,1674,1103.443208
21.0,1667,1117.593613
20.0,1689,1132.192028
15.0,2217,1151.159491
21.0,1693,1165.809967
20.0,1666,1180.185654
20.0,1731,1195.599617
21.0,1672,1210.23788
19.0,1865,1226.800645
20.0,1996,1244.018964
19.0,1788,1259.434557
21.0,1633,1274.748409
21.0,1633,1289.223654
20.0,1737,1304.293701
21.0,1691,1319.383356
21.0,1672,1333.805193
21.0,1674,1348.448059
20.0,1736,1363.637086
21.0,1630,1378.115783
19.0,1840,1393.831047
18.0,2010,1411.442904
19.0,1824,1427.385454
21.0,1631,1442.096644
21.0,1670,1456.672787
21.0,1635,1470.673411
17.0,2085,1488.949754
17.0,2100,1506.93855
21.0,1672,1521.570889
21.0,1690,1536.40021
20.0,1702,1551.821721
21.0,1695,1566.646424
20.0,1937,1583.576403
21.0,1672,1598.232188
20.0,1859,1614.874877
20.0,1919,1631.465655
21.0,1823,1647.757698
21.0,1629,1661.950979
21.0,1632,1676.16494
21.0,1674,1691.038566
19.0,1896,1707.740365
21.0,1670,1722.34106
21.0,1672,1737.050252
21.0,1631,1751.476696
21.0,1635,1766.01266
20.0,1720,1781.085237
21.0,1635,1795.593408
21.0,1629,1809.867039
21.0,1823,1826.314977
21.0,1633,1840.354561
20.0,1684,1855.80682
19.0,2060,1874.0857
21.0,1825,1890.460239
18.0,1870,1907.796209
21.0,1631,1921.884531
21.0,1672,1937.018051
21.0,1634,1951.968185
20.0,1837,1968.063134
21.0,1673,1983.134213
21.0,1634,1998.036559
19.0,1967,2015.759809
21.0,1672,2031.031271
20.0,1717,2046.4401
21.0,1825,2062.6598
21.0,1820,2078.830874
21.0,1669,2094.104005
21.0,1631,2109.072773
21.0,1635,2124.245674
21.0,1673,2138.928068
21.0,1821,2155.461593
21.0,1674,2170.634315
21.0,1631,2185.504217
21.0,1629,2200.311578
20.0,1701,2215.629535
21.0,1826,2232.041451
21.0,1672,2247.539612
21.0,1669,2262.603021
20.0,1726,2278.401544
21.0,1632,2293.020121
21.0,1634,2307.918689
21.0,1635,2322.586481
20.0,1967,2340.339998
21.0,1748,2355.988546
21.0,1821,2372.014383
21.0,1671,2387.171423
21.0,1670,2402.229843
19.0,1948,2420.148422
21.0,1631,2435.208853
21.0,1632,2450.019679
21.0,1630,2464.84827
21.0,1636,2479.094013
21.0,1635,2494.010689
21.0,1631,2509.256335
18.0,1844,2526.144642
21.0,1636,2540.850884
21.0,1629,2555.698527
21.0,1629,2570.057612
20.0,1997,2588.213983
21.0,1670,2603.387257
21.0,1634,2618.598552
21.0,1670,2633.73807
21.0,1674,2649.056508
21.0,1673,2664.429258
21.0,1670,2679.935619
21.0,1821,2696.603638
21.0,1672,2711.734371
21.0,1667,2726.752874
21.0,1667,2742.048874
21.0,1632,2757.386349
21.0,1629,2772.305436
20.0,1835,2789.009362
21.0,1674,2804.515819
21.0,1653,2819.795407
21.0,1631,2840.075009
21.0,1630,2861.350481
21.0,1669,2884.718748
21.0,1636,2909.521118
21.0,1822,2929.555691
21.0,1673,2955.814918
20.0,1867,2988.798831
21.0,1632,3011.086451
21.0,1724,3032.355873
19.0,1781,3053.059136
21.0,1660,3068.229309
21.0,1634,3083.453529
21.0,1632,3098.513872
21.0,1671,3113.877089
21.0,1636,3128.529227
21.0,1636,3143.880875
20.0,1721,3160.424798
20.0,1727,3176.130046
21.0,1634,3191.32723
21.0,1633,3206.703997
20.0,1668,3222.238049
20.0,1667,3237.709683
21.0,1661,3253.273658
21.0,1665,3268.634948
21.0,1632,3283.385987
21.0,1662,3299.051804
21.0,1634,3314.382666
21.0,1664,3329.904713
21.0,1632,3345.385682
21.0,1672,3361.24976
21.0,1663,3376.609657
21.0,1666,3392.322177
21.0,1630,3407.213972
21.0,1633,3422.519912
20.0,1728,3438.580605
20.0,1754,3454.319708
21.0,1636,3469.730756
21.0,1632,3485.025084
20.0,1756,3501.501269
21.0,1634,3516.161788
21.0,1631,3531.434946
21.0,1631,3546.941355
21.0,1635,3562.206609
21.0,1634,3576.973926
21.0,1660,3592.584093
21.0,1635,3607.8873
21.0,1632,3623.088333
