#{"t_start": 1528347271.617605, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,907,11.795777
-20.0,943,18.94545
-19.0,1057,26.966609
-21.0,817,33.229221
-21.0,790,39.122871
-21.0,829,45.362953
-21.0,986,52.870836
-21.0,880,60.715785
-21.0,967,68.628801
-21.0,970,77.010935
-21.0,1028,85.475645
-21.0,842,92.388983
-21.0,883,99.837799
-20.0,833,107.040104
-21.0,790,113.685963
-19.0,1012,122.140216
-21.0,973,130.384311
-21.0,759,136.705984
-21.0,787,143.50166
-19.0,948,151.730687
-19.0,1040,160.611321
-20.0,948,168.57863
-21.0,853,175.947425
-21.0,1060,184.779387
-21.0,819,191.884697
-19.0,999,199.993946
-21.0,825,207.112684
-21.0,849,214.134826
-21.0,823,221.286463
-21.0,933,229.102528
-20.0,912,236.782947
-20.0,962,245.221204
-20.0,1022,253.911295
-20.0,952,261.968452
-19.0,951,270.42598
-21.0,778,276.960739
-20.0,1022,285.702444
-21.0,968,293.868824
-21.0,820,301.014891
-18.0,1075,309.850805
-21.0,868,317.18134
-19.0,1119,326.290459
-18.0,1157,336.094305
-20.0,912,344.291393
-19.0,1097,353.377605
-21.0,958,361.588159
-21.0,939,369.507025
-18.0,1034,378.155471
-18.0,1248,388.915599
-19.0,1261,399.291612
-16.0,1280,409.517419
-16.0,1488,422.176041
-17.0,1449,434.13986
-9.0,2113,451.830088
-14.0,1776,466.786101
-18.0,1675,480.730285
-7.0,2358,500.34701
-13.0,2035,517.397676
-8.0,2444,537.655501
-9.0,2198,555.950588
7.0,2442,576.182155
-9.0,2147,594.215112
3.0,2784,617.718685
-4.0,2678,640.377395
12.0,2377,660.08179
19.0,1740,674.7397
15.0,1915,690.844738
12.0,2266,710.293104
18.0,1883,725.790964
12.0,2239,744.915324
8.0,2622,767.163796
8.0,2632,789.536208
9.0,2590,811.310673
18.0,1955,828.839266
8.0,2747,852.598665
6.0,3009,878.346009
15.0,2161,896.891837
7.0,2983,922.12565
12.0,2576,945.53046
13.0,2331,966.275096
17.0,2051,983.794623
16.0,2081,1001.607444
21.0,1667,1015.892386
21.0,1712,1030.66303
12.0,2332,1050.600319
21.0,1668,1064.829473
16.0,2034,1082.57472
19.0,1832,1098.64747
21.0,1636,1112.203217
20.0,1746,1127.308358
21.0,1696,1141.895712
19.0,1795,1157.570269
16.0,2088,1175.826913
21.0,1673,1190.339993
20.0,1733,1205.460783
19.0,1827,1221.118092
21.0,1634,1235.828196
20.0,1829,1251.430633
17.0,1983,1269.873677
21.0,1631,1284.413249
21.0,1634,1298.507147
19.0,1796,1314.239915
19.0,1816,1330.588543
20.0,1708,1345.377179
20.0,1718,1360.085649
17.0,2143,1379.020284
20.0,1736,1394.167168
20.0,1661,1408.665231
20.0,1775,1423.911041
21.0,1634,1438.610657
18.0,1879,1455.20547
18.0,1958,1472.18688
20.0,1799,1487.625189
21.0,1629,1501.841658
21.0,1630,1516.156044
16.0,2070,1534.356497
21.0,1668,1549.033563
18.0,1962,1566.317022
11.0,2693,1589.97066
20.0,1689,1604.609487
19.0,1934,1621.6585
18.0,1974,1639.401451
19.0,1771,1654.982997
19.0,1809,1670.821782
17.0,1947,1687.977298
18.0,1785,1703.703036
20.0,1932,1720.621569
18.0,1908,1737.576172
21.0,1631,1751.942185
21.0,1672,1766.664668
17.0,2112,1785.170384
18.0,1813,1801.3604
21.0,1634,1815.87082
19.0,1788,1831.682596
16.0,2000,1849.044858
21.0,1635,1863.907952
17.0,2008,1881.940415
17.0,2173,1901.665891
21.0,1668,1916.708762
21.0,1669,1931.644699
21.0,1631,1946.32862
21.0,1631,1960.790834
18.0,1911,1977.894625
20.0,1737,1993.854149
21.0,1629,2008.446947
20.0,1714,2023.625094
21.0,1630,2038.685922
21.0,1630,2053.119538
21.0,1631,2067.833438
21.0,1635,2082.610456
21.0,1634,2097.695352
18.0,1820,2114.100766
21.0,1674,2129.350377
21.0,1632,2144.001379
21.0,1821,2160.541075
19.0,1817,2176.972903
21.0,1630,2191.815367
19.0,1904,2209.048774
21.0,1636,2223.517395
15.0,2078,2243.070022
19.0,1810,2259.471944
19.0,1856,2275.844954
20.0,1730,2291.940209
20.0,1734,2307.418038
21.0,1671,2322.358788
21.0,1670,2337.539053
21.0,1631,2352.094431
21.0,1631,2366.652528
19.0,2009,2384.56146
20.0,1807,2401.186326
21.0,1630,2415.860847
21.0,1636,2430.958081
21.0,1820,2447.405284
19.0,2028,2465.82236
18.0,1956,2483.209157
21.0,1632,2498.076939
20.0,1819,2514.968861
21.0,1630,2530.083056
19.0,1781,2546.060775
19.0,1752,2561.931201
19.0,1936,2579.399834
21.0,1630,2593.855724
18.0,1954,2611.967821
19.0,1769,2627.863609
21.0,1630,2642.781576
19.0,1780,2659.363909
17.0,2062,2678.381718
21.0,1631,2693.597076
21.0,1635,2708.479437
21.0,1631,2722.89531
21.0,1673,2738.08815
21.0,1634,2753.440871
21.0,1634,2768.363707
21.0,1631,2783.436903
21.0,1667,2798.772852
21.0,1629,2813.639317
21.0,1825,2831.748349
20.0,1875,2859.509221
20.0,1692,2882.67544
20.0,1702,2908.62346
21.0,1634,2926.677927
21.0,1634,2945.800816
21.0,1667,2983.616041
19.0,1998,3008.329749
20.0,1861,3031.893615
21.0,1634,3051.305411
21.0,1710,3066.773415
21.0,1699,3082.796872
21.0,1632,3097.329526
19.0,1838,3114.651085
21.0,1633,3129.246153
21.0,1635,3144.952537
21.0,1633,3160.24334
21.0,1670,3175.576431
21.0,1632,3190.762964
21.0,1631,3205.664627
20.0,1682,3221.736448
11.0,2369,3243.595278
21.0,1635,3258.999359
21.0,1634,3274.139713
15.0,2082,3293.479091
21.0,1630,3308.870779
20.0,1743,3324.740705
20.0,1729,3341.363395
21.0,1632,3356.297286
19.0,1849,3373.786649
21.0,1634,3389.232428
20.0,1714,3405.17868
20.0,1756,3421.573362
21.0,1632,3436.204286
21.0,1629,3451.276188
20.0,1688,3466.960702
19.0,1779,3483.501391
21.0,1632,3498.749982
19.0,1761,3515.13001
18.0,1888,3532.411566
19.0,1779,3549.160546
21.0,1631,3564.447487
21.0,1678,3580.04058
21.0,1632,3595.408697
20.0,1697,3610.982893
21.0,1636,3626.508306
