#{"t_start": 1528347271.565875, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,814,11.001364
-19.0,1209,20.259952
-18.0,1200,29.494926
-19.0,1140,38.068515
-21.0,969,45.348278
-20.0,892,52.09717
-21.0,836,59.535787
-21.0,909,67.252146
-19.0,1028,75.912834
-21.0,891,83.230643
-19.0,1169,93.03575
-20.0,895,100.55061
-20.0,837,107.443547
-21.0,819,114.567741
-19.0,934,122.254501
-21.0,759,128.968105
-20.0,963,136.758228
-21.0,880,144.437348
-21.0,900,152.036515
-21.0,1027,160.850174
-21.0,936,168.749131
-20.0,868,176.203063
-21.0,824,183.39244
-21.0,840,190.266441
-20.0,898,197.753024
-19.0,1025,206.341417
-21.0,880,213.913396
-20.0,862,221.262546
-21.0,817,228.060208
-20.0,933,235.877095
-20.0,974,244.403224
-21.0,876,251.796881
-21.0,845,258.929982
-21.0,817,266.211773
-19.0,1056,275.153238
-20.0,928,282.909209
-21.0,894,290.678953
-21.0,937,298.844794
-20.0,1076,307.771945
-19.0,1072,316.588924
-21.0,1026,325.166878
-21.0,907,332.863037
-19.0,1048,342.217749
-19.0,1102,351.298303
-20.0,1124,360.793078
-21.0,884,368.406656
-15.0,1487,380.839043
-21.0,1180,391.029726
-17.0,1340,401.843779
-18.0,1353,413.288974
-19.0,1440,425.265095
-17.0,1781,440.092088
-20.0,1565,452.996439
-18.0,1394,464.722129
-12.0,2014,481.689087
-16.0,1815,496.793806
-19.0,1433,508.644804
-17.0,1624,522.316384
-14.0,1790,537.172476
-3.0,2932,561.393381
-10.0,2069,578.850995
-15.0,1673,592.801944
2.0,2752,615.746668
-8.0,2432,636.225586
14.0,2040,653.474679
6.0,2627,675.512263
-1.0,3027,700.896811
20.0,1711,715.216344
20.0,1666,729.240867
16.0,1858,745.145544
17.0,1955,761.780167
12.0,2220,780.79639
13.0,2278,799.801925
21.0,1710,814.759477
15.0,2138,833.417475
1.0,3255,861.650777
11.0,2391,881.896499
18.0,1915,898.312998
20.0,1749,913.269701
20.0,1667,927.433517
19.0,1879,945.079976
19.0,1785,960.798821
16.0,2030,978.342235
16.0,2066,995.996279
19.0,1800,1011.248965
21.0,1668,1025.932869
17.0,2151,1044.066365
20.0,1671,1058.807638
12.0,2589,1081.048216
18.0,1900,1097.531585
16.0,2380,1117.538461
20.0,1884,1134.012486
20.0,1686,1148.423933
20.0,1671,1162.995798
19.0,1871,1179.23559
19.0,1798,1195.008537
20.0,1857,1211.039955
20.0,1692,1225.883556
16.0,2341,1246.546951
20.0,1723,1261.854999
21.0,1667,1276.838694
21.0,1692,1291.643589
21.0,1629,1306.075003
20.0,1747,1321.876261
18.0,1987,1338.960694
21.0,1668,1353.417075
21.0,1636,1367.85897
20.0,1756,1383.215858
20.0,1690,1397.739731
19.0,1892,1414.241571
18.0,1783,1429.636373
20.0,1686,1445.131973
21.0,1636,1459.087136
21.0,1663,1473.618532
20.0,1714,1488.587826
21.0,1630,1502.350843
19.0,1879,1518.89538
21.0,1670,1533.604037
19.0,1862,1550.207175
20.0,1721,1565.267448
18.0,2098,1583.96756
20.0,1875,1600.166829
21.0,1630,1614.72735
19.0,1922,1631.798509
21.0,1631,1646.139336
18.0,1898,1662.62784
21.0,1632,1676.863902
21.0,1635,1691.549465
21.0,1671,1706.15589
20.0,1923,1722.983977
18.0,1985,1740.367855
21.0,1633,1754.70177
20.0,1817,1770.85774
19.0,1882,1787.508117
