#{"t_start": 1528347271.7303567, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,10.238257
-21.0,760,16.140562
-21.0,874,22.851969
-20.0,869,29.536458
-20.0,980,36.978395
-21.0,881,43.469249
-20.0,893,50.25309
-21.0,884,57.736933
-20.0,928,65.855019
-21.0,1047,74.696759
-21.0,910,82.13768
-20.0,1073,91.064615
-20.0,986,99.398867
-21.0,778,105.949093
-20.0,892,113.507562
-21.0,1076,122.347895
-21.0,809,129.646627
-21.0,847,136.46428
-21.0,1061,145.581089
-20.0,929,153.670209
-21.0,973,161.895871
-21.0,1089,171.362321
-21.0,948,179.202216
-18.0,1032,187.851823
-21.0,823,194.95154
-21.0,817,201.737574
-21.0,1048,210.515526
-21.0,823,217.686578
-21.0,881,224.838834
-20.0,985,233.271837
-20.0,919,241.106598
-20.0,903,248.746581
-19.0,1099,258.360036
-20.0,896,266.086715
-20.0,973,274.158481
-20.0,868,281.54856
-20.0,914,289.440014
-20.0,841,296.763618
-20.0,978,304.808942
-21.0,877,312.146745
-20.0,1029,320.743982
-19.0,1154,330.505343
-20.0,1121,340.307938
-17.0,1379,352.047006
-21.0,792,358.58083
-20.0,1155,368.437385
-17.0,1354,380.083226
-19.0,1170,389.888644
-16.0,1475,401.814628
-19.0,1219,412.186638
-19.0,1466,424.273695
-15.0,1642,438.051576
-12.0,1836,453.104548
-18.0,1546,466.020153
-10.0,2060,483.248217
-21.0,1403,495.014548
-12.0,2051,512.087735
-5.0,2373,532.069666
-10.0,2055,549.100142
-8.0,2278,568.146746
8.0,2475,588.716699
9.0,2323,608.194198
-4.0,2746,631.447618
14.0,2085,648.953782
10.0,2376,668.555448
15.0,2144,686.68124
17.0,1910,702.858048
7.0,2665,725.402358
20.0,1730,739.865037
18.0,1910,756.093641
19.0,1829,771.985627
17.0,1879,787.600924
18.0,1771,802.65688
14.0,2134,821.493056
18.0,1914,838.078664
4.0,3232,865.938151
11.0,2402,886.68601
18.0,1789,901.843418
10.0,2480,922.884683
20.0,1726,938.980478
18.0,1859,955.263857
20.0,1661,969.577915
19.0,1810,985.015441
16.0,2102,1002.946071
21.0,1695,1017.854274
20.0,1684,1032.469794
19.0,1829,1048.01362
19.0,1800,1063.326296
19.0,1918,1080.051886
14.0,2215,1099.037008
18.0,1859,1114.964388
20.0,1728,1129.737942
18.0,1905,1146.246413
21.0,1670,1160.803895
20.0,1772,1176.086803
21.0,1669,1190.598366
19.0,1924,1207.55071
19.0,2084,1225.763146
20.0,1749,1241.188429
19.0,1859,1257.38976
19.0,1770,1273.452381
21.0,1670,1288.152234
19.0,1962,1305.695862
19.0,1837,1322.002458
21.0,1633,1336.247455
21.0,1671,1350.79202
20.0,1882,1367.392334
20.0,1937,1384.16757
18.0,1931,1400.894012
18.0,1908,1417.440741
21.0,1674,1432.295089
21.0,1630,1446.60581
19.0,1850,1462.984282
18.0,2094,1480.937767
18.0,1957,1497.726859
21.0,1636,1512.143097
21.0,1669,1526.642829
20.0,1684,1541.552575
21.0,1673,1556.263747
21.0,1634,1570.716641
21.0,1630,1585.174915
21.0,1629,1599.603214
21.0,1632,1613.681369
21.0,1631,1628.153762
20.0,1722,1643.192656
17.0,1960,1660.870041
20.0,1722,1675.641081
21.0,1634,1690.279576
21.0,1629,1704.649069
20.0,1734,1719.609649
18.0,1906,1736.447259
21.0,1667,1751.116403
21.0,1667,1765.830179
21.0,1633,1780.384879
21.0,1824,1796.412741
18.0,1985,1814.280696
21.0,1636,1828.507
21.0,1672,1843.114661
21.0,1632,1857.893594
21.0,1636,1872.527276
17.0,1878,1889.620288
19.0,1799,1906.131677
21.0,1825,1922.170124
20.0,1685,1937.371189
21.0,1636,1952.332872
16.0,2116,1970.716362
21.0,1633,1985.739978
21.0,1631,2000.572713
21.0,1631,2014.708018
21.0,1630,2029.735063
19.0,1751,2045.76295
21.0,1633,2060.491643
20.0,1733,2075.736592
19.0,1800,2092.122724
21.0,1823,2108.656234
21.0,1631,2123.806041
20.0,1730,2139.241038
19.0,1907,2156.295208
21.0,1825,2173.129004
20.0,1770,2189.217126
19.0,1723,2204.557554
21.0,1631,2219.385152
20.0,1704,2235.031908
19.0,1787,2251.333477
21.0,1630,2266.1335
21.0,1632,2280.637971
20.0,1742,2296.858484
20.0,1878,2313.746197
21.0,1634,2328.167978
21.0,1635,2343.091523
21.0,1670,2357.901727
21.0,1630,2372.364743
21.0,1668,2387.586657
19.0,1937,2405.002574
21.0,1942,2423.001069
21.0,1822,2439.389122
20.0,1711,2455.255361
21.0,1630,2469.415108
21.0,1823,2486.120155
21.0,1669,2501.602359
21.0,1673,2516.843071
21.0,1632,2531.889602
20.0,1861,2548.455779
21.0,1632,2563.26037
21.0,1660,2578.186079
21.0,1633,2592.680132
19.0,1866,2609.738038
21.0,1636,2625.069826
21.0,1670,2640.198083
21.0,1633,2655.481725
21.0,1674,2670.893828
20.0,1723,2686.362984
20.0,1693,2701.869226
21.0,1636,2716.683644
21.0,1632,2731.778185
19.0,1804,2748.07819
17.0,1984,2766.283432
21.0,1634,2781.328446
21.0,1820,2797.9572
20.0,1881,2815.743566
21.0,1669,2832.014867
18.0,1872,2860.171453
21.0,1631,2882.537294
21.0,1673,2906.285155
21.0,1669,2926.598452
21.0,1634,2945.728203
21.0,1634,2983.336314
17.0,1958,3007.275421
21.0,1709,3030.004455
20.0,1754,3050.146985
18.0,1824,3066.742652
21.0,1631,3081.849734
19.0,1719,3097.93626
21.0,1634,3112.600907
21.0,1635,3127.727746
21.0,1693,3143.42333
20.0,1705,3159.890454
21.0,1636,3174.585798
21.0,1636,3189.81109
21.0,1635,3205.188533
21.0,1671,3220.735498
20.0,1731,3236.487552
21.0,1632,3251.901219
21.0,1678,3267.397421
18.0,1920,3285.289976
20.0,1743,3301.847449
21.0,1662,3317.300545
19.0,1721,3333.237329
20.0,1683,3349.009936
15.0,2029,3368.169103
21.0,1636,3383.511402
19.0,1782,3400.203582
21.0,1632,3415.617599
20.0,1762,3431.442001
20.0,1786,3447.835916
17.0,1877,3465.451656
21.0,1635,3480.799196
21.0,1634,3495.959654
20.0,1768,3512.006356
18.0,1847,3529.376877
21.0,1658,3544.955268
21.0,1635,3559.856767
21.0,1633,3575.11936
21.0,1633,3590.529204
19.0,1765,3607.04173
18.0,1822,3623.847713
