#{"t_start": 1528305814.8947084, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,10.927903
-20.0,835,16.520497
-18.0,1107,24.139483
-21.0,918,30.426033
-21.0,1026,37.387602
-19.0,1095,45.011575
-20.0,900,51.060446
-21.0,848,56.672356
-21.0,925,63.230037
-20.0,1129,70.890408
-19.0,974,77.308228
-21.0,759,81.942529
-21.0,899,87.597991
-21.0,776,93.835669
-20.0,858,100.536672
-19.0,931,107.947754
-19.0,1162,116.999279
-21.0,886,123.775926
-19.0,932,130.504757
-20.0,898,137.392659
-19.0,932,144.384234
-20.0,898,151.28489
-21.0,777,157.289543
-21.0,839,163.878285
-21.0,869,170.282634
-21.0,909,176.918667
-21.0,818,182.876903
-21.0,775,188.608356
-20.0,896,195.375453
-21.0,822,201.323702
-20.0,875,207.518467
-19.0,937,214.684453
-20.0,956,222.061719
-21.0,821,228.407555
-21.0,821,234.26366
-21.0,881,240.979169
-20.0,974,248.095473
-21.0,883,254.761015
-21.0,966,261.879394
-20.0,897,268.638339
-21.0,757,274.199798
-21.0,991,281.433522
-20.0,1014,288.915113
-20.0,839,295.473884
-20.0,839,301.347604
-20.0,898,307.961495
-17.0,1160,316.92351
-20.0,1045,324.316934
-20.0,924,330.725862
-20.0,926,337.164076
-20.0,933,344.019107
-21.0,808,350.12056
-21.0,972,356.803056
-21.0,861,362.90249
-21.0,860,368.910456
-21.0,910,375.387896
-20.0,891,381.77842
-21.0,810,387.503034
-21.0,821,393.150727
-20.0,917,399.803878
-19.0,1026,407.159503
-20.0,995,414.183236
-20.0,914,420.667565
-21.0,818,426.799702
-20.0,1041,434.080937
-20.0,841,439.911041
-21.0,1086,447.877511
-21.0,837,453.62561
-20.0,1032,460.954228
-20.0,989,468.039503
-21.0,819,474.109035
-21.0,838,479.811447
-21.0,934,486.438507
-19.0,1135,494.56863
-21.0,818,500.604762
-20.0,907,507.057192
-21.0,762,512.411203
-21.0,908,518.77312
-21.0,782,524.203724
-21.0,955,530.812907
-21.0,785,536.229484
-19.0,1254,545.101509
-21.0,779,550.505624
-20.0,835,556.62482
-21.0,822,562.657887
-21.0,882,568.893708
-20.0,1046,576.352345
-20.0,887,582.832919
-20.0,990,589.911279
-20.0,899,596.50458
-21.0,864,602.781334
-21.0,878,608.74992
-21.0,848,614.833255
-20.0,1155,623.177122
-21.0,847,629.295186
-21.0,852,635.401227
-20.0,919,642.07449
-19.0,1058,649.964024
-21.0,1002,656.844405
-21.0,959,663.745151
-19.0,1060,671.684078
-20.0,948,678.607124
-21.0,945,685.630115
-21.0,852,692.126748
-19.0,951,699.190551
-19.0,991,706.804835
-21.0,782,712.447872
-21.0,850,718.781651
-20.0,902,725.411283
-20.0,859,731.609569
-21.0,820,737.512304
-21.0,821,743.372701
-18.0,1114,751.473074
-20.0,902,758.076936
-20.0,1193,766.683771
-21.0,777,772.142291
-19.0,1057,779.511653
-21.0,897,785.826243
-19.0,1068,793.616556
-17.0,1318,803.554707
-21.0,869,810.060216
-21.0,850,816.256266
-21.0,1176,824.957428
-20.0,869,831.365988
-21.0,818,837.590176
-20.0,895,844.132668
-20.0,971,851.203573
-20.0,1055,858.834429
-18.0,1190,867.771719
-21.0,848,874.082929
-20.0,960,880.816952
-21.0,908,887.464335
-20.0,960,894.24025
-20.0,880,900.571173
-20.0,985,907.683897
-20.0,1053,915.521385
-21.0,788,921.708858
-21.0,821,927.945239
-20.0,922,934.760154
-19.0,1014,942.177901
-21.0,941,949.055555
-19.0,936,955.653259
-20.0,865,962.104203
-21.0,971,969.196685
-17.0,1266,978.478319
-21.0,818,984.160338
-21.0,801,989.969506
-21.0,842,996.294007
-21.0,971,1003.163013
-20.0,1005,1010.536342
-20.0,991,1017.653668
-20.0,1139,1026.159056
-16.0,1442,1036.931272
-21.0,849,1043.719681
-21.0,849,1050.239604
-20.0,962,1057.438701
-19.0,1085,1065.543511
-19.0,1036,1073.302542
-20.0,1130,1081.69345
-21.0,777,1087.429684
-19.0,990,1094.883507
-19.0,968,1101.680028
-20.0,1024,1109.315254
-20.0,928,1116.308033
-19.0,960,1123.191509
-19.0,1029,1130.692731
-20.0,993,1138.121072
-19.0,1096,1145.831932
-19.0,1181,1154.671769
-21.0,877,1160.908287
-20.0,951,1168.082163
-19.0,1043,1175.765872
-20.0,1074,1183.652184
-20.0,962,1190.715292
-21.0,937,1197.682988
-18.0,1191,1206.681708
-20.0,1024,1213.771411
-19.0,1070,1222.013384
-19.0,1109,1229.925648
-21.0,974,1237.159578
-21.0,1016,1244.914218
-19.0,1076,1252.69283
-19.0,1123,1260.985075
-19.0,1051,1268.53245
-19.0,1096,1276.954363
-21.0,940,1283.646228
-20.0,873,1290.085172
-19.0,1002,1297.362196
-19.0,1032,1305.077362
-18.0,1357,1315.112053
-20.0,992,1322.4549
-18.0,1193,1331.194275
-21.0,942,1338.140954
-20.0,1049,1345.702562
-20.0,881,1352.263189
-17.0,1166,1360.484136
-19.0,1495,1371.392295
-19.0,1011,1378.794985
-20.0,1189,1387.607831
-19.0,998,1395.215618
-20.0,1237,1404.361104
-19.0,1003,1412.007254
-19.0,1216,1421.601362
-16.0,1258,1431.019155
-21.0,1158,1439.585556
-21.0,974,1446.965742
-21.0,951,1453.838222
-20.0,1172,1462.838809
-16.0,1477,1473.74148
-20.0,989,1480.963635
-18.0,1170,1489.838436
-20.0,1127,1498.443362
-19.0,1221,1507.570868
-19.0,1162,1516.032731
-18.0,1079,1524.322963
-19.0,1084,1532.237863
-20.0,1169,1540.575258
-21.0,960,1547.676712
-18.0,1308,1557.085141
-18.0,1131,1565.705826
-19.0,1208,1574.451187
-18.0,1334,1584.498228
-21.0,1007,1591.807386
-20.0,1105,1600.285483
-19.0,1372,1610.553083
-19.0,1139,1619.314776
-19.0,1331,1629.129831
-17.0,1616,1641.023054
-21.0,1250,1649.613363
-18.0,1579,1661.400816
-16.0,1642,1673.758068
-18.0,1562,1684.938065
-20.0,1349,1694.787407
-16.0,1564,1706.546956
-14.0,1733,1719.738275
-18.0,1453,1730.324149
-16.0,1601,1742.475867
-17.0,1685,1754.850783
-16.0,1593,1766.572194
-18.0,1508,1777.908156
-14.0,1871,1792.478503
-10.0,2046,1807.693128
-9.0,2358,1826.894193
-7.0,2307,1845.831305
-11.0,2019,1862.348397
-21.0,1270,1872.451907
-7.0,2091,1889.071818
-14.0,1888,1904.200798
-9.0,2284,1922.497009
-17.0,1530,1934.56952
-16.0,1726,1948.162087
-10.0,2051,1964.409031
-15.0,1860,1979.224415
-13.0,2124,1995.812258
-19.0,1598,2009.108241
-13.0,1874,2023.74561
-17.0,2044,2039.736013
-18.0,1615,2053.096949
-13.0,2040,2069.185099
-21.0,1483,2080.990145
-13.0,1996,2097.100039
-13.0,2205,2114.639956
-19.0,1744,2128.528595
-16.0,2095,2145.40215
-20.0,2067,2162.017755
-18.0,2139,2180.077938
-10.0,2374,2200.260026
-15.0,2714,2223.717202
-14.0,2786,2246.247621
