#{"t_start": 1528305814.9993289, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,933,11.716727
-18.0,1035,18.594341
-19.0,930,25.018931
-21.0,1086,32.548759
-20.0,961,39.00687
-21.0,779,44.314806
-20.0,898,50.359407
-21.0,850,56.167167
-18.0,1038,63.325564
-20.0,1023,70.384336
-20.0,988,76.882825
-20.0,984,82.89254
-21.0,782,87.804854
-21.0,973,95.641229
-21.0,966,103.071526
-20.0,1047,111.681439
-20.0,836,117.980432
-20.0,914,124.872496
-21.0,906,131.532226
-20.0,1003,139.254203
-20.0,956,146.517526
-21.0,823,152.825037
-21.0,971,160.471898
-20.0,896,167.133719
-21.0,821,173.173536
-20.0,874,179.591829
-20.0,972,186.603888
-20.0,1020,194.387379
-21.0,834,200.408477
-20.0,923,207.089388
-21.0,837,213.196631
-20.0,867,219.96032
-21.0,824,226.331851
-20.0,836,232.465812
-21.0,822,238.670503
-20.0,915,245.477662
-21.0,836,251.635971
-21.0,880,258.182235
-21.0,841,264.496287
-20.0,1070,272.400818
-20.0,961,279.387554
-18.0,1051,287.330124
-19.0,1035,295.20695
-21.0,807,300.960756
-20.0,925,307.672102
-21.0,821,313.879697
-21.0,1055,321.627064
-19.0,939,328.110566
-20.0,896,334.375089
-20.0,835,340.716466
-20.0,898,347.127019
-20.0,900,353.66519
-20.0,918,360.012089
-21.0,787,365.417974
-21.0,791,370.899796
-17.0,1206,379.657839
-21.0,821,385.494855
-21.0,878,391.778689
-21.0,793,397.309848
-20.0,925,403.774399
-20.0,930,410.370934
-19.0,1078,418.337685
-20.0,911,424.957115
-21.0,910,431.332398
-20.0,1032,438.629988
-19.0,950,445.337475
-20.0,958,452.269725
-21.0,849,458.292176
-21.0,972,465.135145
-20.0,835,471.264846
-21.0,853,477.083601
-21.0,1067,484.913035
-21.0,1003,491.851436
-20.0,1045,499.48665
-20.0,1031,506.875286
-21.0,806,512.475463
-21.0,1032,519.697799
-20.0,1016,526.873717
-18.0,1221,535.224239
-20.0,1002,542.418668
-20.0,963,549.164369
-21.0,883,555.474419
-20.0,1172,564.182953
-19.0,1235,572.706875
-20.0,1129,580.906219
-19.0,1191,589.231549
-21.0,818,595.443212
-20.0,928,602.039305
-21.0,988,609.168085
-21.0,912,615.572463
-20.0,979,622.703906
-19.0,1104,630.503483
-21.0,898,637.132636
-21.0,913,643.797461
-20.0,987,650.898484
-20.0,902,657.073845
-21.0,832,663.007069
-20.0,926,670.217102
-18.0,1088,677.907672
-19.0,1493,689.219412
-20.0,919,696.137502
-21.0,805,702.057077
-20.0,902,709.005257
-21.0,825,715.084729
-21.0,818,720.99077
-21.0,822,727.120402
-21.0,822,733.200097
-21.0,897,739.479958
-21.0,876,745.765517
-21.0,1063,753.562183
-19.0,935,760.15567
-20.0,1008,767.664188
-19.0,955,774.501449
-21.0,1050,781.809469
-20.0,916,788.363517
-20.0,908,794.679937
-20.0,944,801.839107
-21.0,1118,810.239109
-21.0,1035,817.930793
-21.0,1030,825.331653
-18.0,1159,834.059461
-20.0,881,840.502792
-21.0,850,846.859962
-21.0,1005,854.45416
-20.0,839,860.404789
-21.0,958,867.551408
-21.0,792,873.591806
-20.0,989,880.189932
