#{"t_start": 1528305815.1453245, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,932,11.538159
-20.0,838,16.992017
-19.0,1148,24.997013
-21.0,791,30.339808
-21.0,939,36.79545
-21.0,781,42.248546
-20.0,913,48.320765
-21.0,839,54.005603
-21.0,1003,60.795688
-20.0,894,67.052962
-21.0,820,72.721627
-20.0,984,78.819716
-21.0,860,84.316102
-21.0,876,90.498875
-20.0,948,97.745778
-21.0,777,103.865184
-21.0,1030,112.101304
-21.0,1031,120.014148
-20.0,884,126.705053
-20.0,869,133.132734
-21.0,790,139.179205
-20.0,837,145.578911
-20.0,1016,153.372297
-21.0,884,160.325153
-21.0,902,167.050535
-19.0,975,174.088707
-21.0,1062,181.78293
-19.0,976,189.200658
-19.0,1004,196.783195
-21.0,781,202.254878
-21.0,865,208.833574
-20.0,835,214.816457
-21.0,885,221.735693
-20.0,830,228.115253
-21.0,910,234.690599
-21.0,929,241.746797
-19.0,1058,249.639018
-20.0,925,256.411966
-19.0,993,263.723018
-21.0,761,269.41082
-21.0,820,275.384853
-19.0,981,282.860845
-20.0,889,289.362715
-20.0,962,296.817564
-20.0,1040,304.417816
-21.0,903,310.969948
-20.0,1075,318.851235
-21.0,910,325.291071
-21.0,1020,332.323559
-19.0,933,339.204118
-20.0,926,346.015716
-21.0,824,351.855785
-20.0,1000,358.977385
-20.0,879,365.059912
-19.0,940,371.573849
-18.0,1032,378.907145
-21.0,780,384.526171
-20.0,891,390.869941
-19.0,966,397.838201
-20.0,993,404.649827
-20.0,887,411.079103
-21.0,894,417.552505
-21.0,911,424.094499
-19.0,1196,432.748017
-21.0,824,438.45867
-20.0,884,444.870257
-20.0,949,451.448315
-21.0,942,458.248596
-21.0,1001,465.457088
-20.0,1038,472.930464
-21.0,823,478.533717
-21.0,868,484.875861
-21.0,934,491.445021
-19.0,1362,501.326346
-19.0,1113,508.978169
-20.0,831,515.020846
-18.0,1210,523.304244
-20.0,1032,530.621435
-21.0,877,536.744101
-21.0,881,543.061647
-21.0,980,549.88654
