#{"t_start": 1529011706.1568904, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,878,67.048014
-19.0,1195,148.509283
-20.0,1081,221.810076
-16.0,1223,303.107275
-16.0,1466,399.49412
-15.0,1479,495.701109
-15.0,1573,597.331181
-20.0,1331,683.218854
-16.0,1475,778.360792
-15.0,1514,872.801789
-20.0,1287,957.398867
-11.0,1903,1080.079651
-11.0,1812,1194.006971
-16.0,1687,1301.507932
-13.0,2003,1431.743156
-15.0,1439,1525.099407
-14.0,1588,1625.510708
-9.0,2023,1756.455423
-13.0,1554,1854.697608
-10.0,2042,1985.296452
-5.0,2497,2145.689201
-4.0,2545,2308.436485
-1.0,2886,2493.114064
1.0,2854,2675.411929
4.0,2729,2852.696691
1.0,2858,3044.237974
-11.0,2252,3184.316501
-2.0,2883,3371.195374
-3.0,3322,3583.644894
-6.0,2421,3739.210609
-4.0,2606,3909.704317
-4.0,2745,4087.635253
3.0,2620,4254.503569
9.0,2210,4397.39944
14.0,1908,4522.200352
2.0,3052,4718.197169
9.0,2586,4886.098415
10.0,2434,5043.399955
17.0,1860,5161.542615
15.0,1918,5281.497792
7.0,2558,5442.634243
7.0,2476,5600.821989
6.0,2498,5761.201336
-9.0,1966,5888.30276
17.0,1849,6007.449374
-15.0,1353,6095.341336
13.0,1967,6224.402186
15.0,1925,6347.30639
20.0,1668,6455.764903
19.0,1760,6571.017703
17.0,1862,6692.498546
20.0,1663,6800.709429
18.0,1789,6918.329057
-3.0,2500,7083.006355
16.0,1976,7209.824204
20.0,1660,7316.801433
