#{"t_start": 1529011707.221629, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1014,75.531055
-18.0,1113,151.323964
-20.0,1089,224.85414
-19.0,1105,298.14271
-17.0,1327,385.160706
-14.0,1694,495.750042
-20.0,1223,575.041056
-16.0,1353,663.314107
-14.0,1649,768.053883
-18.0,1358,854.485287
-14.0,1957,980.048816
-12.0,1691,1089.246319
-14.0,1712,1197.435272
-11.0,1862,1316.066661
-13.0,1720,1428.1461
-10.0,1925,1553.150288
-5.0,2575,1718.243264
-9.0,2185,1856.456991
-4.0,2421,2011.743521
-6.0,2263,2156.024947
-3.0,2453,2313.643035
-1.0,2745,2489.165589
1.0,2781,2666.842561
-3.0,2727,2843.444198
-5.0,2497,3011.04503
-7.0,2278,3155.930668
-3.0,2933,3343.525224
-4.0,2804,3523.232447
-4.0,2456,3682.278866
-8.0,2047,3814.732414
-1.0,3246,4027.577731
7.0,2444,4183.613668
6.0,2303,4331.76437
12.0,2218,4474.233854
-5.0,2303,4623.796093
16.0,1965,4748.34999
20.0,1658,4857.430899
10.0,2607,5025.933331
16.0,1901,5146.892017
7.0,2647,5313.936182
1.0,3200,5516.532542
20.0,1662,5621.37144
20.0,1658,5728.667099
20.0,1662,5836.380992
20.0,1664,5942.13591
-15.0,1301,6027.079584
-10.0,1958,6151.856404
5.0,2439,6310.384889
19.0,1718,6423.54369
14.0,2167,6565.14521
17.0,1847,6685.548689
20.0,1666,6794.489059
18.0,1815,6912.348122
12.0,2230,7058.943553
19.0,1721,7171.357978
18.0,1758,7285.36103
19.0,1730,7392.266108
