#{"t_start": 1529011704.4592748, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,875,68.61553
-19.0,1142,146.440649
-20.0,1191,227.445282
-15.0,1341,316.320346
-20.0,1226,397.017512
-17.0,1221,477.396763
-18.0,1335,562.817452
-20.0,1172,638.443107
-19.0,1153,710.994663
-17.0,1558,812.511857
-16.0,1519,908.898167
-19.0,1245,988.811749
-12.0,1911,1111.932704
-11.0,1848,1230.902943
-15.0,1351,1314.986791
-17.0,1224,1395.197848
-16.0,1476,1489.195282
-15.0,1647,1596.33018
-16.0,1629,1700.806895
-10.0,1824,1815.341247
-12.0,2055,1948.345883
-10.0,2067,2081.799251
-6.0,2400,2235.0469
-7.0,2189,2376.316773
-8.0,2199,2516.026645
1.0,2742,2689.905882
-2.0,2890,2877.729323
-9.0,2570,3051.17363
-7.0,2384,3199.841092
-6.0,2233,3343.835948
-7.0,2648,3513.947479
-8.0,2283,3660.593007
-5.0,2485,3822.632919
-6.0,2397,3977.879289
5.0,2558,4143.419958
5.0,2658,4313.213215
9.0,2272,4460.315307
2.0,2816,4643.086353
17.0,1856,4760.911671
9.0,2680,4934.909009
12.0,2190,5075.626264
19.0,1719,5186.322306
19.0,1758,5295.597953
-9.0,2158,5431.329206
8.0,2177,5571.487235
20.0,1658,5676.297629
-10.0,1959,5802.306259
-1.0,2588,5969.958457
-15.0,1569,6071.495376
17.0,1877,6193.436892
11.0,2121,6330.057573
19.0,1762,6444.839656
14.0,1934,6571.427042
13.0,2064,6706.694668
13.0,1991,6834.300173
-8.0,2313,6985.497861
19.0,1828,7108.732656
11.0,2158,7246.79425
16.0,1912,7366.318822
