#{"t_start": 1529011706.2613676, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,900,68.438634
-18.0,1111,144.419544
-17.0,1321,233.826308
-20.0,1015,300.614993
-18.0,1158,377.114472
-17.0,1439,472.012969
-15.0,1616,575.898736
-19.0,1157,651.223907
-19.0,1361,735.794064
-11.0,2051,867.828602
-12.0,1942,992.924879
-17.0,1570,1094.010154
-7.0,2163,1233.096823
-11.0,1807,1348.187874
-15.0,1832,1465.991702
-12.0,1886,1588.495318
-9.0,2109,1723.745978
-7.0,2191,1862.620932
-13.0,1813,1978.828519
-4.0,2724,2153.116937
-12.0,1740,2265.320537
-5.0,2474,2424.092515
-4.0,2455,2579.695314
3.0,2805,2758.09285
-4.0,2699,2935.313722
-5.0,2489,3098.901225
-6.0,2363,3249.398372
-8.0,2155,3389.490995
-10.0,2108,3524.109617
-6.0,2400,3679.495445
-12.0,1909,3803.352433
4.0,2757,3981.818479
8.0,2474,4142.59817
15.0,2009,4268.429815
12.0,2073,4403.436133
13.0,2146,4543.307856
18.0,1766,4658.228691
16.0,1893,4779.185077
20.0,1658,4887.010961
16.0,1997,5015.63416
6.0,2734,5190.719938
19.0,1812,5303.189941
9.0,2569,5465.304218
17.0,1842,5583.236236
19.0,1724,5694.22944
-3.0,2680,5866.896818
20.0,1663,5973.505345
-15.0,1341,6061.015968
-15.0,1409,6150.016508
15.0,1900,6274.994308
2.0,2934,6465.022617
6.0,2354,6619.020582
17.0,1925,6746.393863
-1.0,2604,6914.625149
-3.0,2217,7060.10211
20.0,1663,7168.884945
17.0,1825,7286.712672
