#{"t_start": 1529011705.7515283, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,835,64.621575
-19.0,1188,145.314944
-20.0,1096,219.806043
-20.0,1034,289.211685
-13.0,1593,393.327453
-9.0,1951,520.319026
-18.0,1175,595.702212
-18.0,1348,683.471617
-12.0,2004,812.208586
-16.0,1377,899.468318
-10.0,2337,1048.818751
-15.0,1707,1157.964223
-15.0,1595,1261.230435
-11.0,1938,1386.196116
-16.0,1287,1467.721763
-13.0,1723,1579.915327
-10.0,2102,1714.605131
-15.0,1564,1811.716337
-8.0,2073,1945.895365
-4.0,2370,2098.911806
-3.0,2678,2269.960814
-5.0,2519,2431.926623
-3.0,2636,2599.12465
-1.0,2953,2786.745339
1.0,2873,2978.106602
-10.0,1973,3105.139453
-4.0,2674,3274.744313
-7.0,2239,3419.922641
-10.0,2360,3572.619255
-5.0,2547,3736.803412
-6.0,2705,3913.094284
8.0,2468,4073.237386
9.0,2511,4235.010564
11.0,2266,4379.941587
18.0,1807,4498.113673
17.0,1861,4617.836988
15.0,1970,4743.529308
16.0,2033,4876.420905
10.0,2464,5035.203603
2.0,2955,5223.794423
-5.0,2767,5396.820316
18.0,1804,5511.713863
-12.0,1732,5621.419502
16.0,1831,5739.018392
9.0,2240,5883.751835
20.0,1662,5991.13453
-15.0,1255,6072.624579
9.0,2345,6226.037381
3.0,2745,6403.41208
20.0,1662,6510.018354
20.0,1661,6619.449514
17.0,1801,6739.003716
7.0,2254,6884.232858
-5.0,2159,7024.201256
17.0,1854,7147.994447
20.0,1659,7255.101144
