#{"t_start": 1529019227.0676982, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,901,76.736224
-20.0,865,145.209511
-21.0,841,210.733516
-21.0,786,275.119662
-20.0,831,339.896307
-21.0,779,401.88941
-19.0,1177,494.910435
-20.0,834,560.100424
-21.0,779,623.419179
-21.0,816,687.307851
-21.0,782,750.288955
-21.0,780,813.093128
-21.0,973,888.290365
-20.0,902,963.397263
-21.0,881,1033.40078
-20.0,1127,1128.512767
-21.0,903,1199.130597
-20.0,835,1265.285623
-21.0,1039,1350.414214
-21.0,781,1410.393312
-21.0,788,1474.233124
-21.0,824,1539.694355
-20.0,974,1616.100228
-20.0,947,1691.425879
-21.0,941,1762.701591
-20.0,1036,1842.419965
-21.0,978,1917.398803
-19.0,1031,1996.592999
-20.0,838,2061.534658
-20.0,836,2125.224628
-21.0,821,2188.686871
-20.0,942,2260.034122
-20.0,1078,2343.810626
-21.0,985,2420.79512
-21.0,826,2485.108082
-19.0,1164,2575.116872
-19.0,1061,2656.391912
-21.0,782,2718.122736
-21.0,843,2783.729524
-19.0,1003,2860.824564
-20.0,872,2928.09307
-21.0,905,2998.01641
-20.0,1034,3078.026019
-21.0,805,3138.116941
-19.0,1032,3218.103796
-21.0,838,3282.914062
-21.0,779,3341.71539
-20.0,943,3414.578994
-21.0,1092,3497.526514
-21.0,790,3557.49614
-19.0,1034,3636.778138
-20.0,835,3701.490956
-21.0,782,3761.487673
-20.0,833,3824.221367
-21.0,820,3885.986111
-20.0,926,3959.683102
-20.0,898,4028.624114
-21.0,1003,4107.823123
-20.0,914,4179.921866
-20.0,1020,4259.689883
-21.0,1031,4340.380302
-21.0,824,4405.702471
-18.0,1167,4499.238559
-20.0,884,4567.133299
-21.0,907,4638.518253
-20.0,953,4713.184904
-21.0,851,4779.787752
-20.0,975,4857.569989
-20.0,1022,4937.217895
-20.0,951,5013.513342
-21.0,818,5080.396412
-21.0,815,5144.408465
-20.0,1049,5230.123654
-20.0,926,5306.732842
-20.0,1015,5391.458147
-20.0,912,5465.712164
-21.0,817,5534.023068
-21.0,942,5612.021286
-20.0,1046,5698.514552
-21.0,836,5767.496656
-21.0,824,5835.390181
-21.0,811,5902.61133
-20.0,960,5980.79757
-19.0,1051,6067.89366
-21.0,997,6148.632063
-20.0,924,6226.791246
-21.0,781,6290.215289
-19.0,962,6369.940102
-21.0,972,6450.812328
-20.0,1131,6542.725613
-20.0,945,6619.104313
-20.0,918,6692.08324
-20.0,921,6765.993494
-21.0,781,6829.10915
-20.0,839,6896.425096
-20.0,979,6973.523383
-18.0,1119,7063.415489
-21.0,1021,7144.715395
-20.0,938,7219.919075
-21.0,840,7286.228562
-18.0,1150,7379.57919
-19.0,1112,7467.93278
-21.0,809,7534.805054
-21.0,963,7612.148419
-21.0,876,7682.829326
-20.0,895,7755.624078
-21.0,776,7819.726556
-21.0,837,7886.996088
-21.0,788,7950.479549
-21.0,778,8014.161783
-19.0,1048,8098.734356
-19.0,1025,8182.523951
-21.0,864,8252.877915
-20.0,864,8324.322572
-21.0,778,8386.910944
-20.0,895,8460.416309
-20.0,1246,8561.411652
-20.0,957,8639.235575
-19.0,977,8716.920575
-19.0,991,8797.9161
-20.0,841,8866.242989
-20.0,987,8945.891341
-20.0,841,9014.447982
-20.0,866,9083.801055
-20.0,885,9154.883263
-21.0,824,9222.23623
-20.0,841,9288.913981
-20.0,1078,9376.616068
-20.0,902,9448.539488
-20.0,950,9526.19626
-21.0,781,9590.700296
-20.0,997,9670.708864
-19.0,1113,9761.977885
-21.0,882,9833.411588
-19.0,943,9912.323087
-21.0,851,9983.310091
-21.0,780,10047.510068
-20.0,870,10119.239121
-21.0,820,10186.079083
-19.0,1096,10274.128267
-18.0,991,10356.204677
-21.0,1210,10456.506395
-20.0,1075,10546.109957
-18.0,1095,10636.778907
-20.0,938,10714.512481
-18.0,1070,10805.263324
-20.0,865,10877.113421
-21.0,815,10942.777821
-21.0,881,11014.318691
-21.0,788,11078.983293
-20.0,858,11148.667186
-20.0,1017,11230.154126
-21.0,786,11293.842253
-21.0,788,11358.704615
-21.0,845,11427.519499
-20.0,931,11503.443233
-19.0,936,11580.413334
-21.0,847,11648.119904
-20.0,839,11715.928552
-21.0,903,11789.422643
-21.0,838,11859.435102
-21.0,930,11935.536974
-20.0,963,12013.412693
-20.0,881,12086.232024
-21.0,821,12153.245666
-20.0,1000,12234.721771
-18.0,1230,12336.93293
-19.0,936,12413.037079
-20.0,922,12488.078059
-20.0,883,12560.378442
-18.0,1121,12652.417189
-19.0,1076,12742.231453
-20.0,840,12811.83306
-21.0,883,12883.915774
-21.0,792,12948.470575
-20.0,893,13021.937966
-20.0,958,13101.542729
-21.0,824,13169.102959
-21.0,819,13238.907645
-20.0,865,13310.617403
-19.0,989,13392.851768
-20.0,864,13464.627809
-19.0,1256,13569.977987
-20.0,899,13644.134188
-21.0,885,13718.535084
-21.0,881,13790.900849
-20.0,1153,13887.714109
-21.0,900,13961.764452
-20.0,1012,14045.623113
-21.0,821,14113.72397
