#{"t_start": 1529019225.46244, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,863,76.283036
-21.0,851,142.41273
-20.0,841,207.693109
-20.0,834,276.653692
-20.0,840,341.626755
-18.0,990,421.519944
-19.0,966,496.609197
-21.0,782,558.18452
-20.0,841,626.390286
-19.0,1202,720.883451
-20.0,842,789.00357
-21.0,819,853.601929
-21.0,821,919.904474
-21.0,809,985.212487
-20.0,928,1059.413146
-19.0,1054,1147.684031
-21.0,974,1223.903055
-20.0,841,1293.310993
-20.0,1015,1373.549103
-20.0,1077,1459.61452
-18.0,1213,1556.466833
-19.0,1057,1639.523484
-21.0,941,1712.618941
-19.0,1013,1790.541639
-21.0,775,1848.437079
-20.0,988,1925.096569
-21.0,850,1990.011173
-19.0,1087,2073.996757
-21.0,838,2137.619047
-21.0,868,2204.083255
-20.0,834,2267.691803
-20.0,878,2337.205502
-21.0,868,2403.905544
-21.0,882,2472.794258
