#{"t_start": 1529019225.7584631, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1045,89.921292
-21.0,776,150.020154
-21.0,842,215.894038
-20.0,836,284.624862
-20.0,835,350.167353
-20.0,918,423.296891
-20.0,841,488.94127
-20.0,902,559.796694
-21.0,880,631.31124
-21.0,847,697.191772
-20.0,1048,782.287053
-21.0,884,851.796182
-21.0,819,917.996361
-21.0,823,984.818071
-20.0,928,1058.987395
-20.0,837,1130.017576
-21.0,786,1190.993016
-21.0,821,1256.598079
-19.0,966,1335.694442
-20.0,981,1411.797439
-21.0,762,1473.91515
-20.0,953,1550.021259
-20.0,940,1624.035155
-20.0,840,1690.769786
-21.0,810,1751.608286
-20.0,858,1817.71569
-19.0,1040,1897.287746
-20.0,990,1972.798588
-18.0,1108,2058.61106
-20.0,837,2122.150822
-21.0,876,2190.050289
-21.0,821,2252.337184
-21.0,832,2316.40651
-20.0,896,2386.791044
-20.0,834,2450.90459
