#{"t_start": 1529019227.1572855, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,70.004597
-20.0,993,148.406764
-20.0,926,221.015787
-21.0,779,284.715867
-20.0,833,350.204269
-21.0,828,416.508638
-19.0,975,492.044172
-21.0,820,556.688998
-20.0,864,626.740659
-21.0,822,690.253759
-20.0,1017,772.929759
-21.0,866,840.923571
-21.0,935,916.719884
-21.0,817,983.321988
-21.0,912,1055.909498
-20.0,1097,1147.499949
-21.0,881,1216.41533
-21.0,912,1291.572212
-19.0,1050,1374.849534
-19.0,937,1449.321893
-20.0,881,1520.441533
-21.0,825,1584.427832
-17.0,1178,1678.6266
-20.0,898,1745.622776
-21.0,843,1810.498926
-20.0,955,1883.849766
-21.0,758,1942.018148
-20.0,997,2019.641978
-21.0,839,2082.66212
-20.0,891,2151.30102
-20.0,975,2226.660903
-20.0,836,2289.419781
-21.0,993,2368.328196
-21.0,763,2426.750686
-21.0,859,2494.612122
-20.0,886,2562.701419
-19.0,1060,2643.688393
-20.0,834,2709.023668
-20.0,879,2777.711159
-20.0,921,2848.296859
-20.0,956,2923.396271
-21.0,988,2998.219105
-19.0,931,3071.388875
-21.0,868,3136.327856
-20.0,885,3204.635436
-19.0,911,3275.245323
-21.0,817,3335.904997
-20.0,928,3408.523096
-21.0,880,3475.813633
-19.0,932,3546.49878
-20.0,837,3610.730163
-21.0,780,3669.686584
-19.0,942,3742.544862
-21.0,790,3802.713047
-21.0,805,3861.641798
-20.0,976,3940.819854
-20.0,979,4016.03063
-21.0,912,4087.206621
-21.0,877,4156.601034
-20.0,838,4221.329989
-20.0,883,4291.396697
-20.0,975,4368.194296
-20.0,948,4443.497963
-19.0,971,4519.397987
-20.0,1173,4611.198709
-20.0,921,4684.998338
-21.0,1028,4763.899773
-21.0,775,4825.911933
-20.0,914,4897.226381
-21.0,910,4969.706272
-21.0,875,5040.120576
-21.0,819,5105.603962
-21.0,776,5168.913671
-21.0,911,5241.740439
-21.0,777,5306.698334
-20.0,836,5376.83383
-20.0,835,5444.602509
-20.0,1231,5547.316963
-21.0,782,5611.95847
-19.0,1004,5695.048899
-20.0,1018,5778.83218
-17.0,1179,5877.698728
-21.0,910,5950.415423
-21.0,937,6028.590668
-21.0,789,6093.18855
-20.0,1035,6178.533354
-20.0,898,6253.575734
-21.0,972,6332.92838
-21.0,884,6406.497669
-20.0,996,6488.015546
-20.0,899,6560.999073
-19.0,930,6635.528071
-19.0,1068,6721.315698
-21.0,909,6794.432873
-21.0,820,6861.496403
-19.0,1142,6951.26012
-20.0,900,7023.41871
-20.0,897,7093.766325
-21.0,910,7167.522987
-21.0,867,7236.017996
-19.0,1091,7323.415874
-18.0,1107,7413.699031
-20.0,920,7487.37515
-21.0,884,7558.999742
-21.0,852,7626.940628
-19.0,933,7703.430993
-20.0,837,7771.773221
-20.0,984,7851.334923
-21.0,886,7922.397233
-20.0,899,7996.353534
-20.0,896,8068.052643
-17.0,1325,8177.430372
-18.0,1057,8262.619426
-21.0,842,8332.119354
-20.0,883,8403.937491
-20.0,892,8476.92848
-21.0,780,8540.258033
-20.0,831,8607.00247
-19.0,931,8682.580459
-21.0,1092,8769.724031
-21.0,848,8839.134566
-19.0,966,8917.26257
-20.0,1076,9004.816012
-21.0,841,9072.053394
-20.0,1125,9162.897037
-19.0,1019,9244.756075
-20.0,960,9322.724169
-20.0,1096,9411.359002
-20.0,955,9489.085361
-21.0,881,9559.805671
-19.0,1027,9644.129856
-20.0,899,9717.861342
-21.0,861,9787.496276
-21.0,785,9851.464906
-19.0,1290,9959.512878
-19.0,1060,10047.230405
-20.0,1007,10129.222838
-21.0,779,10192.451409
-17.0,1291,10298.053514
-21.0,880,10369.740196
-20.0,840,10439.910065
-21.0,868,10512.469015
-21.0,806,10579.526743
-21.0,808,10646.404732
-20.0,960,10726.231423
-21.0,805,10794.221084
-20.0,976,10875.460039
-21.0,822,10942.366371
-20.0,918,11017.114228
-18.0,1058,11101.863179
-21.0,783,11166.326918
-20.0,864,11236.62272
-20.0,924,11311.012114
-19.0,993,11391.355334
-21.0,896,11465.621424
-21.0,878,11536.844989
-19.0,976,11615.970147
-20.0,1034,11699.567592
-18.0,1028,11782.699898
-20.0,1013,11867.332801
-21.0,937,11944.891358
-21.0,866,12014.589246
-20.0,1023,12098.8304
-20.0,840,12167.72187
-20.0,833,12234.723735
-20.0,868,12307.253215
-21.0,840,12375.911303
-21.0,958,12453.129539
-21.0,1116,12545.153461
-21.0,789,12609.299767
-21.0,964,12689.625554
-21.0,815,12756.908521
-20.0,899,12831.626353
-20.0,866,12901.538819
-20.0,903,12974.933366
-21.0,900,13050.201807
-21.0,957,13129.302215
-20.0,831,13198.235615
-20.0,991,13282.4175
-21.0,842,13351.932912
-20.0,959,13432.361426
-21.0,912,13507.944003
-18.0,1078,13598.132834
-21.0,775,13662.770447
-21.0,1002,13746.293654
-21.0,973,13825.588536
-21.0,999,13908.856426
-21.0,903,13983.543933
-21.0,1031,14070.43036
