#{"t_start": 1529025763.752617, "env_id": "CartPole-v0"}
r,l,t
18.0,18,4.016343
30.0,30,4.067737
17.0,17,4.086694
52.0,52,4.151155
9.0,9,4.173562
54.0,54,4.290969
39.0,39,5.724582
60.0,60,5.811443
39.0,39,5.862892
24.0,24,5.891479
11.0,11,5.905214
21.0,21,5.931803
12.0,12,5.947824
20.0,20,7.373756
70.0,70,7.483488
61.0,61,7.556089
52.0,52,7.622859
74.0,74,9.014827
116.0,116,9.170739
76.0,76,10.592303
124.0,124,10.795694
200.0,200,12.391083
200.0,200,13.979809
200.0,200,15.410231
200.0,200,16.943579
200.0,200,18.478637
200.0,200,20.000199
200.0,200,21.913513
200.0,200,23.556475
200.0,200,25.237268
200.0,200,26.819645
200.0,200,28.595403
200.0,200,30.331801
200.0,200,32.001165
200.0,200,33.588666
200.0,200,35.216784
200.0,200,36.837332
200.0,200,38.45221
200.0,200,40.129058
143.0,143,41.606199
165.0,165,43.21455
200.0,200,44.885917
200.0,200,46.520162
200.0,200,48.104476
200.0,200,49.759574
200.0,200,51.382217
200.0,200,53.083339
200.0,200,54.784162
200.0,200,56.433115
200.0,200,58.038206
200.0,200,59.621226
200.0,200,61.283071
200.0,200,62.90595
200.0,200,64.590758
200.0,200,66.223028
200.0,200,67.945577
200.0,200,69.582564
200.0,200,71.193015
200.0,200,72.827103
200.0,200,74.475019
200.0,200,76.113234
200.0,200,77.738985
143.0,143,79.312346
142.0,142,79.517435
195.0,195,81.135987
194.0,194,82.74177
200.0,200,84.36714
200.0,200,85.971337
200.0,200,87.600071
200.0,200,89.194369
200.0,200,90.804999
200.0,200,92.508584
200.0,200,94.165882
200.0,200,95.873949
200.0,200,97.691008
200.0,200,99.384755
200.0,200,100.972343
200.0,200,102.589223
200.0,200,104.18253
200.0,200,105.75169
200.0,200,107.509346
200.0,200,109.158379
200.0,200,110.876606
200.0,200,112.604292
200.0,200,114.120685
200.0,200,115.803131
200.0,200,117.531724
200.0,200,119.199729
200.0,200,120.798294
200.0,200,122.440726
200.0,200,124.061972
200.0,200,125.732239
