#{"t_start": 1529026060.5862246, "env_id": "CartPole-v0"}
r,l,t
21.0,21,4.032985
15.0,15,4.05117
17.0,17,4.080941
41.0,41,4.160201
41.0,41,4.233226
63.0,63,4.311532
35.0,35,5.758604
29.0,29,5.792489
20.0,20,5.824268
31.0,31,5.862168
43.0,43,5.928125
51.0,51,7.327343
69.0,69,7.415591
17.0,17,7.44818
49.0,49,7.542824
79.0,79,9.001191
40.0,40,9.055979
90.0,90,9.196202
180.0,180,10.693306
97.0,97,12.151767
200.0,200,13.680196
200.0,200,15.242036
200.0,200,16.803134
200.0,200,18.522192
200.0,200,20.089401
200.0,200,21.956701
200.0,200,23.556203
200.0,200,25.152605
200.0,200,26.788907
200.0,200,28.430874
200.0,200,30.130979
200.0,200,31.903145
200.0,200,33.625175
200.0,200,35.383819
200.0,200,37.060896
200.0,200,38.760471
200.0,200,40.430263
185.0,185,42.125721
189.0,189,43.847262
200.0,200,45.656172
200.0,200,47.430176
200.0,200,49.198524
200.0,200,50.885052
200.0,200,52.651931
200.0,200,54.449005
200.0,200,56.106171
200.0,200,57.814238
200.0,200,59.547988
200.0,200,61.185177
200.0,200,62.869979
200.0,200,64.555602
200.0,200,66.230378
200.0,200,67.974611
200.0,200,69.693942
200.0,200,71.370518
200.0,200,73.057388
200.0,200,74.856633
200.0,200,76.402492
200.0,200,78.194571
200.0,200,79.926687
200.0,200,81.586718
200.0,200,83.374721
160.0,160,83.590425
181.0,181,85.260088
185.0,185,86.991748
200.0,200,88.76975
200.0,200,90.427522
200.0,200,92.085
200.0,200,93.756498
200.0,200,95.516829
200.0,200,97.344449
200.0,200,99.063892
200.0,200,100.757935
200.0,200,102.474745
200.0,200,104.332186
200.0,200,106.018278
200.0,200,107.588916
200.0,200,109.275169
200.0,200,110.92432
200.0,200,112.55695
200.0,200,114.239327
200.0,200,115.870542
200.0,200,117.558746
200.0,200,119.1748
200.0,200,120.795867
200.0,200,122.420089
200.0,200,124.133659
200.0,200,125.860468
200.0,200,127.546752
200.0,200,129.246798
