#{"t_start": 1528943119.7216043, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,983,23.699754
-18.0,1281,47.680537
-19.0,932,64.484129
-21.0,834,80.677795
-21.0,895,96.666358
-21.0,826,111.568634
-21.0,937,130.938555
-20.0,931,147.921698
-21.0,838,163.95558
-20.0,1075,183.746822
-21.0,787,198.354756
-19.0,1162,219.589196
-19.0,973,237.949953
-19.0,1173,259.105716
-17.0,1294,283.518924
-17.0,1241,306.451529
-20.0,1140,327.658978
-20.0,1080,347.21743
-19.0,1235,370.08691
-12.0,1933,406.191888
-13.0,1740,438.772474
-13.0,1972,474.678973
-9.0,1960,511.125034
-6.0,2414,555.960521
-17.0,1654,586.943725
-2.0,2859,639.540116
-3.0,2589,687.609682
9.0,2488,733.348215
-13.0,2201,774.079054
-10.0,2640,822.643593
17.0,1816,856.884391
15.0,2209,898.099919
4.0,2752,948.979729
1.0,3066,1006.009785
-3.0,2908,1059.760886
3.0,2998,1114.822875
5.0,3059,1171.594215
