#{"t_start": 1528943119.2944555, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,897,22.773058
-21.0,793,37.475625
-20.0,841,52.741537
-20.0,952,70.434578
-20.0,975,88.818502
-18.0,1180,110.300529
-20.0,1032,131.077461
-21.0,909,147.72962
-20.0,958,165.607826
-21.0,824,180.915647
-19.0,1171,202.667375
-20.0,883,218.42295
-17.0,1206,240.850374
-19.0,1183,262.966166
-18.0,1344,287.913782
-21.0,943,305.78594
-17.0,1178,327.561922
-17.0,1176,348.605569
-15.0,1571,377.905595
-18.0,1396,403.845595
-21.0,1225,426.717228
-19.0,1369,451.979184
-17.0,1701,483.99968
-12.0,2089,522.270966
-17.0,1855,556.606544
-2.0,2492,603.015774
-17.0,1581,632.005832
-17.0,1566,661.05467
-15.0,1785,693.706171
7.0,2610,742.668948
-14.0,2025,780.116839
-10.0,2525,826.418961
18.0,1770,859.006065
-10.0,2217,900.439353
3.0,2798,952.616395
2.0,2945,1007.144112
1.0,3022,1063.331694
17.0,1818,1096.793524
8.0,2619,1145.036716
14.0,2132,1185.011915
