#{"t_start": 1528943119.6083324, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,885,22.281091
-20.0,921,38.9349
-21.0,819,53.801346
-21.0,777,68.208751
-20.0,896,85.410052
-21.0,791,99.854394
-20.0,884,115.649304
-21.0,926,135.038005
-20.0,894,151.384828
-20.0,919,168.590089
-19.0,1055,188.075053
-20.0,978,206.100958
-21.0,818,220.872175
-19.0,1094,241.854674
-19.0,1005,260.458556
-19.0,1019,279.401094
-19.0,1068,298.652922
-19.0,1365,324.320331
-20.0,987,342.526807
-20.0,1113,362.602067
-17.0,1367,388.21041
-20.0,1325,412.999483
-9.0,2119,451.885301
-13.0,1776,485.021785
-13.0,1944,521.173274
-14.0,1611,551.112636
-3.0,2678,600.21319
-13.0,1943,636.194874
-17.0,1765,669.030854
-12.0,2203,709.761133
5.0,2607,758.300352
-14.0,2009,795.413745
8.0,2698,844.817655
-7.0,2619,893.302864
5.0,2743,945.00524
16.0,1887,980.049992
2.0,3020,1036.137096
14.0,2094,1074.551131
19.0,1629,1104.419945
16.0,1789,1137.498848
12.0,2443,1182.890721
