#{"t_start": 1528943119.4113944, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,789,20.234683
-20.0,953,38.10763
-20.0,894,54.879407
-20.0,917,71.43422
-20.0,973,89.72758
-19.0,965,107.270998
-20.0,925,125.697012
-21.0,820,140.820353
-20.0,1098,161.807641
-21.0,902,178.095994
-21.0,997,196.739556
-19.0,1024,215.949388
-19.0,1006,234.688009
-20.0,916,251.324763
-18.0,1340,276.611928
-19.0,1021,295.084169
-16.0,1475,322.381932
-19.0,1258,345.83123
-20.0,1269,369.318528
-20.0,1348,394.534247
-13.0,1877,429.338506
-11.0,1896,463.79945
-10.0,2211,505.551857
-17.0,1618,535.49344
-14.0,1695,566.836353
-13.0,1685,597.287597
1.0,2761,648.49575
-15.0,1903,684.205608
10.0,2313,726.596859
-16.0,1744,759.104475
-10.0,2778,810.391759
-9.0,2603,858.515722
1.0,3043,915.207777
6.0,2721,965.995987
17.0,1955,1002.317623
6.0,2938,1056.496232
6.0,2661,1105.284198
19.0,1634,1136.124194
20.0,1567,1164.641234
