#{"t_start": 1528943119.3908103, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,940,23.316798
-21.0,781,37.782196
-20.0,1079,57.435225
-20.0,1086,77.808568
-21.0,782,92.471157
-19.0,948,109.225067
-19.0,1058,131.033405
-21.0,898,147.468998
-20.0,927,165.009218
-21.0,821,180.136884
-19.0,1003,198.823963
-17.0,1344,223.411557
-21.0,777,237.380146
-20.0,1151,259.028566
-19.0,1025,278.136982
-19.0,1078,298.166921
-18.0,1214,320.813976
-19.0,1064,340.038279
-18.0,1270,363.356997
-20.0,1503,391.676086
-15.0,1703,423.108599
-21.0,1456,450.422481
-16.0,1711,481.858583
-3.0,2429,526.617596
-4.0,2566,574.644563
-3.0,2536,621.307068
-15.0,2003,658.31167
4.0,2657,707.359013
-10.0,2428,752.524917
20.0,1566,781.509122
-4.0,3102,839.109087
-4.0,2725,889.187382
5.0,2801,941.747106
18.0,1699,973.441201
9.0,2498,1019.514693
5.0,3426,1082.532565
16.0,2022,1119.750942
18.0,1858,1154.58063
