#{"t_start": 1529024307.969481, "env_id": "CartPole-v0"}
r,l,t
18.0,18,4.028378
30.0,30,4.067607
17.0,17,4.086679
52.0,52,4.149494
9.0,9,4.159189
54.0,54,4.224564
39.0,39,5.553219
60.0,60,5.629312
39.0,39,5.676895
24.0,24,5.705373
11.0,11,5.71823
21.0,21,5.745535
12.0,12,5.759591
20.0,20,7.037271
70.0,70,7.12123
61.0,61,7.193011
52.0,52,7.25626
74.0,74,8.606436
116.0,116,8.747415
76.0,76,10.075043
124.0,124,10.216437
200.0,200,11.719087
200.0,200,12.959338
200.0,200,14.189292
200.0,200,15.859184
200.0,200,17.414706
200.0,200,18.706034
200.0,200,20.507049
200.0,200,22.184227
200.0,200,23.864298
200.0,200,25.513314
200.0,200,27.084677
200.0,200,28.695567
200.0,200,30.322977
200.0,200,31.940274
200.0,200,33.4844
200.0,200,35.059747
200.0,200,36.563295
200.0,200,38.07707
143.0,143,39.54217
165.0,165,41.091864
200.0,200,42.606885
200.0,200,44.101266
200.0,200,45.834924
200.0,200,47.323842
200.0,200,48.863579
200.0,200,50.463945
200.0,200,52.066024
200.0,200,53.573876
200.0,200,55.089525
200.0,200,56.590774
200.0,200,58.115533
200.0,200,59.679294
200.0,200,61.29742
200.0,200,62.913262
200.0,200,64.50678
200.0,200,66.033351
200.0,200,67.617483
200.0,200,69.305371
200.0,200,70.887441
200.0,200,72.464868
200.0,200,73.978879
143.0,143,75.505108
142.0,142,75.693661
195.0,195,77.324302
194.0,194,79.162863
200.0,200,80.760641
200.0,200,82.253723
200.0,200,83.792223
200.0,200,85.40275
200.0,200,86.854008
200.0,200,88.39152
200.0,200,90.009305
200.0,200,91.60519
200.0,200,93.252904
200.0,200,94.677368
200.0,200,96.243534
200.0,200,97.831459
200.0,200,99.359243
200.0,200,100.977272
200.0,200,102.59625
200.0,200,104.238365
200.0,200,105.854138
200.0,200,107.143082
200.0,200,108.727218
200.0,200,110.309032
200.0,200,111.891157
200.0,200,113.456207
200.0,200,114.928526
200.0,200,116.552657
200.0,200,118.176675
200.0,200,119.760747
