#{"t_start": 1528304219.0079994, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,9.968115
-21.0,757,15.414571
-21.0,760,20.948197
-21.0,912,27.529884
-21.0,942,34.394247
-21.0,824,40.480699
-20.0,1007,47.677605
-21.0,901,54.231885
-20.0,933,61.248696
-20.0,975,68.189252
-20.0,1090,76.291375
-21.0,939,83.136176
-21.0,781,88.795235
-21.0,941,96.373381
-21.0,959,104.205094
-19.0,1052,112.616924
-20.0,1016,121.178926
-19.0,1116,130.438463
-20.0,898,137.796566
-21.0,824,144.424228
-20.0,1005,152.70869
-21.0,904,160.094249
-20.0,831,166.983005
-21.0,820,173.457354
-19.0,1098,182.710171
-21.0,817,189.310776
-21.0,908,196.673657
-20.0,1094,205.969188
-18.0,1176,215.497519
-21.0,822,222.334949
-21.0,986,230.372381
-20.0,1081,239.20787
-20.0,831,246.101327
-21.0,906,253.535734
-21.0,779,259.834947
-20.0,926,267.344645
-20.0,985,275.526855
-21.0,822,282.104807
-20.0,836,289.103656
-20.0,898,296.413542
-21.0,878,303.703187
-21.0,971,311.677128
-20.0,832,318.713486
-19.0,1170,328.309067
-20.0,840,335.013371
-21.0,999,343.210597
-20.0,883,350.386929
-21.0,841,357.522037
-21.0,807,364.054675
-20.0,1037,372.624575
-20.0,837,379.144856
-20.0,902,386.427361
-21.0,882,393.671984
-19.0,1115,402.697031
-20.0,1113,411.834106
-20.0,879,419.217398
-18.0,1437,431.109748
-19.0,1204,440.804833
-21.0,1091,450.084174
-20.0,1100,458.944187
-21.0,976,467.120383
-20.0,888,474.511751
-17.0,1197,484.316765
-20.0,919,491.821715
-18.0,1219,501.935985
-21.0,1088,510.846166
-15.0,1553,523.68274
-19.0,1149,533.224274
-19.0,1431,544.935233
-20.0,993,553.222598
-20.0,1285,563.713227
-20.0,1354,575.012726
-18.0,1710,588.896101
-19.0,1683,602.750332
-18.0,1970,619.227017
-20.0,1621,632.44907
-18.0,1868,647.924019
-19.0,1734,662.010229
-11.0,2619,683.834331
-14.0,2306,702.767623
-14.0,2535,723.722125
-21.0,1896,739.134324
-18.0,2316,758.320852
-19.0,2376,777.603903
-21.0,2043,794.457919
-18.0,2305,813.237524
-14.0,2626,834.707065
19.0,2229,852.887807
-15.0,3169,878.70521
4.0,3680,908.639771
15.0,2631,930.296788
-20.0,2340,949.435748
15.0,2605,971.259034
-9.0,3693,1001.225678
-11.0,3549,1030.546296
-15.0,2449,1050.834281
9.0,2912,1075.033829
-6.0,3432,1103.599088
11.0,2757,1126.233272
13.0,2267,1145.098058
14.0,2183,1162.972492
19.0,1722,1177.114555
16.0,2494,1197.846601
13.0,2389,1217.851356
19.0,2099,1235.203241
17.0,2118,1252.471648
19.0,2070,1269.826576
17.0,1794,1284.901961
18.0,1806,1299.830368
18.0,2120,1317.225336
16.0,2218,1335.94298
16.0,1972,1352.514576
18.0,2076,1370.850561
19.0,1635,1384.752012
20.0,2001,1401.859835
20.0,2147,1419.42789
20.0,1995,1436.084604
20.0,1561,1449.177577
14.0,2332,1468.329162
20.0,1566,1481.29987
10.0,2620,1503.073578
18.0,2051,1519.785963
13.0,2299,1538.856781
20.0,2006,1555.891202
20.0,2005,1572.811583
17.0,1858,1588.619507
19.0,1841,1604.027668
21.0,1994,1620.598315
19.0,2071,1638.340763
15.0,2567,1660.062936
18.0,2247,1679.285017
18.0,1991,1696.317579
19.0,1713,1710.74979
15.0,2476,1731.584664
17.0,2705,1754.185807
18.0,1829,1769.50957
20.0,2004,1786.592983
6.0,3827,1819.522366
18.0,1795,1834.688869
17.0,2241,1853.40274
20.0,2006,1870.467719
19.0,1633,1884.025468
18.0,2078,1901.697598
20.0,2023,1918.292833
12.0,2991,1943.808182
21.0,1971,1960.475209
19.0,2206,1979.577984
19.0,1842,1995.375364
20.0,2006,2012.243201
19.0,2086,2030.234837
20.0,1689,2044.534993
21.0,1975,2061.22452
21.0,1970,2078.961987
19.0,2165,2098.117644
