#{"t_start": 1528347289.6013765, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,865,12.964625
-20.0,837,20.164114
-20.0,899,28.044611
-18.0,1008,36.797662
-21.0,958,44.912563
-20.0,935,52.771801
-20.0,974,61.801498
-20.0,839,69.918888
-20.0,1037,79.694277
-20.0,923,88.324013
-21.0,945,97.135708
-18.0,1053,107.073757
-21.0,820,115.286112
-20.0,976,124.283333
-21.0,821,132.254785
-21.0,815,139.762445
-21.0,820,147.440413
-20.0,980,156.31555
-20.0,837,164.301923
-21.0,804,171.717046
-21.0,820,179.381332
-21.0,978,188.549957
-20.0,869,196.289529
-20.0,979,204.627012
-21.0,1065,214.999262
-20.0,985,224.015977
-20.0,1021,233.681228
-20.0,875,242.565343
-21.0,1058,252.453126
-20.0,944,261.960361
-20.0,1032,271.926588
-21.0,818,279.175234
-20.0,993,288.18657
-19.0,957,296.861068
-21.0,1033,305.97053
-20.0,926,314.676033
-19.0,1102,324.808773
-20.0,1024,334.177362
-21.0,840,342.158703
-20.0,990,350.728074
-20.0,894,359.148293
-20.0,1136,369.738031
-19.0,1035,379.182341
-21.0,1064,389.081124
-21.0,946,396.965842
-20.0,1225,407.748503
-21.0,1123,417.186136
-21.0,1003,425.894008
-21.0,1123,436.005892
-21.0,1008,444.701581
-20.0,1044,453.554022
-21.0,980,462.352765
-21.0,1248,472.7092
-17.0,1262,483.622216
-20.0,1159,494.335465
-18.0,1352,507.080936
-18.0,1652,522.375409
-19.0,1399,535.03399
-19.0,1496,548.486299
-21.0,2034,567.809302
-20.0,1624,581.958068
-21.0,1883,597.957913
-19.0,2137,616.410269
-17.0,3370,645.071342
-19.0,3111,672.069203
-14.0,3953,705.460772
-13.0,5248,750.406393
-16.0,5624,798.631095
-13.0,5546,846.616768
-10.0,5379,893.135741
-11.0,4438,931.550568
-9.0,5407,977.842067
-12.0,4791,1018.487372
-12.0,3664,1050.61825
-7.0,5077,1094.097498
-13.0,4060,1129.244218
-9.0,4526,1168.156359
-7.0,5686,1220.206363
-10.0,4770,1264.794182
1.0,5839,1318.975365
-4.0,5951,1374.647474
-10.0,4464,1417.358759
6.0,4965,1463.920289
-11.0,3999,1501.083769
-4.0,5857,1556.145835
7.0,3572,1589.888785
-1.0,4682,1635.245544
5.0,5229,1686.283633
14.0,2861,1713.979247
10.0,4426,1756.988368
9.0,3172,1787.241102
21.0,1724,1803.588517
6.0,4526,1847.293075
20.0,2203,1868.999917
21.0,1674,1885.377042
21.0,1672,1901.830975
21.0,1669,1918.283587
20.0,1852,1936.647779
21.0,1668,1952.992135
19.0,2363,1976.651496
19.0,1770,1994.31135
10.0,2498,2018.94936
20.0,1886,2037.460285
21.0,1684,2053.722583
21.0,1669,2070.496518
21.0,1669,2086.938957
19.0,2063,2107.070718
19.0,2071,2127.405494
16.0,2273,2149.700114
16.0,2176,2171.22771
20.0,2040,2191.324637
20.0,1745,2208.575728
21.0,1764,2225.71407
18.0,2054,2245.739324
16.0,2281,2267.899647
16.0,2162,2289.394516
20.0,1687,2306.2453
21.0,1671,2322.801278
21.0,1672,2339.283878
19.0,1903,2357.93134
21.0,1674,2374.597344
20.0,1798,2392.462271
19.0,1859,2411.602969
18.0,1880,2429.536729
21.0,1758,2447.284603
19.0,1890,2466.233665
16.0,2259,2488.706337
21.0,1684,2506.057286
18.0,2055,2527.103991
21.0,1675,2543.971699
21.0,1669,2560.612975
20.0,1760,2577.916696
19.0,1894,2595.699124
13.0,2174,2616.331511
13.0,2137,2636.501963
20.0,1809,2653.058755
21.0,1761,2669.474679
21.0,1675,2685.160979
21.0,1674,2700.569933
19.0,1921,2718.174826
19.0,1904,2735.58973
21.0,1671,2750.923008
21.0,1675,2766.47779
18.0,1971,2784.655849
21.0,1760,2801.409004
21.0,1675,2820.689114
18.0,1947,2846.277897
18.0,1979,2877.659662
21.0,1679,2903.388641
21.0,1670,2924.83411
21.0,1759,2964.994804
20.0,1696,2989.100235
21.0,1719,3012.657369
18.0,1927,3036.098338
20.0,1868,3053.938791
20.0,1850,3071.655061
18.0,2045,3090.76479
20.0,1910,3108.728979
20.0,1884,3126.606166
17.0,2225,3147.271533
20.0,1867,3165.125156
18.0,1822,3182.141484
21.0,1730,3198.255918
21.0,1675,3214.383837
21.0,1673,3230.015536
21.0,1838,3247.279763
21.0,1671,3262.950711
21.0,1668,3278.630029
16.0,2245,3299.950286
21.0,1834,3316.980459
21.0,1681,3332.711733
20.0,1720,3348.942859
21.0,1670,3365.725247
21.0,1667,3382.346798
21.0,1670,3398.389817
21.0,1759,3415.283489
21.0,1759,3431.943861
19.0,1749,3449.05344
21.0,1761,3465.572542
21.0,1674,3481.512975
21.0,1739,3498.659898
21.0,1681,3514.809397
20.0,1969,3533.290959
20.0,1732,3550.368406
18.0,1909,3568.828432
15.0,2313,3591.218838
21.0,1764,3608.121518
21.0,1671,3624.349906
19.0,1818,3642.249428
