#{"t_start": 1528347289.6597953, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,879,13.014123
-21.0,790,19.879357
-21.0,881,27.359617
-21.0,824,34.58317
-21.0,818,41.620931
-20.0,970,49.946387
-21.0,817,56.971804
-20.0,830,65.020355
-20.0,916,73.651158
-20.0,837,81.34384
-17.0,1249,93.356433
-19.0,1084,103.288596
-20.0,918,112.502946
-19.0,928,121.172289
-20.0,839,129.007274
-21.0,846,137.077941
-21.0,860,145.234772
-20.0,887,153.320114
-21.0,776,160.652107
-20.0,951,169.365665
-21.0,1010,178.95172
-20.0,837,186.499985
-21.0,824,194.091039
-21.0,864,201.702397
-20.0,927,209.950803
-20.0,898,218.7201
-20.0,1017,228.404655
-20.0,1081,238.592125
-20.0,1017,248.525241
-21.0,822,256.684866
-21.0,902,265.503839
-21.0,866,273.428664
-19.0,1360,285.881108
-21.0,984,295.041007
-20.0,862,302.486399
-20.0,833,310.127784
-20.0,1004,319.311141
-19.0,958,328.094989
-21.0,956,337.197219
-21.0,823,344.584854
-21.0,945,352.99096
-19.0,1076,363.284766
-21.0,836,370.785858
-20.0,989,379.96415
-21.0,821,387.213921
-19.0,986,395.776325
-21.0,1229,406.590151
-21.0,944,414.56809
-20.0,1035,423.443031
-18.0,1097,433.554467
-21.0,981,441.690835
-19.0,1176,451.658532
-19.0,1082,461.158211
-18.0,1288,472.316793
-19.0,1235,483.044057
-19.0,1198,493.963599
-21.0,938,502.598112
-21.0,1279,514.546621
-20.0,1385,527.270495
-15.0,2102,546.274317
-18.0,1999,564.985534
-21.0,2272,585.194936
-21.0,2040,602.806224
-15.0,2995,628.382645
-21.0,3607,659.171422
-17.0,4497,697.247139
-21.0,4235,733.352196
-13.0,5459,780.167708
-10.0,6670,837.685994
-12.0,4729,878.904799
-10.0,5891,929.701357
-3.0,5646,978.063802
-15.0,5125,1021.759685
-13.0,4830,1064.033511
-11.0,5382,1110.273961
-5.0,5893,1161.063535
1.0,6743,1222.428484
-7.0,9786,1313.095196
-4.0,5690,1366.251972
5.0,5298,1417.109571
13.0,4248,1456.890461
-2.0,7288,1524.720471
6.0,5232,1573.867226
-10.0,3422,1606.729036
7.0,4886,1654.409741
7.0,4664,1700.152193
7.0,3861,1737.207249
12.0,3409,1770.087228
9.0,3087,1799.584172
17.0,2726,1825.492534
16.0,2897,1853.773017
18.0,2032,1873.943425
18.0,2033,1894.160698
21.0,1668,1910.473349
21.0,1673,1926.746554
17.0,2066,1947.395351
21.0,1669,1964.124635
21.0,1748,1980.838938
21.0,1729,1998.321213
19.0,1994,2017.885735
21.0,1759,2035.220783
19.0,1942,2053.975655
21.0,1672,2070.808157
21.0,1684,2087.781265
21.0,1838,2105.58901
21.0,1669,2121.992853
20.0,1739,2138.785047
21.0,1675,2155.625181
21.0,1681,2172.220541
21.0,1832,2190.037079
20.0,1846,2207.940113
21.0,1763,2225.503412
21.0,1674,2241.744453
21.0,1776,2259.164018
19.0,2001,2279.055547
17.0,1924,2298.044935
21.0,1675,2314.7178
19.0,2169,2336.374193
21.0,1673,2352.536471
20.0,1734,2369.226997
19.0,1803,2387.397513
20.0,1950,2407.67503
20.0,1795,2425.21573
17.0,1829,2443.190472
16.0,2081,2463.851882
12.0,2409,2488.166775
21.0,1671,2504.990812
19.0,1772,2523.121279
21.0,1675,2540.157458
21.0,1835,2558.400051
21.0,1757,2576.064603
20.0,1883,2593.940676
21.0,1670,2609.664474
20.0,1800,2626.652229
18.0,1961,2644.661298
19.0,1953,2662.632586
21.0,1667,2678.23117
21.0,1760,2694.695252
21.0,1836,2711.373416
15.0,2257,2732.027632
21.0,1756,2748.288603
21.0,1668,2763.763404
20.0,1903,2781.088953
19.0,2031,2800.331652
20.0,1781,2820.76025
20.0,1915,2846.109627
21.0,1757,2874.498616
20.0,1870,2902.519505
19.0,1997,2930.613041
18.0,2082,2970.506762
20.0,1803,2996.795984
21.0,1756,3024.88702
21.0,1763,3041.760539
21.0,1761,3058.553373
21.0,1671,3074.69082
19.0,2051,3093.869265
21.0,1674,3109.565214
18.0,2062,3128.946314
12.0,2412,3151.683318
20.0,1799,3168.666471
21.0,1678,3184.283194
21.0,1755,3200.569518
21.0,1683,3216.734049
20.0,1889,3234.263197
21.0,1757,3250.980539
21.0,1672,3266.616795
21.0,1676,3282.346526
20.0,1802,3299.122383
21.0,1667,3314.728131
21.0,1757,3331.367503
21.0,1670,3347.333273
21.0,1668,3363.94971
20.0,1718,3380.930774
21.0,1679,3397.12111
21.0,1674,3413.428429
21.0,1670,3429.154008
21.0,1672,3445.2687
21.0,1682,3461.454596
18.0,1914,3479.722622
19.0,1799,3497.144617
21.0,1837,3514.727254
21.0,1838,3531.983604
21.0,1669,3548.063612
20.0,1694,3564.92311
20.0,1803,3582.206419
19.0,1976,3601.136869
21.0,1674,3617.252687
21.0,1675,3633.563494
