#{"t_start": 1528347289.6311033, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,12.544341
-21.0,819,19.462365
-21.0,819,26.823276
-20.0,838,33.857266
-21.0,822,41.171115
-20.0,925,48.965073
-20.0,857,56.190534
-20.0,833,64.154827
-21.0,781,71.548237
-19.0,1183,82.723994
-21.0,834,90.768307
-20.0,836,98.490021
-21.0,921,107.142238
-19.0,1023,116.992681
-20.0,985,126.365188
-20.0,885,134.792765
-21.0,758,142.03015
-20.0,915,150.214455
-19.0,916,158.786069
-20.0,926,167.264256
-19.0,1011,176.97033
-20.0,887,185.235912
-21.0,907,193.38096
-19.0,1140,203.345324
-20.0,1097,213.756253
-21.0,901,222.218548
-21.0,850,230.114753
-21.0,882,238.744462
-20.0,1168,250.01527
-21.0,777,257.457544
-20.0,897,266.300456
-20.0,950,275.478093
-20.0,923,283.6381
-21.0,864,291.523656
-21.0,819,298.957466
-20.0,1007,307.890006
-20.0,1008,317.171393
-18.0,1102,327.239613
-21.0,821,335.106285
-20.0,1041,344.652066
-18.0,1466,357.824346
-20.0,991,367.176443
-21.0,998,376.439519
-21.0,820,383.885166
-21.0,1191,394.421119
-19.0,1116,403.757379
-20.0,1024,412.662773
-20.0,1257,423.531167
-18.0,1233,434.737257
-19.0,1099,443.922642
-19.0,1394,455.959903
-20.0,1105,465.696064
-20.0,1034,474.617284
-20.0,1381,486.649813
-20.0,1244,497.945629
-18.0,1306,510.043211
-16.0,1641,525.267472
-18.0,1795,541.549622
-19.0,1998,560.272071
-19.0,2160,579.739933
-18.0,2278,599.421147
-19.0,2478,620.564201
-21.0,2728,643.730199
-19.0,4333,680.793614
-14.0,4088,715.607189
-14.0,5112,759.206289
-15.0,5405,805.74266
-13.0,5238,851.253796
-6.0,6433,906.545903
-11.0,4815,948.154478
-14.0,4442,986.486821
-11.0,5304,1031.832991
-9.0,5151,1076.401512
-10.0,5105,1120.482897
5.0,6138,1173.325117
-1.0,5898,1227.636846
3.0,5640,1280.299492
9.0,5013,1326.478663
2.0,6020,1383.546234
4.0,4816,1429.213554
-8.0,6507,1489.993458
-2.0,6354,1549.195862
11.0,3536,1582.641274
4.0,5684,1637.607933
6.0,4002,1677.119469
13.0,3582,1712.037821
17.0,2838,1739.264609
11.0,3467,1772.501735
18.0,2538,1796.8882
15.0,2980,1825.208
20.0,2575,1850.049314
20.0,1827,1868.017408
19.0,1998,1887.819051
17.0,2250,1909.802069
20.0,1845,1928.167998
18.0,2172,1949.856459
21.0,1669,1966.632288
20.0,1905,1985.380579
20.0,1922,2004.611751
21.0,1673,2021.031204
21.0,1764,2037.897599
17.0,2114,2058.811642
21.0,1684,2075.513636
21.0,1684,2091.979862
21.0,1682,2108.447716
21.0,1763,2125.964543
20.0,1737,2143.231134
19.0,1943,2162.232976
17.0,1997,2181.52994
20.0,1739,2198.754141
19.0,2069,2219.09894
21.0,1669,2235.3945
8.0,2602,2260.699146
20.0,1890,2279.515009
21.0,1683,2295.947534
17.0,2193,2317.776076
20.0,1778,2335.583367
19.0,1887,2354.041386
21.0,1671,2370.375419
21.0,1682,2387.272893
20.0,1997,2407.874166
20.0,1803,2425.45573
19.0,1804,2443.297938
20.0,1731,2460.117267
19.0,1839,2478.957466
15.0,2117,2499.934925
21.0,1667,2517.067704
21.0,1682,2534.259854
21.0,1833,2552.917018
21.0,1681,2569.786131
21.0,1682,2585.910826
21.0,1681,2601.541206
20.0,1884,2619.585513
20.0,1800,2636.389128
19.0,1782,2652.796021
20.0,1840,2669.702093
21.0,1667,2685.325242
20.0,1803,2701.956378
21.0,1682,2717.273182
21.0,1811,2733.680082
15.0,2277,2754.76156
21.0,1684,2770.339629
20.0,1916,2788.329404
21.0,1758,2805.089098
21.0,1679,2824.675237
21.0,1668,2847.505575
21.0,1669,2874.79073
19.0,1965,2904.53433
21.0,1725,2926.665838
19.0,1774,2966.425948
20.0,2039,2994.921098
19.0,2031,3025.774715
21.0,1675,3041.652507
21.0,1685,3057.56418
20.0,2125,3077.796994
19.0,1878,3095.461267
21.0,1668,3111.052715
21.0,1672,3126.793099
21.0,1762,3143.335466
21.0,1672,3159.143017
20.0,1739,3175.261278
20.0,1892,3193.17621
21.0,1670,3208.7902
18.0,2064,3228.130463
21.0,1834,3245.853918
20.0,1872,3263.161484
21.0,1760,3279.921212
21.0,1668,3295.453035
17.0,1899,3313.329942
20.0,1888,3331.15313
20.0,1834,3348.565672
21.0,1669,3365.327353
20.0,1887,3384.268808
21.0,1675,3400.324872
21.0,1670,3416.143333
21.0,1758,3432.366501
21.0,1683,3449.119004
20.0,1830,3466.460984
21.0,1680,3482.479454
21.0,1683,3498.783622
20.0,1931,3517.393766
21.0,1763,3534.293669
21.0,1672,3550.408729
21.0,1669,3566.490209
21.0,1682,3582.588553
20.0,1762,3599.81549
21.0,1757,3616.842969
21.0,1672,3633.169231
