#{"t_start": 1528347289.5550597, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,857,12.952622
-20.0,960,21.470586
-21.0,875,28.730995
-21.0,787,35.661536
-20.0,936,43.634402
-20.0,836,50.627319
-21.0,883,58.388307
-19.0,944,67.74655
-21.0,903,76.219983
-21.0,942,85.056896
-20.0,1118,95.648962
-21.0,878,103.992545
-21.0,789,111.554906
-20.0,839,119.224682
-20.0,976,128.704089
-20.0,896,137.115586
-20.0,834,144.69503
-20.0,926,153.510656
-20.0,1125,163.671197
-20.0,901,172.1566
-21.0,804,180.130545
-21.0,907,188.400169
-21.0,850,195.646319
-21.0,825,203.105892
-18.0,1073,212.876481
-18.0,1057,222.866314
-20.0,980,232.367718
-21.0,908,241.343432
-20.0,898,249.866046
-20.0,955,259.300426
-21.0,1041,269.461752
-20.0,850,277.049813
-21.0,1029,286.312103
-19.0,1092,296.481547
-20.0,873,304.316513
-21.0,899,312.430336
-20.0,1068,322.208446
-20.0,917,330.641914
-20.0,1017,340.085092
-21.0,901,348.166832
-20.0,1083,358.441797
-21.0,1019,367.538357
-18.0,1351,380.170844
-21.0,823,387.410486
-20.0,1230,398.120475
-21.0,1028,407.026299
-21.0,841,414.416348
-21.0,818,421.358527
-19.0,1244,432.629988
-18.0,1191,442.705656
-21.0,1269,453.525862
-17.0,1465,466.189064
-18.0,1326,477.780142
-17.0,1426,490.313354
-20.0,1266,502.267202
-21.0,1188,513.296208
-20.0,1285,525.054813
-20.0,1096,534.653853
-21.0,1422,548.010525
-21.0,1969,566.612873
-19.0,1982,583.575674
-21.0,2183,602.373859
-21.0,2728,626.091065
-17.0,4010,660.290026
-17.0,4224,696.107744
-19.0,5052,739.025366
-14.0,5668,787.728034
-13.0,5268,833.212449
-14.0,5775,883.494958
-11.0,4502,922.021512
-14.0,4622,961.651766
-7.0,5760,1010.89373
-10.0,4652,1051.60272
-15.0,4845,1093.028214
-5.0,5915,1144.462645
3.0,6483,1201.373715
-2.0,6594,1263.346041
-2.0,6335,1321.834939
10.0,4768,1366.336885
4.0,5844,1422.275347
1.0,5248,1471.293843
13.0,4112,1509.603559
8.0,4651,1553.179714
3.0,4550,1596.530809
7.0,3952,1634.968809
18.0,2844,1662.328351
5.0,4824,1709.887197
7.0,4930,1757.285345
16.0,2214,1778.461511
18.0,2700,1804.494797
10.0,3845,1841.125277
18.0,2447,1865.188429
16.0,2605,1890.726395
21.0,1996,1910.660562
21.0,1673,1926.93076
21.0,1672,1943.776877
20.0,1818,1961.518267
18.0,2014,1981.592037
19.0,1846,1999.891111
20.0,1857,2018.513662
21.0,1669,2034.847654
20.0,1808,2052.321598
21.0,1715,2069.286957
21.0,1673,2085.773311
21.0,1668,2101.932518
21.0,1675,2118.45841
21.0,1717,2135.678864
21.0,1759,2152.492496
19.0,1982,2172.449852
20.0,1797,2190.026985
21.0,1761,2207.422993
20.0,1867,2225.634313
21.0,1678,2241.8971
21.0,1759,2259.184838
19.0,1920,2278.125449
21.0,1757,2295.468405
21.0,1679,2312.367785
21.0,1834,2330.403278
21.0,1758,2347.646644
21.0,1682,2364.051775
21.0,1682,2380.788084
21.0,1668,2397.402349
20.0,1730,2415.248664
21.0,1684,2431.619012
20.0,1928,2450.904577
21.0,1674,2467.516614
21.0,1758,2485.236421
21.0,1718,2502.43188
20.0,1962,2522.288815
20.0,1730,2540.192168
20.0,1804,2558.2481
11.0,2714,2584.813613
20.0,1964,2603.037399
21.0,1673,2618.92758
21.0,1673,2634.625838
21.0,1757,2650.812114
21.0,1716,2667.005633
20.0,1993,2685.400756
21.0,1677,2700.842063
19.0,2042,2719.676126
21.0,1684,2734.824003
21.0,1684,2750.220736
21.0,1668,2765.662941
21.0,1759,2782.154515
20.0,1853,2799.930835
21.0,1674,2816.550251
20.0,1736,2841.954493
21.0,1669,2866.330937
21.0,1757,2893.973029
20.0,1772,2915.709909
21.0,1670,2951.80033
21.0,1757,2977.483813
21.0,1762,3003.788205
21.0,1674,3028.966889
17.0,2193,3049.677342
21.0,1755,3066.733203
20.0,1797,3083.724172
21.0,1675,3099.318078
20.0,1730,3115.694782
19.0,1773,3132.490674
21.0,1682,3148.206406
20.0,1873,3165.654812
21.0,1682,3181.288446
20.0,1720,3197.866016
21.0,1673,3213.502954
21.0,1680,3229.154722
20.0,1852,3246.519768
21.0,1679,3262.688437
21.0,1755,3278.905821
21.0,1835,3296.40796
21.0,1681,3312.153325
20.0,1856,3329.312017
21.0,1760,3346.233431
21.0,1667,3362.627385
21.0,1761,3380.526983
21.0,1675,3396.733227
21.0,1670,3412.501512
21.0,1679,3428.318666
21.0,1667,3444.312026
20.0,1839,3461.955945
21.0,1757,3478.805958
21.0,1674,3494.793047
20.0,1780,3512.33234
20.0,1780,3529.221982
21.0,1672,3545.351215
21.0,1759,3562.480687
21.0,1835,3580.020912
21.0,1672,3596.199868
21.0,1760,3613.277233
21.0,1681,3629.594424
21.0,1675,3645.95642
