#{"t_start": 1528347289.4525673, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1127,15.509025
-21.0,946,23.847959
-20.0,901,31.558599
-20.0,882,39.152968
-20.0,1035,47.971276
-21.0,780,54.62243
-20.0,843,62.20836
-21.0,776,69.48023
-21.0,1078,79.946061
-19.0,979,88.944093
-21.0,911,97.552085
-19.0,1074,108.068517
-21.0,775,115.532747
-21.0,875,123.803602
-21.0,809,131.374787
-21.0,995,140.802909
-21.0,895,148.970461
-21.0,971,157.825326
-20.0,944,166.843216
-21.0,903,175.332209
-20.0,909,183.854151
-20.0,863,191.805408
-20.0,836,198.924693
-19.0,930,206.969449
-21.0,825,215.189555
-21.0,1000,224.680069
-21.0,1057,234.594877
-21.0,880,243.477819
-20.0,1026,253.200056
-20.0,915,262.11005
-20.0,893,270.819114
-20.0,1012,280.036413
-20.0,878,287.559677
-20.0,945,296.520474
-20.0,893,304.542324
-20.0,928,312.779045
-20.0,875,320.916611
-20.0,1105,330.972605
-19.0,1086,341.259585
-21.0,826,348.475737
-19.0,1274,360.345464
-19.0,1085,370.625841
-18.0,1256,382.241899
-20.0,975,390.675868
-20.0,977,399.118328
-18.0,1332,410.495222
-19.0,1174,420.597263
-20.0,1159,430.870049
-19.0,1222,441.607789
-19.0,1458,453.969176
-18.0,1330,465.769331
-20.0,1318,476.984652
-20.0,977,485.567685
-18.0,1236,496.839305
-16.0,1516,511.123545
-19.0,1316,522.99511
-21.0,1692,538.287564
-20.0,1337,550.756872
-19.0,1933,568.976307
-20.0,2094,587.00563
-20.0,2118,605.384786
-19.0,2474,626.504379
-17.0,3085,652.876732
-19.0,3426,682.026582
-15.0,4981,724.486454
-18.0,4683,764.20289
-19.0,3771,796.75315
-11.0,4378,834.581671
-8.0,4498,873.724103
-2.0,6279,927.740201
-9.0,5761,977.279452
-9.0,5039,1020.477999
-14.0,4991,1064.035806
-3.0,5802,1113.775748
9.0,5530,1161.412819
10.0,5205,1208.360778
3.0,5936,1263.746716
-3.0,6125,1320.550752
-6.0,4914,1366.314585
13.0,4459,1409.216867
-6.0,5364,1459.446729
13.0,4664,1502.753922
1.0,6423,1563.316887
-4.0,5173,1612.875935
5.0,5380,1664.935765
14.0,3368,1697.997571
20.0,2518,1722.372599
10.0,4175,1762.827066
19.0,1893,1780.427226
12.0,3416,1813.340934
15.0,2985,1841.802729
21.0,1673,1858.079848
20.0,1784,1875.896689
21.0,1756,1893.39729
18.0,2135,1914.54874
18.0,2133,1935.568518
20.0,1917,1954.41627
21.0,1718,1971.876929
16.0,2303,1994.526581
18.0,2179,2016.148937
20.0,1808,2033.887512
21.0,1839,2051.500735
20.0,1888,2070.535775
20.0,1733,2087.389022
20.0,1809,2105.485777
21.0,1673,2121.889405
18.0,2196,2143.500854
21.0,1749,2160.310728
21.0,1672,2176.71385
20.0,1732,2194.027156
21.0,1673,2210.475758
21.0,1747,2227.767498
21.0,1682,2244.120265
21.0,1772,2261.432271
21.0,1762,2278.508514
20.0,1777,2296.016202
21.0,1761,2313.833748
20.0,1875,2332.617964
21.0,1759,2349.311481
19.0,2014,2369.195528
21.0,1672,2386.062052
20.0,1967,2405.873952
21.0,1673,2422.353193
21.0,1674,2439.38429
21.0,1678,2455.998493
20.0,1736,2472.993057
18.0,1814,2491.176563
19.0,1760,2509.089604
21.0,1673,2526.260528
20.0,1770,2544.280701
19.0,1938,2563.604674
21.0,1758,2581.265241
20.0,1950,2599.205872
19.0,1913,2617.458649
21.0,1667,2633.034521
21.0,1671,2648.35885
21.0,1667,2663.853753
19.0,2020,2682.867629
21.0,1757,2698.770815
20.0,1889,2716.148024
19.0,1884,2733.428049
20.0,1921,2751.128483
21.0,1680,2766.713284
20.0,1891,2784.398745
20.0,1887,2801.913421
20.0,1991,2824.736316
19.0,1981,2852.336283
20.0,1891,2882.172805
19.0,1888,2908.974669
21.0,1834,2939.315058
21.0,1758,2971.731653
21.0,1807,2998.377142
15.0,2080,3029.034744
21.0,1672,3044.812748
21.0,1678,3060.84757
18.0,2111,3081.209358
21.0,1673,3096.834536
21.0,1672,3112.418734
20.0,1731,3128.948512
20.0,1806,3145.805846
20.0,1731,3162.019961
20.0,1730,3178.415332
21.0,1716,3194.517473
21.0,1718,3210.304763
21.0,1671,3225.922992
21.0,1757,3242.819424
21.0,1674,3258.445417
21.0,1817,3275.526762
21.0,1675,3291.603309
21.0,1670,3307.27641
21.0,1683,3322.977083
21.0,1668,3338.797376
21.0,1674,3354.851777
21.0,1757,3372.236935
21.0,1669,3388.718048
21.0,1672,3405.180606
18.0,1931,3423.415867
21.0,1667,3439.204227
21.0,1668,3455.508759
21.0,1675,3471.382245
21.0,1762,3487.993588
21.0,1682,3504.936062
20.0,1764,3521.32915
20.0,1801,3538.543762
21.0,1816,3556.459743
19.0,1880,3574.196028
21.0,1731,3591.229454
21.0,1837,3608.580106
21.0,1669,3624.825485
21.0,1680,3641.361317
