#{"t_start": 1528347289.656953, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,882,13.048704
-19.0,1089,22.691333
-21.0,825,29.727217
-20.0,1008,38.336027
-21.0,853,45.763343
-21.0,823,52.552171
-21.0,783,59.609502
-21.0,817,67.673494
-19.0,1022,77.360866
-21.0,968,86.260183
-20.0,976,95.598705
-20.0,1074,105.518806
-21.0,818,113.872927
-20.0,1018,122.963922
-21.0,814,131.035336
-18.0,1136,141.809091
-21.0,884,149.811924
-20.0,841,157.467079
-21.0,817,165.286309
-20.0,897,173.688609
-20.0,871,181.710518
-20.0,975,190.735866
-21.0,824,197.865333
-21.0,913,205.783443
-20.0,891,214.290639
-20.0,1011,223.87726
-19.0,1224,235.705194
-19.0,1030,245.84953
-19.0,1079,256.113111
-19.0,1040,266.215403
-21.0,903,274.724699
-20.0,989,283.695807
-19.0,1031,293.036209
-20.0,898,301.224548
-20.0,977,310.10344
-21.0,820,317.380512
-20.0,874,325.692776
-21.0,848,333.633358
-19.0,976,342.441865
-20.0,918,350.551094
-21.0,971,359.847638
-19.0,935,368.390663
-19.0,1040,377.916337
-21.0,911,386.148862
-21.0,823,393.495644
-20.0,1157,403.394901
-21.0,882,411.115229
-21.0,1064,420.177804
-20.0,1142,430.344699
-19.0,1194,440.573899
-21.0,1129,450.298244
-18.0,1272,461.264404
-21.0,1267,472.280233
-19.0,1175,482.328833
-19.0,1253,493.891367
-19.0,1191,505.022538
-20.0,1529,519.062861
-21.0,1615,533.899844
-21.0,1310,545.886465
-21.0,2034,564.784961
-17.0,2178,584.079656
-20.0,2492,605.415404
-17.0,2717,628.645982
-19.0,2712,652.131981
-19.0,4426,689.467016
-17.0,4572,728.556729
-19.0,4656,768.141666
-17.0,5718,817.663435
-14.0,4945,860.409216
-9.0,4951,903.164932
-7.0,5338,949.223286
-8.0,4030,983.720456
-13.0,4362,1020.785182
-11.0,4462,1059.802677
-8.0,5913,1110.615442
-9.0,5633,1159.1392
-9.0,5961,1213.111185
-2.0,6275,1271.709344
5.0,6462,1331.242484
-7.0,5569,1384.436178
17.0,3499,1417.423871
-1.0,6337,1476.854903
9.0,4929,1522.577259
-12.0,4476,1564.657478
5.0,4569,1608.741759
9.0,4173,1648.835239
-17.0,1781,1666.244437
10.0,4435,1709.932289
10.0,4399,1752.051125
18.0,1967,1771.152663
15.0,2229,1792.288192
20.0,1724,1808.684194
17.0,2403,1831.618674
20.0,1906,1850.186678
18.0,2092,1870.754566
20.0,1879,1889.351768
16.0,2547,1914.598068
21.0,1839,1932.869498
21.0,1997,1952.598347
17.0,2184,1974.313529
10.0,2777,2002.088197
21.0,1748,2019.071897
19.0,1949,2037.969454
20.0,1847,2056.308065
15.0,2468,2080.577697
21.0,1671,2096.979824
21.0,1683,2113.373823
21.0,1684,2130.044044
21.0,1714,2147.087514
17.0,1942,2166.136177
20.0,1736,2183.369945
21.0,1820,2201.058175
21.0,1671,2217.586637
21.0,1762,2234.938544
19.0,1730,2251.658126
21.0,1673,2267.820384
19.0,2283,2290.566254
21.0,1759,2308.39219
20.0,1848,2326.422597
21.0,1668,2342.805895
19.0,1937,2361.590689
18.0,2037,2381.981464
21.0,1667,2398.677366
21.0,1670,2415.62339
19.0,1860,2434.132256
10.0,2613,2459.812903
21.0,1679,2476.74713
16.0,2124,2498.102047
21.0,1719,2515.60794
21.0,1751,2533.666813
21.0,1672,2550.384039
21.0,1890,2569.555496
21.0,1670,2585.626645
21.0,1673,2601.199377
18.0,2047,2620.743016
18.0,2158,2640.834707
18.0,2035,2659.155903
21.0,1673,2674.685282
21.0,1670,2690.360609
19.0,1860,2707.629468
14.0,2266,2728.464804
20.0,1801,2744.944186
21.0,1679,2760.371663
21.0,1717,2776.124512
21.0,1673,2791.878845
21.0,1667,2807.604886
21.0,1671,2828.126085
21.0,1685,2853.027384
21.0,1668,2879.726506
21.0,1760,2905.101653
21.0,1760,2930.560004
21.0,1670,2966.561412
21.0,1713,2990.779655
20.0,1871,3017.206102
21.0,1758,3037.997769
21.0,1669,3053.8032
21.0,1762,3070.577807
8.0,2592,3095.181607
18.0,2203,3115.735125
21.0,1821,3132.793693
20.0,1797,3149.641578
21.0,1682,3165.474104
20.0,1775,3182.187945
21.0,1740,3198.859053
21.0,1835,3215.833499
19.0,1953,3234.235957
20.0,1749,3250.901459
21.0,1672,3266.546293
21.0,1669,3282.246694
19.0,1930,3300.310083
21.0,1670,3315.860101
17.0,1878,3333.710176
21.0,1669,3349.656929
21.0,1670,3366.525214
21.0,1672,3383.090074
21.0,1673,3399.136178
21.0,1841,3416.499894
21.0,1667,3432.172827
21.0,1672,3448.320623
19.0,1860,3466.371907
21.0,1673,3482.3273
21.0,1836,3500.059769
21.0,1669,3516.161524
21.0,1674,3531.892585
18.0,1941,3550.697868
21.0,1674,3567.338583
21.0,1671,3583.388339
18.0,1966,3602.198665
21.0,1835,3619.826014
21.0,1835,3638.052284
