#{"t_start": 1528343084.7640455, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,996,12.959716
-21.0,820,19.696248
-19.0,947,27.431325
-20.0,965,35.508412
-20.0,979,43.263557
-19.0,1152,52.477142
-21.0,783,59.483758
-21.0,821,67.092749
-21.0,810,74.39907
-20.0,975,83.361799
-21.0,966,91.854671
-21.0,880,100.090415
-21.0,805,107.161417
-21.0,931,115.763145
-21.0,847,123.309474
-21.0,907,131.244994
-21.0,792,138.56234
-21.0,825,146.121978
-20.0,912,154.417103
-21.0,819,161.958738
-20.0,1062,171.894593
-21.0,846,179.223928
-20.0,919,187.297156
-21.0,958,195.95929
-21.0,832,203.113886
-18.0,1093,213.028522
-19.0,1043,222.147161
-20.0,870,230.124617
-20.0,1008,239.300862
-18.0,1195,249.865289
-18.0,1250,260.953002
-19.0,1111,270.579406
-21.0,883,278.394942
-19.0,961,287.113203
-19.0,1018,296.214802
-21.0,1021,305.278184
-21.0,1068,314.410563
-17.0,1545,327.9348
-16.0,1636,342.198788
-18.0,1594,355.939027
-10.0,2327,376.527726
-21.0,1309,388.206096
-10.0,2298,407.845906
-18.0,1743,423.634949
-6.0,2544,445.734395
15.0,1958,462.635924
8.0,2622,485.912889
13.0,2153,504.716278
19.0,1712,520.70105
16.0,1919,537.44763
19.0,1656,551.906732
-7.0,2421,573.439624
19.0,1635,587.574006
19.0,1630,602.237129
20.0,1563,615.861311
-3.0,2835,640.805072
-6.0,2573,663.785918
1.0,2985,690.313282
14.0,2163,709.568879
6.0,2907,735.139682
3.0,3142,763.299739
6.0,3311,792.825596
14.0,2420,814.445044
19.0,1688,829.681651
19.0,1708,844.970789
20.0,1563,859.030228
19.0,1653,873.809054
12.0,2442,895.740144
10.0,2639,919.483802
19.0,1633,934.234459
19.0,1685,949.489254
18.0,1737,964.924754
9.0,2833,990.840327
18.0,1836,1007.239382
13.0,2493,1030.269848
18.0,1750,1046.142122
20.0,1562,1061.003324
13.0,2258,1081.798202
20.0,1567,1096.160044
18.0,1813,1112.605945
7.0,2786,1137.904655
20.0,1647,1152.948324
12.0,3228,1181.930857
20.0,1565,1196.003628
19.0,1696,1211.448498
14.0,2447,1233.663891
20.0,1561,1248.315582
19.0,1666,1263.858312
19.0,1656,1279.162852
17.0,2290,1299.846063
17.0,2360,1321.641273
20.0,2005,1340.115623
18.0,2133,1359.315397
15.0,2370,1381.850788
20.0,1561,1395.9396
20.0,2004,1414.452946
20.0,1734,1430.143464
20.0,1670,1445.66391
19.0,1656,1461.124416
18.0,1830,1478.315353
17.0,2314,1499.771197
18.0,2163,1519.726699
18.0,1829,1536.435156
20.0,1562,1551.312042
19.0,1732,1567.430379
19.0,2089,1587.158328
21.0,1558,1601.941702
20.0,1567,1616.410005
20.0,2083,1635.60395
20.0,1562,1650.362351
20.0,2005,1669.193641
20.0,1563,1683.198864
20.0,2069,1702.513951
18.0,1830,1720.672588
19.0,1969,1739.103402
20.0,2089,1758.531838
19.0,2128,1779.039735
19.0,1689,1794.799414
19.0,1789,1811.863604
13.0,2860,1838.674774
19.0,1807,1855.941898
20.0,2085,1875.692798
19.0,2048,1895.161973
19.0,2149,1914.982853
20.0,1623,1930.300483
19.0,2140,1950.404377
21.0,1554,1965.06248
19.0,2049,1984.174371
20.0,2007,2003.179777
20.0,2007,2022.393184
20.0,2006,2041.365322
19.0,1970,2059.667
19.0,2088,2079.260183
20.0,2007,2097.786038
18.0,1985,2116.626484
18.0,2924,2143.899073
19.0,1729,2160.078488
19.0,2091,2179.440559
18.0,2323,2201.739995
18.0,1756,2218.146436
20.0,1567,2233.058708
19.0,2151,2253.269384
19.0,1809,2270.515587
13.0,2604,2295.479248
19.0,2144,2315.615608
15.0,2719,2341.952625
16.0,2421,2365.302639
20.0,1567,2379.87056
19.0,2081,2399.43995
19.0,2750,2425.396086
19.0,1732,2441.306418
18.0,2198,2462.166054
21.0,1988,2482.320396
20.0,1627,2497.214848
20.0,1666,2513.198597
6.0,3039,2542.507623
20.0,2853,2569.654407
21.0,1992,2589.14804
19.0,2211,2610.093874
20.0,1626,2625.503754
18.0,1725,2641.7442
20.0,1688,2657.888187
21.0,1554,2672.765932
21.0,1556,2687.454313
20.0,2817,2714.993303
20.0,2655,2739.927419
21.0,1992,2758.39262
21.0,1993,2777.500448
21.0,1990,2795.761582
20.0,1566,2810.372569
21.0,1991,2829.370141
21.0,1557,2844.387192
19.0,2077,2863.482231
20.0,2627,2888.817714
20.0,2033,2910.07088
20.0,2088,2931.635581
18.0,2928,2962.547178
20.0,2024,2983.953906
21.0,1993,3004.653445
19.0,1829,3023.652417
21.0,1994,3044.855354
20.0,2817,3074.981001
21.0,1990,3096.019053
20.0,2043,3116.693035
21.0,1556,3133.483783
21.0,1995,3154.247522
20.0,2068,3176.423928
21.0,1555,3191.657806
20.0,2788,3218.731519
20.0,1729,3235.688679
20.0,1672,3251.904514
21.0,1559,3267.359402
21.0,1993,3286.276054
19.0,2274,3308.311969
20.0,2793,3335.344274
20.0,1685,3351.757012
20.0,2028,3371.732773
19.0,1695,3388.351844
21.0,1990,3408.273196
21.0,1996,3427.415478
21.0,1990,3447.154545
21.0,1994,3466.971774
21.0,1996,3486.612089
21.0,1993,3506.13905
21.0,1560,3520.824482
20.0,1622,3536.550255
21.0,2852,3566.149464
21.0,1992,3585.612652
18.0,2990,3615.845774
21.0,1989,3634.931871
21.0,1681,3656.215536
20.0,2000,3676.094585
21.0,1555,3691.512152
21.0,1995,3710.398202
20.0,2573,3736.196566
20.0,2793,3762.563002
21.0,1993,3781.938124
21.0,1993,3800.793347
20.0,2026,3820.254385
21.0,1531,3834.935423
21.0,1989,3853.858292
21.0,1559,3868.436343
21.0,1995,3887.535262
21.0,1559,3902.071971
21.0,1558,3916.958132
21.0,1992,3935.603168
20.0,2789,3961.881691
21.0,1993,3980.598445
21.0,1560,3992.013565
