#{"t_start": 1528343084.69232, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,985,12.943929
-21.0,998,21.223794
-20.0,941,28.766444
-20.0,882,36.08296
-21.0,819,42.792369
-21.0,821,49.436409
-20.0,835,56.212615
-20.0,866,64.222109
-19.0,1073,74.141139
-21.0,914,82.3681
-21.0,788,89.401952
-20.0,835,96.879562
-21.0,880,104.881255
-20.0,953,113.582774
-21.0,877,121.275602
-21.0,908,129.671265
-21.0,819,137.085577
-21.0,777,144.073611
-20.0,833,151.388748
-21.0,864,159.619844
-20.0,836,167.558758
-20.0,961,176.065611
-20.0,1003,184.883275
-20.0,875,192.679279
-20.0,926,200.781464
-20.0,962,209.485291
-19.0,1004,218.041369
-21.0,807,225.534142
-21.0,804,232.791255
-20.0,983,241.745182
-21.0,880,249.176775
-20.0,1106,259.107497
-20.0,888,266.974576
-19.0,1111,276.961123
-18.0,1178,287.347161
-19.0,1045,296.620878
-17.0,1338,308.217299
-16.0,1415,320.770812
-15.0,1566,334.460207
-19.0,1575,348.040885
-19.0,1466,360.715902
-10.0,2208,380.489596
-18.0,1985,397.766919
-17.0,1873,414.68032
3.0,2775,438.542984
7.0,2577,461.135687
19.0,1661,475.751568
-13.0,2134,494.211633
17.0,1863,511.846712
-14.0,2055,529.684193
-10.0,2166,548.625755
-6.0,2573,571.3781
-4.0,2560,593.929415
-5.0,2855,619.112102
18.0,1699,634.069886
20.0,1567,648.072366
-4.0,2741,672.201514
6.0,2655,695.79556
7.0,2570,718.893457
18.0,1759,734.079193
8.0,3012,761.166537
11.0,2572,783.787236
19.0,1640,798.617287
9.0,2596,821.872077
19.0,1688,836.980338
10.0,2677,861.190102
11.0,2797,886.453847
20.0,1561,900.315147
20.0,1566,914.266711
19.0,1788,930.346683
8.0,2958,957.053885
3.0,2907,983.475758
17.0,1967,1000.770092
19.0,1686,1016.597837
18.0,1810,1033.406183
6.0,3207,1063.181219
11.0,2671,1087.83211
14.0,2239,1107.947733
20.0,1566,1122.008001
20.0,1567,1136.51445
11.0,2811,1161.963686
20.0,1650,1176.513611
16.0,2599,1200.439825
18.0,2346,1221.7889
16.0,1920,1239.069941
19.0,2192,1259.09723
20.0,2006,1278.171188
18.0,1773,1294.516353
19.0,2086,1313.38077
20.0,1564,1327.682571
20.0,2001,1346.097036
20.0,2002,1364.733032
20.0,1565,1379.407598
19.0,1636,1393.926514
19.0,2209,1414.582568
17.0,2162,1434.124216
18.0,2133,1454.027062
19.0,1645,1469.741217
20.0,2143,1489.755977
20.0,1564,1504.428466
19.0,2132,1523.821533
18.0,1740,1539.667076
19.0,1845,1556.968558
20.0,1566,1571.943808
17.0,2297,1593.635751
19.0,2069,1612.834043
16.0,1948,1630.555808
19.0,1648,1646.029392
20.0,1686,1662.219854
20.0,2019,1680.676866
18.0,1871,1697.947217
19.0,1662,1713.391022
19.0,1636,1729.506644
19.0,1803,1746.500695
19.0,1706,1762.333969
19.0,2056,1782.015602
11.0,2964,1810.41363
20.0,2028,1829.147288
19.0,2090,1849.357657
20.0,1716,1865.464965
18.0,2128,1885.475092
21.0,1990,1903.858335
20.0,1745,1920.694662
21.0,1990,1938.828997
20.0,1848,1956.52031
19.0,2827,1983.06146
20.0,1563,1997.769712
20.0,1566,2012.380781
19.0,2090,2032.964971
19.0,2093,2052.359583
19.0,2087,2071.654236
20.0,1564,2085.938531
12.0,2950,2114.054096
20.0,2105,2133.471973
20.0,2056,2152.704221
20.0,1563,2167.422475
20.0,1566,2181.834054
19.0,2114,2202.086523
17.0,2164,2222.827221
10.0,3117,2252.06073
19.0,1687,2267.967018
19.0,2149,2288.600027
19.0,2138,2308.92438
16.0,2601,2334.049631
20.0,2791,2360.711555
19.0,2093,2380.250078
15.0,2886,2407.76471
17.0,2956,2435.407534
20.0,1561,2449.74793
20.0,2110,2470.941388
18.0,2914,2498.469741
20.0,2788,2524.996484
20.0,2007,2544.652329
19.0,2148,2564.627019
19.0,1745,2581.586453
19.0,2448,2605.257316
20.0,2822,2631.907265
19.0,1705,2647.774804
19.0,2827,2675.17589
21.0,1554,2689.800699
20.0,2787,2716.822587
20.0,2039,2735.899469
20.0,2031,2754.926945
19.0,2620,2780.00679
19.0,2080,2799.314506
19.0,1725,2815.345839
20.0,2095,2835.647628
21.0,1989,2854.280424
20.0,1638,2869.741203
21.0,1680,2885.66847
21.0,1557,2901.299811
21.0,1991,2922.180301
21.0,1991,2942.805413
21.0,1988,2964.016296
20.0,2064,2985.584249
20.0,1688,3003.259032
17.0,2895,3033.88082
21.0,1557,3050.428219
20.0,1639,3067.720985
20.0,2006,3088.543195
21.0,1555,3104.878707
21.0,1557,3121.448465
20.0,1615,3138.176771
21.0,1991,3159.494575
20.0,2040,3181.214754
21.0,1556,3196.310748
20.0,1735,3212.538244
21.0,1992,3232.254222
21.0,1989,3251.191119
18.0,2335,3274.69435
20.0,2028,3293.911623
21.0,1993,3313.088448
20.0,2085,3333.132244
18.0,2231,3355.346983
17.0,2269,3377.34537
21.0,1989,3396.813782
18.0,2426,3420.980861
21.0,1993,3439.927855
19.0,2568,3465.807945
21.0,1560,3481.337349
21.0,1991,3500.411372
21.0,1558,3515.111986
21.0,1992,3534.926453
21.0,1990,3554.413682
21.0,1993,3575.345172
21.0,1989,3595.4118
21.0,1556,3610.986399
18.0,1831,3628.488403
21.0,1993,3652.628686
19.0,2631,3678.951911
21.0,1988,3698.68362
19.0,2523,3722.707443
19.0,1747,3740.214549
21.0,1558,3755.109618
21.0,1990,3774.383788
21.0,1971,3793.077816
21.0,1991,3811.776142
21.0,1993,3831.114236
19.0,1660,3846.864807
21.0,1991,3865.829162
21.0,1992,3884.331131
21.0,1988,3903.35314
21.0,1994,3922.109401
21.0,1575,3936.932476
21.0,1992,3955.791944
21.0,1988,3974.702984
20.0,2880,3996.839336
