#{"t_start": 1528343084.4939938, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1070,14.061433
-21.0,835,20.598908
-21.0,822,27.44439
-21.0,789,33.805961
-21.0,791,40.243859
-20.0,838,47.114397
-21.0,876,53.982875
-21.0,867,62.077367
-21.0,787,69.039923
-19.0,936,77.858002
-20.0,840,85.119027
-21.0,967,94.169656
-21.0,853,101.7867
-21.0,939,110.40081
-19.0,969,118.82389
-21.0,787,125.967883
-21.0,845,133.778359
-21.0,786,140.997061
-20.0,1071,150.263025
-21.0,779,157.385549
-20.0,867,165.629148
-20.0,841,173.59618
-20.0,944,181.774036
-19.0,940,189.997586
-21.0,820,197.505372
-20.0,991,206.259536
-19.0,1086,215.69151
-20.0,869,223.498405
-20.0,838,230.924248
-21.0,839,238.688173
-17.0,1267,250.03499
-19.0,927,258.099889
-20.0,957,266.367293
-20.0,938,274.981609
-18.0,1103,284.59807
-21.0,983,293.263148
-19.0,1413,305.918034
-20.0,1289,316.989327
-18.0,1349,329.07874
-14.0,1831,344.792297
-13.0,1994,362.503688
-18.0,1653,376.879749
-9.0,2451,398.601543
-20.0,1543,412.111746
-16.0,1773,427.595226
3.0,2852,452.50648
-16.0,2153,471.133959
17.0,1773,486.641005
18.0,1745,502.082116
-15.0,1925,519.92027
12.0,2239,539.312567
-5.0,2587,562.295039
-8.0,2375,583.205011
-2.0,2846,608.299227
20.0,1566,622.432151
-4.0,2896,647.668187
-4.0,2666,671.348676
4.0,2808,696.278455
13.0,2332,717.090413
3.0,3098,744.609687
7.0,2871,770.292507
18.0,1743,785.403827
12.0,2559,808.469686
5.0,2749,833.26074
19.0,1635,848.271775
3.0,2919,874.14495
8.0,3021,901.479625
20.0,1564,915.442887
19.0,1798,931.506356
20.0,1564,945.728192
5.0,3184,974.524149
20.0,1567,988.473531
20.0,1566,1002.72157
6.0,3063,1031.185351
12.0,2711,1056.278156
7.0,2989,1083.487398
16.0,1935,1101.175584
20.0,1562,1115.415113
18.0,1766,1131.42007
8.0,2888,1157.755452
20.0,1566,1171.708496
20.0,1565,1185.824487
16.0,2409,1207.769215
16.0,2283,1228.751726
18.0,1770,1244.955035
18.0,1739,1260.599998
13.0,2457,1283.62907
18.0,1776,1299.895675
19.0,2088,1318.777996
19.0,2060,1337.960524
20.0,1564,1352.33524
20.0,1561,1366.984026
19.0,1631,1382.09857
19.0,1635,1396.642199
20.0,2022,1415.286676
14.0,2092,1434.875973
18.0,1715,1450.647309
19.0,2227,1471.38822
19.0,1632,1486.603956
17.0,1709,1502.462933
19.0,2261,1523.663824
20.0,1682,1538.728689
18.0,2247,1560.138029
19.0,2118,1579.676442
19.0,2086,1599.643736
19.0,2091,1618.941601
10.0,2710,1644.073086
20.0,2113,1663.919604
20.0,2002,1682.298808
20.0,1671,1697.995455
20.0,2055,1717.554065
19.0,2093,1737.497091
20.0,2128,1757.435623
20.0,2155,1778.130851
19.0,2132,1798.271893
20.0,1567,1813.130779
