#{"t_start": 1528343084.8583486, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,849,11.594435
-21.0,910,18.974358
-20.0,837,25.941538
-21.0,779,32.305129
-20.0,1015,40.657195
-21.0,786,46.965564
-21.0,851,53.666547
-21.0,969,62.716875
-20.0,840,70.458838
-19.0,979,79.076779
-20.0,915,87.238572
-20.0,1007,96.595052
-19.0,1069,106.488435
-21.0,820,113.64867
-21.0,821,120.97126
-21.0,850,128.634289
-21.0,818,136.081129
-20.0,959,144.879208
-21.0,815,152.202358
-21.0,786,159.50945
-21.0,808,167.24211
-20.0,897,175.372364
-20.0,924,183.38343
-20.0,958,191.690242
-19.0,980,200.454083
-21.0,809,207.483592
-20.0,924,215.552441
-20.0,881,223.450392
-20.0,838,231.252899
-20.0,1225,242.154566
-18.0,1165,252.400179
-16.0,1191,263.198496
-21.0,957,271.565351
-18.0,1372,283.732205
-18.0,1201,294.160896
-18.0,1122,304.367546
-17.0,1401,316.440342
-12.0,1797,332.204936
-13.0,2229,351.548869
-9.0,2526,373.985068
-20.0,1641,388.357873
1.0,2885,413.785278
-17.0,1882,430.326169
13.0,2101,448.280976
11.0,2184,467.706619
-16.0,1968,484.823603
13.0,2144,503.97296
-9.0,2390,525.413626
-11.0,2193,544.581402
-6.0,2598,567.695082
-10.0,2207,587.104759
11.0,2184,606.463773
-1.0,3008,632.854948
-7.0,2550,655.265092
16.0,1856,671.938421
19.0,1629,686.530841
11.0,2445,708.22442
4.0,3110,735.856151
18.0,1783,751.986258
19.0,1660,766.456064
9.0,3021,793.150401
10.0,2730,817.836497
20.0,1563,831.824606
-1.0,3403,862.294735
13.0,2401,884.006844
8.0,2911,910.024916
6.0,2898,936.299814
18.0,1861,953.07341
20.0,1567,967.053726
20.0,1647,982.144733
20.0,1564,996.014727
4.0,2706,1020.515467
8.0,3025,1048.443069
4.0,3136,1077.985654
18.0,1774,1094.010078
4.0,3054,1121.745129
19.0,1684,1136.956107
20.0,1564,1151.644519
16.0,2786,1176.274035
19.0,2519,1199.29174
18.0,1757,1215.471033
20.0,1563,1229.677884
18.0,2086,1248.600481
19.0,1631,1263.934679
17.0,1877,1281.443814
19.0,2089,1300.570985
19.0,2049,1319.250244
14.0,1999,1337.091003
19.0,1630,1352.296813
20.0,1564,1366.935318
19.0,1711,1382.919652
20.0,1563,1397.160152
19.0,1738,1412.798944
20.0,1562,1427.472764
19.0,2117,1446.922229
20.0,1563,1461.344555
18.0,2194,1482.297664
19.0,1707,1498.0543
18.0,2165,1518.143502
15.0,2316,1539.318344
19.0,1797,1556.340128
19.0,2087,1575.792468
20.0,1567,1590.422683
21.0,1559,1605.458012
21.0,1558,1619.788907
20.0,1674,1635.149844
20.0,2084,1654.804441
19.0,1883,1672.443107
20.0,2087,1691.51512
20.0,2118,1711.489389
19.0,1645,1727.230107
19.0,2232,1748.59031
20.0,2178,1769.171824
19.0,2532,1793.081678
19.0,1646,1808.340297
16.0,2516,1832.406689
18.0,2115,1852.749509
19.0,1785,1869.070934
20.0,2033,1888.144577
21.0,1557,1902.649253
19.0,2092,1922.96046
19.0,2253,1943.352314
20.0,2005,1962.5948
20.0,1564,1977.046324
19.0,2091,1997.200472
19.0,2111,2016.68597
20.0,2001,2036.279104
20.0,1565,2050.865214
19.0,2766,2076.198675
20.0,1563,2091.302377
20.0,1632,2106.065197
21.0,1557,2121.114981
19.0,1714,2136.86962
19.0,2228,2157.720601
18.0,2675,2182.762133
17.0,2430,2205.78406
21.0,1988,2225.125653
21.0,1994,2243.767792
20.0,1565,2258.085906
19.0,2210,2279.748436
19.0,2038,2298.983596
20.0,1627,2314.143673
19.0,1631,2330.183363
19.0,2397,2353.077955
20.0,1695,2369.079353
15.0,2787,2395.480054
21.0,1990,2414.091732
20.0,2027,2432.954112
20.0,2001,2451.840905
17.0,2382,2475.447591
17.0,2031,2494.464282
21.0,1555,2509.491038
19.0,2153,2530.087622
21.0,1560,2544.984167
20.0,2787,2571.75856
18.0,2156,2592.731637
21.0,1989,2611.287317
19.0,2643,2636.60041
18.0,2876,2663.369644
21.0,1993,2682.698629
20.0,2054,2702.582659
20.0,1595,2717.852688
21.0,1991,2736.742797
20.0,2915,2764.094561
19.0,1750,2780.393914
21.0,1684,2796.42908
19.0,1886,2813.956095
21.0,1989,2833.17826
20.0,1564,2847.878096
20.0,1753,2864.40587
20.0,2819,2891.121009
21.0,1990,2911.736652
20.0,2854,2941.919005
20.0,2032,2962.93023
20.0,2027,2984.325203
19.0,1685,3001.873424
21.0,1558,3018.174804
21.0,1558,3035.003348
20.0,1618,3051.923785
21.0,1558,3068.227358
19.0,1676,3086.3943
18.0,2852,3116.081403
21.0,1993,3136.676833
21.0,1990,3157.972476
20.0,1622,3175.657547
20.0,1594,3191.190032
21.0,1556,3206.127855
20.0,2039,3226.100197
