#{"t_start": 1528343084.603935, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1037,13.714797
-21.0,880,20.576259
-20.0,899,27.946799
-20.0,897,35.278131
-21.0,927,43.009009
-21.0,791,49.423798
-21.0,1062,58.356895
-20.0,1168,68.841462
-19.0,1004,78.0998
-19.0,1036,87.309638
-21.0,973,96.472492
-21.0,782,103.523777
-18.0,1199,114.092965
-20.0,837,121.959373
-21.0,1176,132.280067
-21.0,814,139.794083
-20.0,923,147.924701
-20.0,934,156.650996
-21.0,793,164.151603
-19.0,932,172.513922
-21.0,805,179.564663
-21.0,819,187.032801
-20.0,948,195.229989
-21.0,850,202.888001
-20.0,965,211.241438
-20.0,949,219.843572
-20.0,926,228.207736
-21.0,869,236.142086
-20.0,976,244.642239
-20.0,1043,253.745015
-20.0,912,262.200906
-19.0,1078,271.649374
-16.0,1406,284.068955
-21.0,808,291.046148
-16.0,1305,302.744646
-18.0,1180,313.222184
-17.0,1378,324.997786
-16.0,1779,340.526019
-16.0,1872,357.02063
-16.0,1764,372.771614
-17.0,1914,389.566004
-20.0,1585,403.154013
-17.0,1707,418.428274
-15.0,1990,435.863998
1.0,2894,460.688876
4.0,2761,485.122358
12.0,2161,504.377554
-17.0,1831,521.030907
15.0,1922,537.826296
17.0,1844,553.712285
-5.0,2700,578.067769
1.0,2910,603.695338
19.0,1739,619.042994
20.0,1567,632.849476
9.0,2620,656.063255
-3.0,2913,681.566426
5.0,2990,708.453295
18.0,1752,723.85765
4.0,3279,753.414848
3.0,3134,780.664734
9.0,2725,805.513248
13.0,2272,825.55291
19.0,1634,840.439742
20.0,1565,854.540236
14.0,2289,875.048198
15.0,2074,893.608243
13.0,2192,913.159512
18.0,1863,930.165341
19.0,1683,945.449546
9.0,2944,972.062608
6.0,3144,1000.265389
4.0,3261,1030.309716
11.0,2800,1056.395965
8.0,3173,1085.496262
9.0,2891,1111.695113
18.0,1764,1127.792972
4.0,3180,1156.632455
20.0,1587,1170.749915
19.0,1707,1186.543569
20.0,1564,1200.652719
20.0,2065,1219.457172
18.0,1701,1234.861217
20.0,1564,1249.036789
20.0,2006,1267.892473
19.0,1597,1282.866416
15.0,2467,1305.396016
4.0,3630,1338.355572
20.0,2004,1356.943462
20.0,2001,1375.452812
19.0,1737,1391.483983
20.0,2002,1410.082451
16.0,2039,1428.806871
17.0,1869,1445.857967
18.0,1659,1461.329529
19.0,2087,1480.864075
20.0,1613,1496.010262
20.0,1605,1510.704895
20.0,1567,1525.609413
19.0,1631,1540.014386
20.0,2004,1559.147848
19.0,1688,1574.782298
18.0,1712,1591.305983
20.0,1564,1605.93135
19.0,1788,1622.539755
21.0,1649,1637.869431
19.0,1780,1654.181202
20.0,2005,1673.000265
20.0,1563,1687.264815
19.0,1814,1703.958761
18.0,1897,1722.832105
19.0,1754,1739.263283
18.0,2136,1759.444052
12.0,2748,1785.349953
19.0,1817,1802.379889
