#{"t_start": 1528343084.862902, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,759,10.67391
-21.0,941,18.559127
-20.0,945,26.233812
-21.0,991,34.556981
-21.0,869,41.618563
-20.0,899,49.009253
-21.0,824,55.715814
-21.0,911,63.986035
-20.0,973,72.944046
-20.0,854,80.414809
-20.0,902,88.525862
-20.0,925,97.348499
-21.0,877,104.9118
-21.0,822,112.464225
-20.0,1014,121.779596
-21.0,801,128.700833
-20.0,896,136.982725
-21.0,842,144.683331
-20.0,970,153.315804
-21.0,848,161.424354
-21.0,882,169.585534
-21.0,782,176.616846
-19.0,1066,185.818529
-20.0,863,193.568258
-20.0,942,201.742158
-20.0,831,209.284723
-18.0,1191,219.703207
-21.0,874,227.74712
-21.0,842,235.149464
-21.0,1041,244.422075
-18.0,1048,253.9935
-19.0,1185,264.358628
-21.0,1029,273.483341
-20.0,1020,282.514229
-19.0,1146,292.606151
-16.0,1309,304.273537
-19.0,1208,314.616466
-17.0,1400,326.954904
-18.0,1520,340.148336
-14.0,1817,355.939437
-19.0,1627,370.419589
-10.0,2088,388.650162
-18.0,1693,403.286991
3.0,2794,428.235631
8.0,2477,449.837074
-18.0,1923,466.646294
-12.0,2269,486.29653
-17.0,1906,503.138618
11.0,2254,523.929406
12.0,2087,542.08042
-5.0,2628,565.173288
-5.0,2700,589.294207
20.0,1564,603.147671
18.0,1729,618.063296
-3.0,2897,643.780189
14.0,1927,660.638059
1.0,2996,687.243128
8.0,2893,713.028203
18.0,1745,728.911986
12.0,2225,748.577245
19.0,1751,764.147728
18.0,1707,778.990282
20.0,1565,793.030119
19.0,1631,807.767633
10.0,3025,835.066654
9.0,2810,860.146141
11.0,2651,884.018926
8.0,2945,910.227471
10.0,2763,935.300541
19.0,1747,950.957667
20.0,1566,965.423323
19.0,1687,980.628976
8.0,2838,1006.022732
20.0,1561,1020.165771
20.0,1562,1034.713917
18.0,1811,1051.081375
7.0,2896,1078.372253
17.0,1901,1095.946298
9.0,2909,1122.500293
7.0,3122,1150.725653
14.0,2893,1176.827756
14.0,2706,1201.411633
20.0,2067,1220.32028
14.0,2233,1240.288119
20.0,2001,1258.722436
19.0,2114,1278.406176
19.0,1629,1293.483059
18.0,1777,1309.846054
20.0,1566,1324.135872
18.0,1721,1340.043872
20.0,1562,1354.343756
18.0,1779,1371.033209
19.0,2214,1391.156689
17.0,1833,1407.945807
18.0,1774,1424.242672
20.0,1567,1438.671136
19.0,1721,1454.838348
19.0,2152,1475.141662
20.0,2085,1494.458323
17.0,1793,1511.113692
21.0,2032,1529.802003
19.0,1689,1545.379273
14.0,2400,1568.082647
9.0,2811,1594.175676
20.0,1680,1610.246007
18.0,1823,1626.808271
18.0,1947,1644.919001
19.0,2206,1665.781188
20.0,2006,1684.10983
19.0,2270,1705.577488
17.0,1873,1723.728842
