#{"t_start": 1529024871.1717007, "env_id": "CartPole-v0"}
r,l,t
36.0,36,3.991397
14.0,14,4.009033
28.0,28,4.046458
34.0,34,4.089461
54.0,54,4.167486
24.0,24,4.19842
32.0,32,5.568871
12.0,12,5.584774
30.0,30,5.628961
31.0,31,5.678446
25.0,25,5.727361
34.0,34,5.784991
55.0,55,7.106983
31.0,31,7.155836
37.0,37,7.202518
78.0,78,7.337775
114.0,114,8.816496
17.0,17,8.852735
109.0,109,9.022707
76.0,76,10.50121
200.0,200,12.184809
200.0,200,13.810705
200.0,200,15.548061
200.0,200,17.253139
200.0,200,18.954002
200.0,200,20.617518
200.0,200,22.504152
200.0,200,24.288559
200.0,200,26.099486
200.0,200,27.793724
200.0,200,29.441649
200.0,200,31.148556
200.0,200,32.926763
200.0,200,34.621057
200.0,200,36.33286
200.0,200,38.008622
200.0,200,39.664991
199.0,199,41.391217
200.0,200,43.053354
181.0,181,44.76373
190.0,190,46.397731
200.0,200,48.049993
200.0,200,49.725028
200.0,200,51.491985
200.0,200,53.19663
200.0,200,54.951981
200.0,200,56.630177
200.0,200,58.283467
200.0,200,59.916175
200.0,200,61.61394
200.0,200,63.296633
200.0,200,65.010638
200.0,200,66.683657
200.0,200,68.293278
200.0,200,69.877312
200.0,200,71.478529
200.0,200,73.151333
200.0,200,74.665091
200.0,200,76.070409
200.0,200,77.692399
171.0,171,79.124717
200.0,200,80.781538
147.0,147,80.988449
179.0,179,82.726379
173.0,173,84.369662
200.0,200,85.991471
200.0,200,87.586964
192.0,192,89.250873
200.0,200,90.941553
200.0,200,92.550728
200.0,200,94.109282
200.0,200,95.82963
200.0,200,97.361929
200.0,200,98.877749
200.0,200,100.621276
200.0,200,102.247005
200.0,200,103.929381
200.0,200,105.68173
200.0,200,107.399747
200.0,200,109.088402
200.0,200,110.76996
200.0,200,112.431096
200.0,200,114.035339
200.0,200,115.73495
200.0,200,117.415854
200.0,200,119.136029
200.0,200,120.743271
200.0,200,122.329735
200.0,200,123.946375
200.0,200,125.675318
200.0,200,127.336052
