#{"t_start": 1528301716.9129915, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,918,36.620804
-21.0,836,64.309079
-21.0,814,91.234134
-20.0,883,121.160773
-20.0,837,149.199967
-20.0,1018,183.210141
-21.0,823,211.29986
-21.0,849,239.406979
-21.0,798,266.200654
-20.0,873,295.499768
-19.0,975,327.646389
-19.0,1081,364.777352
-20.0,872,394.097662
-20.0,1169,433.412946
-21.0,848,460.316228
-20.0,1093,495.93126
-19.0,1037,528.802934
-20.0,1102,564.01125
-20.0,925,593.917044
-16.0,1610,645.886016
-16.0,1467,692.921682
-16.0,1890,753.518793
-15.0,1862,813.011377
-9.0,2206,883.52472
-4.0,2816,973.621292
-16.0,2005,1037.811886
10.0,2357,1112.81492
3.0,2934,1208.446743
2.0,2968,1305.419299
14.0,2402,1383.230312
19.0,1636,1436.105432
15.0,2516,1515.602208
17.0,1723,1570.999863
18.0,2122,1641.010666
19.0,2080,1709.203207
17.0,1811,1766.921633
15.0,2221,1838.094621
19.0,1691,1891.822262
14.0,1994,1955.817928
18.0,1840,2015.240617
20.0,1564,2064.524655
18.0,1747,2120.902728
20.0,1730,2176.711826
16.0,1947,2237.783792
17.0,2034,2303.133367
20.0,2116,2370.594721
20.0,1562,2420.712443
20.0,2004,2485.009763
18.0,2075,2551.421213
20.0,1563,2601.82634
19.0,2088,2669.120039
17.0,2239,2740.720788
16.0,2104,2808.013685
19.0,1769,2864.350926
19.0,1687,2918.55628
20.0,1607,2969.71628
19.0,2082,3035.629991
19.0,1686,3089.303985
17.0,2151,3158.403154
20.0,1561,3208.820741
15.0,1942,3271.744373
18.0,2266,3344.528878
19.0,2084,3411.219394
18.0,2145,3480.211268
20.0,2054,3546.035623
21.0,1988,3610.525738
20.0,1991,3674.502305
19.0,2258,3747.506792
20.0,2006,3812.018388
19.0,1631,3865.713464
20.0,1563,3915.312989
18.0,2234,3987.899647
19.0,2083,4055.616958
