#{"t_start": 1528301717.3097026, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,792,31.802247
-20.0,1088,68.314695
-20.0,876,97.119573
-21.0,819,124.411224
-20.0,915,155.603168
-19.0,1012,189.605605
-21.0,817,217.525175
-20.0,927,248.421254
-21.0,903,278.411502
-21.0,776,304.100938
-21.0,936,335.803204
-20.0,1045,371.407764
-19.0,1160,411.102357
-21.0,846,438.394529
-20.0,1006,470.52464
-20.0,884,498.939467
-19.0,1135,535.026162
-17.0,1199,574.030648
-19.0,934,604.221494
-21.0,1050,637.831303
-20.0,1074,672.407033
-15.0,1517,720.917509
-18.0,1647,773.315789
-17.0,1672,826.807297
-11.0,2320,901.138991
-5.0,2514,981.225012
9.0,2688,1067.619556
2.0,2839,1158.528474
-1.0,2818,1251.723685
13.0,2192,1322.595203
16.0,1914,1384.718376
15.0,2249,1456.522199
-4.0,3182,1557.214198
17.0,1795,1616.935357
18.0,2206,1689.408592
11.0,2655,1774.315632
17.0,2171,1843.924231
20.0,1589,1895.036311
18.0,2100,1961.924537
18.0,2182,2031.91551
17.0,2146,2100.906233
19.0,1786,2158.215681
20.0,2003,2221.731508
13.0,2255,2293.317084
5.0,2915,2386.894244
19.0,2106,2453.849359
20.0,1667,2507.637311
20.0,1564,2557.725162
18.0,2152,2626.953351
18.0,2158,2696.216302
18.0,1849,2755.219275
20.0,2003,2819.51467
18.0,1802,2876.904478
20.0,2037,2941.929558
16.0,2280,3014.811797
15.0,2001,3078.737326
20.0,1622,3130.915377
19.0,2086,3197.341438
20.0,1621,3249.610019
18.0,2123,3318.306217
20.0,1565,3369.204829
19.0,2290,3442.016082
20.0,1563,3492.121643
17.0,1848,3551.718611
20.0,1996,3616.127713
19.0,2088,3683.728357
18.0,1869,3744.108979
14.0,3414,3854.324599
17.0,2129,3923.014931
19.0,1699,3977.876105
20.0,1594,4030.214553
