#{"t_start": 1528301717.1037867, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,762,31.127598
-21.0,759,56.652176
-20.0,962,88.339942
-21.0,879,117.642716
-20.0,836,145.728899
-20.0,948,177.417944
-21.0,823,205.409297
-21.0,881,235.400779
-20.0,858,263.933625
-20.0,959,295.827604
-20.0,895,325.341394
-21.0,865,355.017053
-21.0,822,383.279989
-21.0,1064,419.339926
-21.0,926,448.62601
-21.0,872,477.129646
-21.0,955,507.809487
-19.0,1202,546.213941
-21.0,846,573.528653
-20.0,1105,608.718892
-18.0,1337,651.799835
-17.0,1569,702.396136
-17.0,1749,758.429664
-14.0,2064,824.321151
-20.0,1493,871.983164
-13.0,2211,942.628391
-15.0,2121,1010.707877
12.0,2322,1084.922316
-7.0,2797,1174.799985
12.0,2263,1250.010752
-4.0,3083,1349.720906
20.0,2006,1414.226128
18.0,2129,1482.011658
10.0,2720,1568.138174
12.0,2270,1644.008176
14.0,2107,1712.331183
20.0,1618,1763.615454
16.0,1833,1823.009461
18.0,2160,1891.707116
19.0,2033,1957.523399
20.0,1562,2006.813124
19.0,2082,2073.73159
20.0,1992,2137.621583
20.0,1585,2188.510226
14.0,2047,2253.214593
18.0,1726,2308.012331
18.0,1798,2365.608809
19.0,1687,2419.912155
19.0,2136,2488.683348
20.0,2003,2553.004018
19.0,2048,2618.628493
20.0,2005,2682.927656
18.0,1722,2737.822256
18.0,2063,2804.421067
20.0,2007,2868.213627
17.0,2040,2933.319688
20.0,1561,2983.211859
20.0,2003,3046.834331
19.0,1687,3100.340053
19.0,2040,3165.714727
19.0,1629,3218.213372
19.0,1655,3272.131807
20.0,2007,3336.716338
19.0,2042,3402.424295
20.0,1564,3452.509156
20.0,1644,3505.421667
15.0,2257,3577.833609
19.0,1676,3632.230815
18.0,2136,3701.307576
21.0,1652,3754.219066
20.0,2005,3819.430614
12.0,3230,3923.411112
19.0,1719,3978.830448
19.0,2085,4047.141465
