#{"t_start": 1528301718.455536, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,901,34.571085
-20.0,1047,69.177715
-21.0,789,95.375487
-20.0,1004,128.95712
-19.0,942,160.87492
-19.0,976,193.94866
-20.0,871,223.268084
-21.0,823,250.648357
-21.0,900,281.06137
-21.0,816,307.786609
-20.0,958,339.774312
-21.0,878,370.237706
-20.0,1080,406.36678
-21.0,838,434.078526
-21.0,971,465.274115
-21.0,845,492.471211
-19.0,1033,525.769081
-19.0,1121,561.475835
-20.0,920,591.280095
-18.0,1251,631.672297
-18.0,1338,674.970164
-15.0,1679,728.083875
-13.0,2073,794.493103
-7.0,2481,874.160502
-11.0,2580,956.881909
5.0,2664,1041.77045
-6.0,2640,1125.784059
13.0,2026,1191.684312
19.0,1632,1245.778225
8.0,2741,1335.000486
20.0,1564,1385.479164
18.0,2095,1452.363674
19.0,2053,1517.672738
11.0,2303,1592.057169
19.0,2100,1662.123349
20.0,1561,1712.504795
18.0,1695,1766.285615
14.0,2030,1831.269225
18.0,2195,1901.971783
19.0,2082,1968.087487
19.0,1685,2022.560018
15.0,2053,2087.970488
20.0,1562,2137.884873
19.0,2081,2204.280547
17.0,1856,2263.372907
20.0,1595,2314.56811
21.0,1990,2378.298237
18.0,1754,2433.987677
20.0,1564,2484.270993
12.0,2316,2558.978639
19.0,1630,2611.291458
19.0,1684,2665.139798
18.0,2168,2734.648485
19.0,2081,2801.075747
20.0,1563,2850.867665
20.0,2085,2917.862094
20.0,2002,2981.772639
19.0,2087,3047.796874
19.0,1731,3103.460562
18.0,1813,3161.358388
19.0,1659,3214.760112
20.0,1991,3279.059461
20.0,1565,3329.580129
18.0,2026,3394.859602
19.0,2037,3459.869618
20.0,2052,3525.568525
16.0,2172,3596.160984
19.0,1630,3648.459031
19.0,1705,3704.077522
20.0,2001,3768.670903
19.0,2989,3865.331186
18.0,1760,3921.678858
16.0,2076,3988.55724
