#{"t_start": 1528301717.1102324, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1195,45.693641
-21.0,882,75.110621
-21.0,880,104.01355
-18.0,1089,141.10671
-21.0,870,169.828657
-20.0,952,202.299919
-19.0,937,233.521478
-19.0,1126,271.320796
-21.0,930,302.404803
-20.0,901,332.384237
-21.0,990,366.026564
-21.0,998,399.903883
-21.0,841,428.115086
-20.0,918,457.676423
-21.0,883,486.103551
-19.0,1019,518.422488
-18.0,1137,555.203705
-18.0,1191,593.412508
-20.0,1070,628.002525
-18.0,1308,670.415147
-17.0,1777,726.995158
-14.0,2107,794.312289
-20.0,1532,843.317522
-1.0,2966,938.616679
-18.0,1787,995.803168
-10.0,2345,1070.122356
15.0,1905,1131.603319
4.0,2603,1215.995615
7.0,2985,1314.031653
18.0,1768,1371.404095
19.0,1629,1423.70743
11.0,2344,1497.59641
17.0,2235,1569.512401
20.0,2001,1635.893512
20.0,1561,1686.61565
17.0,1997,1750.403082
20.0,2007,1814.895424
19.0,1658,1868.208158
18.0,1688,1922.313672
17.0,1965,1985.215277
20.0,1563,2035.3135
20.0,1562,2084.705654
16.0,2192,2155.436343
19.0,2052,2220.921878
16.0,2054,2285.914489
20.0,1563,2336.123242
14.0,2010,2400.50368
14.0,2059,2466.203998
20.0,2005,2530.128502
20.0,1562,2580.902108
21.0,2049,2646.715123
19.0,2048,2711.923572
20.0,2001,2775.925964
16.0,2506,2856.615771
20.0,2006,2920.613039
19.0,2053,2986.013392
19.0,2053,3051.08461
20.0,2001,3115.306105
19.0,1687,3169.42288
19.0,2044,3235.107738
19.0,2043,3301.028604
19.0,1687,3355.902359
19.0,2084,3422.314778
20.0,2003,3486.704471
20.0,2001,3551.293584
11.0,3053,3649.606679
20.0,2000,3714.693984
6.0,2895,3807.92044
19.0,1691,3862.616308
19.0,2408,3939.814662
19.0,2086,4007.906066
