#{"t_start": 1528301718.5559618, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1240,46.26561
-20.0,1076,81.366535
-21.0,932,112.859038
-21.0,962,144.750893
-19.0,1061,180.549408
-21.0,820,208.485906
-21.0,912,238.567404
-21.0,880,268.472664
-20.0,1024,302.356302
-21.0,849,330.673165
-20.0,1048,366.336326
-20.0,881,396.527927
-19.0,1116,433.448226
-20.0,1140,469.980164
-21.0,827,496.771728
-20.0,988,528.166934
-19.0,1060,562.168225
-20.0,1076,597.091218
-19.0,1143,633.756661
-17.0,1384,678.299712
-13.0,1632,730.156702
-13.0,1946,792.76799
-14.0,2185,862.772865
-18.0,1739,918.348561
-7.0,2785,1007.659175
15.0,2024,1072.083169
7.0,2746,1160.440028
-5.0,2690,1249.271084
10.0,2721,1337.668207
20.0,1563,1387.469559
18.0,1825,1445.860891
18.0,2199,1515.478286
17.0,1961,1578.776869
12.0,2405,1658.680871
17.0,2173,1728.643281
19.0,1631,1780.68101
16.0,2291,1854.366388
2.0,3364,1962.507634
13.0,2242,2034.049146
19.0,2103,2101.269622
20.0,1566,2151.690096
17.0,1874,2210.767971
18.0,1756,2266.378825
20.0,2005,2330.868294
20.0,1561,2380.860854
18.0,1693,2434.862708
15.0,2361,2510.460952
16.0,2207,2581.493139
20.0,2005,2646.070132
20.0,1563,2696.081756
20.0,2004,2760.270324
17.0,1879,2820.268075
20.0,2006,2884.077729
20.0,1997,2947.982887
19.0,1635,3000.459358
19.0,2086,3066.886784
16.0,2068,3133.077639
19.0,1717,3188.359087
13.0,2744,3276.963913
20.0,2036,3342.391895
20.0,1567,3393.157485
17.0,1792,3450.402591
19.0,2049,3516.248604
19.0,2085,3583.160858
19.0,1632,3635.635973
20.0,1564,3686.163784
20.0,1596,3737.976605
17.0,2548,3820.374202
20.0,1993,3884.960745
20.0,1562,3935.000279
19.0,1657,3988.359156
19.0,1629,4041.775898
