#{"t_start": 1528301718.5263271, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,759,29.609981
-21.0,879,59.217669
-19.0,916,89.18441
-21.0,847,117.402991
-21.0,822,145.089193
-19.0,1062,180.9047
-20.0,1012,215.693455
-21.0,893,244.89867
-20.0,1020,279.085278
-21.0,1035,313.712724
-17.0,1285,357.302076
-21.0,882,386.883871
-21.0,970,420.008421
-20.0,1086,454.999298
-21.0,973,486.089995
-19.0,1120,521.907435
-19.0,1359,565.987655
-20.0,1183,604.006967
-17.0,1398,648.910769
-16.0,1601,700.3877
-18.0,1424,745.801863
-16.0,2034,810.900208
-21.0,1537,860.382988
-5.0,2621,944.2039
-16.0,1951,1005.99826
-11.0,2329,1080.512084
-5.0,2867,1172.477904
8.0,2341,1250.424613
7.0,2671,1336.787679
19.0,2053,1403.395937
18.0,2078,1469.288564
14.0,2419,1545.599221
14.0,2274,1621.186388
13.0,2072,1688.993969
19.0,2102,1755.885427
15.0,2189,1826.106694
17.0,1867,1886.194882
16.0,1824,1944.887215
16.0,1914,2005.585344
19.0,1685,2059.719136
17.0,2237,2131.486333
20.0,2000,2195.406966
19.0,1688,2248.511615
20.0,1566,2298.796429
20.0,1561,2348.804424
20.0,1567,2399.19635
18.0,2148,2468.192206
20.0,1566,2517.598927
17.0,1839,2577.409458
20.0,1564,2627.288031
14.0,2045,2693.179982
20.0,2000,2757.212928
19.0,2087,2823.805995
19.0,1684,2877.214009
13.0,2384,2953.407301
20.0,2007,3017.288296
12.0,2699,3103.890593
19.0,2126,3171.510758
19.0,1686,3226.18762
17.0,2127,3294.498477
16.0,2167,3364.407457
20.0,2003,3428.663821
20.0,1563,3479.076741
19.0,2116,3547.584482
20.0,1563,3597.585975
18.0,1757,3654.17743
17.0,1964,3718.0967
20.0,2004,3782.622518
20.0,1562,3832.886363
19.0,2083,3899.998417
18.0,2116,3968.788266
20.0,2001,4034.19872
