#{"t_start": 1528301716.7040248, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,857,34.926215
-21.0,822,62.238869
-21.0,851,90.226444
-21.0,877,119.418234
-20.0,926,150.81856
-20.0,855,179.109431
-20.0,1097,217.041477
-21.0,969,249.234512
-21.0,907,279.407103
-20.0,1104,316.125056
-20.0,1015,350.914347
-21.0,1124,388.406109
-21.0,942,420.804715
-21.0,1177,458.44034
-21.0,821,485.028641
-19.0,978,516.225443
-20.0,1144,553.22655
-19.0,1057,586.928084
-20.0,838,613.900053
-21.0,1173,651.60798
-17.0,1393,696.508962
-18.0,1572,746.808707
-20.0,1444,792.923308
-10.0,2559,874.929246
-19.0,1834,933.428638
13.0,2088,1000.211008
-10.0,2377,1076.009527
-6.0,2634,1160.421147
-2.0,2892,1256.412222
3.0,2724,1344.330245
17.0,1949,1407.228587
17.0,1882,1466.743116
19.0,1636,1519.029435
7.0,3169,1621.918084
19.0,1672,1677.505965
19.0,1718,1732.306688
15.0,2099,1799.890791
20.0,2084,1866.129409
19.0,2101,1934.195804
18.0,2188,2003.840862
18.0,1679,2057.408409
11.0,2643,2141.918918
20.0,2003,2205.999651
16.0,2342,2280.427313
20.0,2029,2345.506779
20.0,1566,2395.606421
17.0,1818,2453.632917
20.0,1565,2503.906621
20.0,2001,2568.50837
18.0,2296,2642.018049
20.0,1563,2692.020663
20.0,2005,2756.146611
18.0,2132,2824.740633
1.0,3520,2936.906407
19.0,2255,3009.026401
20.0,2001,3072.830109
21.0,2094,3139.819839
9.0,2949,3234.509443
18.0,2160,3304.742973
20.0,1603,3356.307905
19.0,2052,3421.837046
16.0,2089,3488.633945
19.0,2075,3555.92705
20.0,2007,3620.720251
18.0,1859,3680.506207
20.0,1563,3731.426805
19.0,1650,3784.406066
20.0,1567,3834.809705
21.0,1971,3898.720952
20.0,2007,3963.718326
17.0,2054,4030.607125
