#{"t_start": 1529016175.3114514, "env_id": "CartPole-v0"}
r,l,t
16.0,16,4.214697
21.0,21,4.242634
28.0,28,4.279058
62.0,62,4.35478
15.0,15,4.372927
34.0,34,4.413924
25.0,25,5.87258
15.0,15,5.899432
25.0,25,5.930106
35.0,35,5.971967
43.0,43,6.025363
49.0,49,6.083937
28.0,28,6.116369
102.0,102,7.557874
68.0,68,7.641964
55.0,55,9.207954
121.0,121,9.389997
200.0,200,11.089845
126.0,126,12.667305
200.0,200,14.346332
200.0,200,16.034251
200.0,200,17.601094
200.0,200,19.209628
200.0,200,20.758215
200.0,200,22.644285
200.0,200,24.282503
200.0,200,26.065504
200.0,200,27.848949
200.0,200,29.534325
200.0,200,31.376331
200.0,200,32.87963
200.0,200,34.572563
200.0,200,36.347839
200.0,200,38.006323
200.0,200,39.761946
189.0,189,41.408652
180.0,180,43.01297
195.0,195,44.588693
190.0,190,46.147265
200.0,200,47.77591
200.0,200,49.404671
200.0,200,51.039665
200.0,200,52.841252
200.0,200,54.466081
200.0,200,56.063219
200.0,200,57.669028
200.0,200,59.288143
200.0,200,60.915339
200.0,200,62.722298
200.0,200,64.334171
200.0,200,66.031048
200.0,200,67.617354
200.0,200,69.20725
200.0,200,70.793287
200.0,200,72.27191
200.0,200,73.772404
200.0,200,75.347163
200.0,200,76.91723
196.0,196,78.462067
197.0,197,80.083623
165.0,165,80.27606
170.0,170,81.881949
117.0,117,83.439369
175.0,175,84.897124
200.0,200,86.417262
200.0,200,87.940053
200.0,200,89.516887
200.0,200,91.095942
200.0,200,93.009663
200.0,200,94.622281
200.0,200,96.353028
200.0,200,98.104986
200.0,200,99.864141
200.0,200,101.516943
200.0,200,103.181018
200.0,200,104.850322
200.0,200,106.468356
200.0,200,108.142988
200.0,200,109.734598
200.0,200,111.276325
200.0,200,112.912159
200.0,200,114.517676
200.0,200,116.14319
200.0,200,117.773356
200.0,200,119.384609
200.0,200,121.078735
200.0,200,122.775461
200.0,200,124.443285
200.0,200,126.094984
200.0,200,127.69313
200.0,200,129.319253
200.0,200,131.05862
200.0,200,132.805076
200.0,200,134.58954
200.0,200,136.359471
200.0,200,138.028502
200.0,200,139.75586
200.0,200,141.454723
200.0,200,143.164089
200.0,200,144.761444
200.0,200,146.466309
200.0,200,147.711667
200.0,200,149.423636
200.0,200,151.097162
200.0,200,152.966485
200.0,200,154.65767
200.0,200,156.355374
200.0,200,157.956468
200.0,200,159.734542
200.0,200,161.360797
200.0,200,162.949306
200.0,200,164.558025
200.0,200,166.130243
200.0,200,167.731991
200.0,200,169.366697
200.0,200,170.997077
200.0,200,172.621019
200.0,200,174.395006
200.0,200,176.093472
200.0,200,177.716217
200.0,200,179.29606
200.0,200,180.920236
200.0,200,182.721099
200.0,200,184.344245
200.0,200,186.006481
200.0,200,187.62037
200.0,200,189.305451
200.0,200,191.016663
200.0,200,192.66115
200.0,200,194.165374
200.0,200,195.602067
200.0,200,197.339731
200.0,200,199.068981
200.0,200,200.662241
200.0,200,202.229093
200.0,200,203.748582
200.0,200,205.25404
200.0,200,206.800211
200.0,200,208.334622
102.0,102,208.471606
