#{"t_start": 1529016175.31435, "env_id": "CartPole-v0"}
r,l,t
36.0,36,4.238393
14.0,14,4.256011
28.0,28,4.292237
34.0,34,4.333698
54.0,54,4.398038
24.0,24,4.427696
32.0,32,5.904163
12.0,12,5.918803
30.0,30,5.954566
31.0,31,5.992151
25.0,25,6.023757
34.0,34,6.064127
55.0,55,7.439448
31.0,31,7.48117
37.0,37,7.528471
78.0,78,7.625147
114.0,114,9.277862
17.0,17,9.303439
109.0,109,9.467332
76.0,76,10.959313
200.0,200,12.668954
200.0,200,14.34801
200.0,200,16.035165
200.0,200,17.602195
200.0,200,19.210394
200.0,200,20.759201
200.0,200,22.645364
200.0,200,24.283319
200.0,200,26.06619
200.0,200,27.849983
200.0,200,29.535387
200.0,200,31.377404
200.0,200,32.88047
200.0,200,34.573472
200.0,200,36.34869
200.0,200,38.006966
200.0,200,39.763295
199.0,199,41.421559
200.0,200,43.062459
181.0,181,44.609385
190.0,190,46.175653
200.0,200,47.796296
200.0,200,49.4272
200.0,200,51.067037
200.0,200,52.864189
200.0,200,54.487013
200.0,200,56.092052
200.0,200,57.690243
200.0,200,59.3091
200.0,200,60.937384
200.0,200,62.743546
200.0,200,64.355313
200.0,200,66.051841
200.0,200,67.637813
200.0,200,69.22976
200.0,200,70.811468
200.0,200,72.291905
200.0,200,73.793261
200.0,200,75.36934
200.0,200,76.935534
171.0,171,78.451574
200.0,200,80.077044
147.0,147,80.250723
179.0,179,81.864292
173.0,173,83.494861
200.0,200,84.978227
200.0,200,86.492507
192.0,192,88.01472
200.0,200,89.589788
200.0,200,91.18767
200.0,200,93.086459
200.0,200,94.697708
200.0,200,96.438548
200.0,200,98.182802
200.0,200,99.936299
200.0,200,101.586942
200.0,200,103.248876
200.0,200,104.916836
200.0,200,106.538269
200.0,200,108.213709
200.0,200,109.811759
200.0,200,111.346205
200.0,200,112.984759
200.0,200,114.589457
200.0,200,116.212881
200.0,200,117.851544
200.0,200,119.456808
200.0,200,121.150359
200.0,200,122.845338
200.0,200,124.513174
200.0,200,126.162679
200.0,200,127.762576
200.0,200,129.39339
200.0,200,131.144891
200.0,200,132.881131
200.0,200,134.664075
200.0,200,136.436455
200.0,200,138.109015
200.0,200,139.829799
200.0,200,141.534458
200.0,200,143.229094
200.0,200,144.835431
200.0,200,146.538151
200.0,200,147.783535
200.0,200,149.499005
200.0,200,151.174231
200.0,200,153.041548
200.0,200,154.729363
200.0,200,156.431013
200.0,200,158.028892
200.0,200,159.805217
200.0,200,161.433045
200.0,200,163.021358
200.0,200,164.627814
200.0,200,166.204798
200.0,200,167.800925
200.0,200,169.436079
200.0,200,171.061185
200.0,200,172.694273
200.0,200,174.466261
200.0,200,176.166008
200.0,200,177.794392
200.0,200,179.371328
200.0,200,180.99169
200.0,200,182.790267
200.0,200,184.420132
200.0,200,186.079818
200.0,200,187.694436
200.0,200,189.375176
200.0,200,191.091468
174.0,174,192.702179
200.0,200,194.205472
200.0,200,195.650877
200.0,200,197.383062
200.0,200,199.107134
200.0,200,200.700359
200.0,200,202.267261
200.0,200,203.788068
200.0,200,205.293952
119.0,119,205.435687
200.0,200,206.978631
200.0,200,208.523478
